,Time,ETHUSDT,BUSDUSDT
2104,2023-06-05 21:58:00,1804.96,0.9991
2105,2023-06-05 21:59:00,1804.99,0.9992
2106,2023-06-05 22:00:00,1804.9,0.9991
2107,2023-06-05 22:01:00,1803.94,0.9992
2108,2023-06-05 22:02:00,1803.8,0.9991
2109,2023-06-05 22:03:00,1803.76,0.9991
2110,2023-06-05 22:04:00,1803.84,0.9992
2111,2023-06-05 22:05:00,1803.76,0.9992
2112,2023-06-05 22:06:00,1803.74,0.9991
2113,2023-06-05 22:07:00,1803.7,0.9992
2114,2023-06-05 22:08:00,1804.2,0.9991
2115,2023-06-05 22:09:00,1804.11,0.9991
2116,2023-06-05 22:10:00,1803.97,0.9992
2117,2023-06-05 22:11:00,1803.86,0.9992
2118,2023-06-05 22:12:00,1803.72,0.9991
2119,2023-06-05 22:13:00,1804.25,0.9991
2120,2023-06-05 22:14:00,1804.32,0.9991
2121,2023-06-05 22:15:00,1804.0,0.9991
2122,2023-06-05 22:16:00,1803.31,0.9991
2123,2023-06-05 22:17:00,1802.39,0.9992
2124,2023-06-05 22:18:00,1802.88,0.9991
2125,2023-06-05 22:19:00,1803.03,0.9992
2126,2023-06-05 22:20:00,1802.56,0.9992
2127,2023-06-05 22:21:00,1800.0,0.9991
2128,2023-06-05 22:22:00,1796.45,0.9992
2129,2023-06-05 22:23:00,1798.04,0.9991
2130,2023-06-05 22:24:00,1798.24,0.9991
2131,2023-06-05 22:25:00,1798.79,0.9992
2132,2023-06-05 22:26:00,1799.73,0.9991
2133,2023-06-05 22:27:00,1800.2,0.9991
2134,2023-06-05 22:28:00,1800.74,0.9991
2135,2023-06-05 22:29:00,1801.2,0.9992
2136,2023-06-05 22:30:00,1800.61,0.9992
2137,2023-06-05 22:31:00,1797.85,0.9992
2138,2023-06-05 22:32:00,1797.98,0.9991
2139,2023-06-05 22:33:00,1797.7,0.9991
2140,2023-06-05 22:34:00,1800.5,0.9992
2141,2023-06-05 22:35:00,1798.83,0.9991
2142,2023-06-05 22:36:00,1798.16,0.9992
2143,2023-06-05 22:37:00,1797.2,0.9992
2144,2023-06-05 22:38:00,1799.34,0.9992
2145,2023-06-05 22:39:00,1799.82,0.9991
2146,2023-06-05 22:40:00,1801.24,0.9992
2147,2023-06-05 22:41:00,1803.4,0.9992
2148,2023-06-05 22:42:00,1802.8,0.9991
2149,2023-06-05 22:43:00,1802.99,0.9991
2150,2023-06-05 22:44:00,1800.0,0.9991
2151,2023-06-05 22:45:00,1801.99,0.9992
2152,2023-06-05 22:46:00,1801.98,0.9992
2153,2023-06-05 22:47:00,1801.97,0.9991
2154,2023-06-05 22:48:00,1801.98,0.9991
2155,2023-06-05 22:49:00,1802.04,0.9992
2156,2023-06-05 22:50:00,1802.58,0.9991
2157,2023-06-05 22:51:00,1802.99,0.9992
2158,2023-06-05 22:52:00,1803.37,0.9992
2159,2023-06-05 22:53:00,1803.56,0.9989
2160,2023-06-05 22:54:00,1804.1,0.9992
2161,2023-06-05 22:55:00,1805.84,0.9991
2162,2023-06-05 22:56:00,1804.51,0.9991
2163,2023-06-05 22:57:00,1805.79,0.9991
2164,2023-06-05 22:58:00,1806.5,0.9992
2165,2023-06-05 22:59:00,1807.02,0.9992
2166,2023-06-05 23:00:00,1806.24,0.9991
2167,2023-06-05 23:01:00,1806.17,0.9991
2168,2023-06-05 23:02:00,1806.9,0.9992
2169,2023-06-05 23:03:00,1806.9,0.9992
2170,2023-06-05 23:04:00,1806.89,0.9991
2171,2023-06-05 23:05:00,1806.74,0.9991
2172,2023-06-05 23:06:00,1806.46,0.9991
2173,2023-06-05 23:07:00,1805.71,0.9991
2174,2023-06-05 23:08:00,1806.31,0.9992
2175,2023-06-05 23:09:00,1806.02,0.9992
2176,2023-06-05 23:10:00,1806.29,0.9992
2177,2023-06-05 23:11:00,1805.58,0.9991
2178,2023-06-05 23:12:00,1805.06,0.9991
2179,2023-06-05 23:13:00,1805.21,0.9991
2180,2023-06-05 23:14:00,1805.78,0.9991
2181,2023-06-05 23:15:00,1805.21,0.9991
2182,2023-06-05 23:16:00,1805.21,0.9991
2183,2023-06-05 23:17:00,1805.2,0.9991
2184,2023-06-05 23:18:00,1805.67,0.9992
2185,2023-06-05 23:19:00,1805.87,0.9991
2186,2023-06-05 23:20:00,1805.79,0.9992
2187,2023-06-05 23:21:00,1806.57,0.9992
2188,2023-06-05 23:22:00,1806.93,0.9992
2189,2023-06-05 23:23:00,1808.3,0.9992
2190,2023-06-05 23:24:00,1807.6,0.9993
2191,2023-06-05 23:25:00,1807.04,0.9993
2192,2023-06-05 23:26:00,1806.95,0.9993
2193,2023-06-05 23:27:00,1807.04,0.9994
2194,2023-06-05 23:28:00,1807.64,0.9993
2195,2023-06-05 23:29:00,1807.64,0.9992
2196,2023-06-05 23:30:00,1807.51,0.9992
2197,2023-06-05 23:31:00,1807.52,0.9992
2198,2023-06-05 23:32:00,1807.54,0.9992
2199,2023-06-05 23:33:00,1807.51,0.9992
2200,2023-06-05 23:34:00,1807.52,0.9993
2201,2023-06-05 23:35:00,1807.58,0.9992
2202,2023-06-05 23:36:00,1807.87,0.9992
2203,2023-06-05 23:37:00,1808.85,0.9993
2204,2023-06-05 23:38:00,1809.12,0.9993
2205,2023-06-05 23:39:00,1809.59,0.9992
2206,2023-06-05 23:40:00,1808.64,0.9992
2207,2023-06-05 23:41:00,1808.99,0.9993
2208,2023-06-05 23:42:00,1809.03,0.9992
2209,2023-06-05 23:43:00,1809.12,0.9992
2210,2023-06-05 23:44:00,1809.76,0.9993
2211,2023-06-05 23:45:00,1808.02,0.9993
2212,2023-06-05 23:46:00,1808.01,0.9992
2213,2023-06-05 23:47:00,1807.7,0.9992
2214,2023-06-05 23:48:00,1808.05,0.9992
2215,2023-06-05 23:49:00,1808.26,0.9992
2216,2023-06-05 23:50:00,1807.71,0.9992
2217,2023-06-05 23:51:00,1807.68,0.9993
2218,2023-06-05 23:52:00,1807.86,0.9993
2219,2023-06-05 23:53:00,1807.91,0.9992
2220,2023-06-05 23:54:00,1807.15,0.9992
2221,2023-06-05 23:55:00,1806.45,0.9993
2222,2023-06-05 23:56:00,1806.18,0.9992
2223,2023-06-05 23:57:00,1807.19,0.9993
2224,2023-06-05 23:58:00,1807.25,0.9992
2225,2023-06-05 23:59:00,1807.17,0.9992
2226,2023-06-06 00:00:00,1807.29,0.9993
2227,2023-06-06 00:01:00,1807.3,0.9992
2228,2023-06-06 00:02:00,1807.57,0.9993
2229,2023-06-06 00:03:00,1807.63,0.9992
2230,2023-06-06 00:04:00,1807.8,0.9992
2231,2023-06-06 00:05:00,1806.64,0.9992
2232,2023-06-06 00:06:00,1807.66,0.9993
2233,2023-06-06 00:07:00,1806.99,0.9993
2234,2023-06-06 00:08:00,1807.85,0.9993
2235,2023-06-06 00:09:00,1807.69,0.9993
2236,2023-06-06 00:10:00,1808.1,0.9993
2237,2023-06-06 00:11:00,1808.64,0.9992
2238,2023-06-06 00:12:00,1808.67,0.9992
2239,2023-06-06 00:13:00,1809.15,0.9992
2240,2023-06-06 00:14:00,1809.12,0.9992
2241,2023-06-06 00:15:00,1809.67,0.9992
2242,2023-06-06 00:16:00,1810.28,0.9992
2243,2023-06-06 00:17:00,1811.04,0.9992
2244,2023-06-06 00:18:00,1810.73,0.9992
2245,2023-06-06 00:19:00,1811.13,0.9993
2246,2023-06-06 00:20:00,1811.09,0.9994
2247,2023-06-06 00:21:00,1811.83,0.9994
2248,2023-06-06 00:22:00,1811.91,0.9993
2249,2023-06-06 00:23:00,1812.78,0.9993
2250,2023-06-06 00:24:00,1813.41,0.9993
2251,2023-06-06 00:25:00,1813.22,0.9994
2252,2023-06-06 00:26:00,1814.26,0.9994
2253,2023-06-06 00:27:00,1814.6,0.9993
2254,2023-06-06 00:28:00,1814.78,0.9993
2255,2023-06-06 00:29:00,1815.55,0.9994
2256,2023-06-06 00:30:00,1813.95,0.9993
2257,2023-06-06 00:31:00,1813.91,0.9993
2258,2023-06-06 00:32:00,1813.58,0.9993
2259,2023-06-06 00:33:00,1813.58,0.9993
2260,2023-06-06 00:34:00,1813.06,0.9993
2261,2023-06-06 00:35:00,1812.88,0.9993
2262,2023-06-06 00:36:00,1813.12,0.9993
2263,2023-06-06 00:37:00,1812.77,0.9993
2264,2023-06-06 00:38:00,1812.9,0.9993
2265,2023-06-06 00:39:00,1813.44,0.9994
2266,2023-06-06 00:40:00,1813.62,0.9993
2267,2023-06-06 00:41:00,1813.33,0.9993
2268,2023-06-06 00:42:00,1814.51,0.9993
2269,2023-06-06 00:43:00,1814.55,0.9993
2270,2023-06-06 00:44:00,1814.54,0.9993
2271,2023-06-06 00:45:00,1813.28,0.9993
2272,2023-06-06 00:46:00,1813.14,0.9994
2273,2023-06-06 00:47:00,1813.83,0.9993
2274,2023-06-06 00:48:00,1811.98,0.9993
2275,2023-06-06 00:49:00,1812.5,0.9994
2276,2023-06-06 00:50:00,1811.99,0.9993
2277,2023-06-06 00:51:00,1810.27,0.9994
2278,2023-06-06 00:52:00,1811.0,0.9993
2279,2023-06-06 00:53:00,1810.48,0.9993
2280,2023-06-06 00:54:00,1809.58,0.9993
2281,2023-06-06 00:55:00,1810.59,0.9993
2282,2023-06-06 00:56:00,1811.14,0.9994
2283,2023-06-06 00:57:00,1811.15,0.9992
2284,2023-06-06 00:58:00,1811.41,0.9993
2285,2023-06-06 00:59:00,1810.5,0.9992
2286,2023-06-06 01:00:00,1810.79,0.9992
2287,2023-06-06 01:01:00,1811.24,0.9993
2288,2023-06-06 01:02:00,1810.79,0.9993
2289,2023-06-06 01:03:00,1810.75,0.9992
2290,2023-06-06 01:04:00,1811.03,0.9993
2291,2023-06-06 01:05:00,1811.33,0.9993
2292,2023-06-06 01:06:00,1810.16,0.9992
2293,2023-06-06 01:07:00,1809.67,0.9992
2294,2023-06-06 01:08:00,1809.88,0.9992
2295,2023-06-06 01:09:00,1810.4,0.9992
2296,2023-06-06 01:10:00,1810.59,0.9993
2297,2023-06-06 01:11:00,1810.43,0.9992
2298,2023-06-06 01:12:00,1809.63,0.9993
2299,2023-06-06 01:13:00,1810.71,0.9992
2300,2023-06-06 01:14:00,1810.79,0.9993
2301,2023-06-06 01:15:00,1811.3,0.9993
2302,2023-06-06 01:16:00,1811.46,0.9992
2303,2023-06-06 01:17:00,1811.48,0.9992
2304,2023-06-06 01:18:00,1811.3,0.9992
2305,2023-06-06 01:19:00,1811.47,0.9992
2306,2023-06-06 01:20:00,1811.12,0.9993
2307,2023-06-06 01:21:00,1811.11,0.9993
2308,2023-06-06 01:22:00,1811.12,0.9993
2309,2023-06-06 01:23:00,1811.62,0.9993
2310,2023-06-06 01:24:00,1811.62,0.9993
2311,2023-06-06 01:25:00,1811.62,0.9992
2312,2023-06-06 01:26:00,1811.23,0.9992
2313,2023-06-06 01:27:00,1810.37,0.9992
2314,2023-06-06 01:28:00,1810.5,0.9993
2315,2023-06-06 01:29:00,1810.08,0.9992
2316,2023-06-06 01:30:00,1810.47,0.9993
2317,2023-06-06 01:31:00,1810.82,0.9993
2318,2023-06-06 01:32:00,1811.31,0.9992
2319,2023-06-06 01:33:00,1811.44,0.9993
2320,2023-06-06 01:34:00,1811.69,0.9992
2321,2023-06-06 01:35:00,1811.69,0.9992
2322,2023-06-06 01:36:00,1812.0,0.9993
2323,2023-06-06 01:37:00,1811.78,0.9992
2324,2023-06-06 01:38:00,1810.83,0.9992
2325,2023-06-06 01:39:00,1811.06,0.9993
2326,2023-06-06 01:40:00,1809.54,0.9992
2327,2023-06-06 01:41:00,1810.84,0.9992
2328,2023-06-06 01:42:00,1811.07,0.9993
2329,2023-06-06 01:43:00,1811.9,0.9993
2330,2023-06-06 01:44:00,1811.89,0.9992
2331,2023-06-06 01:45:00,1811.58,0.9993
2332,2023-06-06 01:46:00,1811.57,0.9993
2333,2023-06-06 01:47:00,1810.32,0.9992
2334,2023-06-06 01:48:00,1810.47,0.9992
2335,2023-06-06 01:49:00,1810.76,0.9992
2336,2023-06-06 01:50:00,1809.47,0.9992
2337,2023-06-06 01:51:00,1809.5,0.9992
2338,2023-06-06 01:52:00,1809.48,0.9993
2339,2023-06-06 01:53:00,1808.86,0.9993
2340,2023-06-06 01:54:00,1809.15,0.9993
2341,2023-06-06 01:55:00,1809.16,0.9993
2342,2023-06-06 01:56:00,1809.34,0.9993
2343,2023-06-06 01:57:00,1809.21,0.9992
2344,2023-06-06 01:58:00,1810.76,0.9993
2345,2023-06-06 01:59:00,1810.91,0.9993
2346,2023-06-06 02:00:00,1810.74,0.9992
2347,2023-06-06 02:01:00,1811.34,0.9993
2348,2023-06-06 02:02:00,1810.81,0.9992
2349,2023-06-06 02:03:00,1811.05,0.9992
2350,2023-06-06 02:04:00,1810.31,0.9993
2351,2023-06-06 02:05:00,1809.91,0.9993
2352,2023-06-06 02:06:00,1808.09,0.9992
2353,2023-06-06 02:07:00,1808.3,0.9992
2354,2023-06-06 02:08:00,1808.09,0.9992
2355,2023-06-06 02:09:00,1808.1,0.9993
2356,2023-06-06 02:10:00,1808.26,0.9993
2357,2023-06-06 02:11:00,1807.33,0.9993
2358,2023-06-06 02:12:00,1807.83,0.9992
2359,2023-06-06 02:13:00,1808.19,0.9992
2360,2023-06-06 02:14:00,1807.33,0.9992
2361,2023-06-06 02:15:00,1808.32,0.9993
2362,2023-06-06 02:16:00,1808.59,0.9993
2363,2023-06-06 02:17:00,1808.68,0.9992
2364,2023-06-06 02:18:00,1807.75,0.9993
2365,2023-06-06 02:19:00,1807.96,0.9993
2366,2023-06-06 02:20:00,1807.0,0.9992
2367,2023-06-06 02:21:00,1807.19,0.9993
2368,2023-06-06 02:22:00,1807.71,0.9992
2369,2023-06-06 02:23:00,1807.72,0.9992
2370,2023-06-06 02:24:00,1807.72,0.9993
2371,2023-06-06 02:25:00,1806.47,0.9992
2372,2023-06-06 02:26:00,1806.99,0.9992
2373,2023-06-06 02:27:00,1806.16,0.9993
2374,2023-06-06 02:28:00,1806.09,0.9992
2375,2023-06-06 02:29:00,1806.53,0.9993
2376,2023-06-06 02:30:00,1806.66,0.9992
2377,2023-06-06 02:31:00,1806.85,0.9992
2378,2023-06-06 02:32:00,1806.24,0.9992
2379,2023-06-06 02:33:00,1805.93,0.9992
2380,2023-06-06 02:34:00,1805.27,0.9992
2381,2023-06-06 02:35:00,1807.47,0.9992
2382,2023-06-06 02:36:00,1806.84,0.9992
2383,2023-06-06 02:37:00,1806.84,0.9992
2384,2023-06-06 02:38:00,1805.61,0.9992
2385,2023-06-06 02:39:00,1805.8,0.9992
2386,2023-06-06 02:40:00,1805.79,0.9992
2387,2023-06-06 02:41:00,1806.39,0.9992
2388,2023-06-06 02:42:00,1806.53,0.9993
2389,2023-06-06 02:43:00,1807.63,0.9992
2390,2023-06-06 02:44:00,1806.86,0.9992
2391,2023-06-06 02:45:00,1805.78,0.9992
2392,2023-06-06 02:46:00,1806.22,0.9992
2393,2023-06-06 02:47:00,1805.98,0.9993
2394,2023-06-06 02:48:00,1806.39,0.9992
2395,2023-06-06 02:49:00,1805.76,0.9992
2396,2023-06-06 02:50:00,1805.78,0.9992
2397,2023-06-06 02:51:00,1805.56,0.9993
2398,2023-06-06 02:52:00,1805.01,0.9992
2399,2023-06-06 02:53:00,1805.1,0.9992
2400,2023-06-06 02:54:00,1805.25,0.9993
2401,2023-06-06 02:55:00,1805.56,0.9992
2402,2023-06-06 02:56:00,1805.3,0.9992
2403,2023-06-06 02:57:00,1805.41,0.9992
2404,2023-06-06 02:58:00,1805.41,0.9992
2405,2023-06-06 02:59:00,1805.32,0.9992
2406,2023-06-06 03:00:00,1804.5,0.9993
2407,2023-06-06 03:01:00,1804.78,0.9992
2408,2023-06-06 03:02:00,1804.78,0.9993
2409,2023-06-06 03:03:00,1804.34,0.9992
2410,2023-06-06 03:04:00,1804.77,0.9992
2411,2023-06-06 03:05:00,1806.12,0.9992
2412,2023-06-06 03:06:00,1806.61,0.9992
2413,2023-06-06 03:07:00,1807.78,0.9993
2414,2023-06-06 03:08:00,1807.94,0.9992
2415,2023-06-06 03:09:00,1808.57,0.9992
2416,2023-06-06 03:10:00,1807.62,0.9992
2417,2023-06-06 03:11:00,1806.77,0.9993
2418,2023-06-06 03:12:00,1806.6,0.9993
2419,2023-06-06 03:13:00,1807.31,0.9991
2420,2023-06-06 03:14:00,1807.04,0.9992
2421,2023-06-06 03:15:00,1807.5,0.9991
2422,2023-06-06 03:16:00,1807.52,0.9991
2423,2023-06-06 03:17:00,1806.86,0.9991
2424,2023-06-06 03:18:00,1806.93,0.9992
2425,2023-06-06 03:19:00,1807.15,0.9991
2426,2023-06-06 03:20:00,1807.49,0.9991
2427,2023-06-06 03:21:00,1807.8,0.9992
2428,2023-06-06 03:22:00,1810.79,0.9992
2429,2023-06-06 03:23:00,1811.69,0.9991
2430,2023-06-06 03:24:00,1811.99,0.9992
2431,2023-06-06 03:25:00,1811.0,0.9992
2432,2023-06-06 03:26:00,1810.03,0.9992
2433,2023-06-06 03:27:00,1810.21,0.9992
2434,2023-06-06 03:28:00,1810.78,0.9992
2435,2023-06-06 03:29:00,1811.0,0.9991
2436,2023-06-06 03:30:00,1811.89,0.9992
2437,2023-06-06 03:31:00,1810.44,0.9992
2438,2023-06-06 03:32:00,1810.65,0.9992
2439,2023-06-06 03:33:00,1811.16,0.9992
2440,2023-06-06 03:34:00,1811.6,0.9992
2441,2023-06-06 03:35:00,1813.62,0.9992
2442,2023-06-06 03:36:00,1813.09,0.9992
2443,2023-06-06 03:37:00,1812.89,0.9991
2444,2023-06-06 03:38:00,1812.94,0.9991
2445,2023-06-06 03:39:00,1813.28,0.9991
2446,2023-06-06 03:40:00,1812.35,0.9991
2447,2023-06-06 03:41:00,1812.43,0.9991
2448,2023-06-06 03:42:00,1812.52,0.9991
2449,2023-06-06 03:43:00,1812.97,0.9992
2450,2023-06-06 03:44:00,1813.19,0.9991
2451,2023-06-06 03:45:00,1813.32,0.9991
2452,2023-06-06 03:46:00,1813.24,0.9992
2453,2023-06-06 03:47:00,1813.23,0.9991
2454,2023-06-06 03:48:00,1813.18,0.9991
2455,2023-06-06 03:49:00,1813.28,0.9991
2456,2023-06-06 03:50:00,1813.48,0.9991
2457,2023-06-06 03:51:00,1813.25,0.9991
2458,2023-06-06 03:52:00,1813.54,0.9991
2459,2023-06-06 03:53:00,1813.54,0.9991
2460,2023-06-06 03:54:00,1813.54,0.9992
2461,2023-06-06 03:55:00,1813.51,0.9991
2462,2023-06-06 03:56:00,1813.33,0.9992
2463,2023-06-06 03:57:00,1813.0,0.9992
2464,2023-06-06 03:58:00,1813.01,0.9992
2465,2023-06-06 03:59:00,1813.55,0.9992
2466,2023-06-06 04:00:00,1813.46,0.9992
2467,2023-06-06 04:01:00,1813.12,0.9991
2468,2023-06-06 04:02:00,1813.05,0.9992
2469,2023-06-06 04:03:00,1812.31,0.9991
2470,2023-06-06 04:04:00,1812.26,0.9991
2471,2023-06-06 04:05:00,1812.16,0.9991
2472,2023-06-06 04:06:00,1812.14,0.9991
2473,2023-06-06 04:07:00,1812.02,0.9992
2474,2023-06-06 04:08:00,1812.19,0.9991
2475,2023-06-06 04:09:00,1812.2,0.9992
2476,2023-06-06 04:10:00,1812.2,0.9992
2477,2023-06-06 04:11:00,1812.21,0.9992
2478,2023-06-06 04:12:00,1812.03,0.9991
2479,2023-06-06 04:13:00,1812.07,0.9991
2480,2023-06-06 04:14:00,1812.58,0.9991
2481,2023-06-06 04:15:00,1812.1,0.9991
2482,2023-06-06 04:16:00,1811.63,0.9991
2483,2023-06-06 04:17:00,1811.64,0.9991
2484,2023-06-06 04:18:00,1812.46,0.9992
2485,2023-06-06 04:19:00,1812.52,0.9991
2486,2023-06-06 04:20:00,1812.48,0.9991
2487,2023-06-06 04:21:00,1812.21,0.9991
2488,2023-06-06 04:22:00,1812.22,0.9991
2489,2023-06-06 04:23:00,1812.34,0.9991
2490,2023-06-06 04:24:00,1812.56,0.9991
2491,2023-06-06 04:25:00,1812.51,0.9991
2492,2023-06-06 04:26:00,1812.51,0.9992
2493,2023-06-06 04:27:00,1812.5,0.9991
2494,2023-06-06 04:28:00,1812.77,0.9991
2495,2023-06-06 04:29:00,1813.34,0.9992
2496,2023-06-06 04:30:00,1812.53,0.9991
2497,2023-06-06 04:31:00,1811.7,0.9991
2498,2023-06-06 04:32:00,1810.85,0.9991
2499,2023-06-06 04:33:00,1811.28,0.9992
2500,2023-06-06 04:34:00,1811.27,0.9991
2501,2023-06-06 04:35:00,1810.78,0.9991
2502,2023-06-06 04:36:00,1811.57,0.9991
2503,2023-06-06 04:37:00,1811.55,0.9992
2504,2023-06-06 04:38:00,1811.37,0.9991
2505,2023-06-06 04:39:00,1811.37,0.9992
2506,2023-06-06 04:40:00,1811.7,0.9991
2507,2023-06-06 04:41:00,1811.92,0.9991
2508,2023-06-06 04:42:00,1811.92,0.9991
2509,2023-06-06 04:43:00,1811.92,0.9991
2510,2023-06-06 04:44:00,1811.92,0.9992
2511,2023-06-06 04:45:00,1811.01,0.9991
2512,2023-06-06 04:46:00,1810.59,0.9992
2513,2023-06-06 04:47:00,1810.77,0.9991
2514,2023-06-06 04:48:00,1810.85,0.9992
2515,2023-06-06 04:49:00,1810.85,0.9992
2516,2023-06-06 04:50:00,1810.86,0.9991
2517,2023-06-06 04:51:00,1810.85,0.9992
2518,2023-06-06 04:52:00,1810.85,0.9991
2519,2023-06-06 04:53:00,1811.44,0.9992
2520,2023-06-06 04:54:00,1811.63,0.9991
2521,2023-06-06 04:55:00,1811.11,0.9991
2522,2023-06-06 04:56:00,1811.38,0.9992
2523,2023-06-06 04:57:00,1811.76,0.9992
2524,2023-06-06 04:58:00,1812.51,0.9991
2525,2023-06-06 04:59:00,1811.8,0.9991
2526,2023-06-06 05:00:00,1811.39,0.9992
2527,2023-06-06 05:01:00,1811.52,0.9991
2528,2023-06-06 05:02:00,1811.4,0.9992
2529,2023-06-06 05:03:00,1811.48,0.9991
2530,2023-06-06 05:04:00,1811.18,0.9992
2531,2023-06-06 05:05:00,1811.18,0.9992
2532,2023-06-06 05:06:00,1811.9,0.9991
2533,2023-06-06 05:07:00,1811.95,0.9992
2534,2023-06-06 05:08:00,1811.95,0.9991
2535,2023-06-06 05:09:00,1811.94,0.9992
2536,2023-06-06 05:10:00,1811.95,0.9991
2537,2023-06-06 05:11:00,1811.94,0.9992
2538,2023-06-06 05:12:00,1811.79,0.9991
2539,2023-06-06 05:13:00,1811.49,0.9991
2540,2023-06-06 05:14:00,1811.49,0.9991
2541,2023-06-06 05:15:00,1811.48,0.9991
2542,2023-06-06 05:16:00,1811.48,0.9991
2543,2023-06-06 05:17:00,1811.55,0.9991
2544,2023-06-06 05:18:00,1811.83,0.9991
2545,2023-06-06 05:19:00,1812.2,0.9991
2546,2023-06-06 05:20:00,1812.45,0.9992
2547,2023-06-06 05:21:00,1812.63,0.9991
2548,2023-06-06 05:22:00,1813.03,0.9992
2549,2023-06-06 05:23:00,1813.02,0.9991
2550,2023-06-06 05:24:00,1813.05,0.9991
2551,2023-06-06 05:25:00,1813.15,0.9991
2552,2023-06-06 05:26:00,1813.33,0.9991
2553,2023-06-06 05:27:00,1813.51,0.9992
2554,2023-06-06 05:28:00,1813.42,0.9991
2555,2023-06-06 05:29:00,1813.41,0.9991
2556,2023-06-06 05:30:00,1813.42,0.9991
2557,2023-06-06 05:31:00,1813.87,0.9992
2558,2023-06-06 05:32:00,1813.63,0.9992
2559,2023-06-06 05:33:00,1813.62,0.9992
2560,2023-06-06 05:34:00,1813.86,0.9992
2561,2023-06-06 05:35:00,1814.17,0.9992
2562,2023-06-06 05:36:00,1813.96,0.9992
2563,2023-06-06 05:37:00,1813.37,0.9992
2564,2023-06-06 05:38:00,1813.38,0.9991
2565,2023-06-06 05:39:00,1813.33,0.9991
2566,2023-06-06 05:40:00,1813.34,0.9992
2567,2023-06-06 05:41:00,1813.34,0.9991
2568,2023-06-06 05:42:00,1813.33,0.9993
2569,2023-06-06 05:43:00,1813.78,0.9992
2570,2023-06-06 05:44:00,1813.78,0.9992
2571,2023-06-06 05:45:00,1814.28,0.9993
2572,2023-06-06 05:46:00,1814.25,0.9993
2573,2023-06-06 05:47:00,1814.4,0.9993
2574,2023-06-06 05:48:00,1814.41,0.9992
2575,2023-06-06 05:49:00,1814.32,0.9992
2576,2023-06-06 05:50:00,1814.61,0.9992
2577,2023-06-06 05:51:00,1815.54,0.9992
2578,2023-06-06 05:52:00,1816.97,0.9992
2579,2023-06-06 05:53:00,1816.94,0.9992
2580,2023-06-06 05:54:00,1817.46,0.9993
2581,2023-06-06 05:55:00,1817.47,0.9993
2582,2023-06-06 05:56:00,1818.12,0.9993
2583,2023-06-06 05:57:00,1818.56,0.9993
2584,2023-06-06 05:58:00,1818.1,0.9992
2585,2023-06-06 05:59:00,1818.26,0.9993
2586,2023-06-06 06:00:00,1818.44,0.9993
2587,2023-06-06 06:01:00,1819.0,0.9993
2588,2023-06-06 06:02:00,1819.01,0.9992
2589,2023-06-06 06:03:00,1819.01,0.9992
2590,2023-06-06 06:04:00,1819.02,0.9992
2591,2023-06-06 06:05:00,1818.66,0.9992
2592,2023-06-06 06:06:00,1818.0,0.9992
2593,2023-06-06 06:07:00,1818.0,0.9992
2594,2023-06-06 06:08:00,1818.01,0.9993
2595,2023-06-06 06:09:00,1817.61,0.9992
2596,2023-06-06 06:10:00,1817.11,0.9993
2597,2023-06-06 06:11:00,1816.93,0.9992
2598,2023-06-06 06:12:00,1817.54,0.9993
2599,2023-06-06 06:13:00,1817.24,0.9992
2600,2023-06-06 06:14:00,1817.25,0.9992
2601,2023-06-06 06:15:00,1817.35,0.9993
2602,2023-06-06 06:16:00,1817.06,0.9993
2603,2023-06-06 06:17:00,1816.95,0.9992
2604,2023-06-06 06:18:00,1817.16,0.9993
2605,2023-06-06 06:19:00,1817.21,0.9993
2606,2023-06-06 06:20:00,1816.69,0.9993
2607,2023-06-06 06:21:00,1816.53,0.9992
2608,2023-06-06 06:22:00,1816.38,0.9993
2609,2023-06-06 06:23:00,1816.24,0.9992
2610,2023-06-06 06:24:00,1816.42,0.9992
2611,2023-06-06 06:25:00,1816.42,0.9993
2612,2023-06-06 06:26:00,1816.25,0.9992
2613,2023-06-06 06:27:00,1816.55,0.9993
2614,2023-06-06 06:28:00,1816.45,0.9992
2615,2023-06-06 06:29:00,1816.39,0.9992
2616,2023-06-06 06:30:00,1816.4,0.9992
2617,2023-06-06 06:31:00,1816.29,0.9993
2618,2023-06-06 06:32:00,1816.29,0.9992
2619,2023-06-06 06:33:00,1816.01,0.9992
2620,2023-06-06 06:34:00,1815.9,0.9992
2621,2023-06-06 06:35:00,1816.11,0.9992
2622,2023-06-06 06:36:00,1816.11,0.9992
2623,2023-06-06 06:37:00,1816.29,0.9992
2624,2023-06-06 06:38:00,1816.05,0.9992
2625,2023-06-06 06:39:00,1816.02,0.9992
2626,2023-06-06 06:40:00,1816.02,0.9993
2627,2023-06-06 06:41:00,1816.02,0.9993
2628,2023-06-06 06:42:00,1816.8,0.9993
2629,2023-06-06 06:43:00,1816.8,0.9992
2630,2023-06-06 06:44:00,1816.81,0.9992
2631,2023-06-06 06:45:00,1816.8,0.9992
2632,2023-06-06 06:46:00,1816.97,0.9993
2633,2023-06-06 06:47:00,1816.49,0.9992
2634,2023-06-06 06:48:00,1816.24,0.9993
2635,2023-06-06 06:49:00,1816.23,0.9992
2636,2023-06-06 06:50:00,1816.23,0.9993
2637,2023-06-06 06:51:00,1816.21,0.9993
2638,2023-06-06 06:52:00,1815.16,0.9992
2639,2023-06-06 06:53:00,1814.89,0.9992
2640,2023-06-06 06:54:00,1814.84,0.9992
