,Time,BCHUSDT,BUSDUSDT
7819,2023-06-09 21:18:00,110.1,0.9999
7820,2023-06-09 21:19:00,110.1,0.9998
7821,2023-06-09 21:20:00,110.1,0.9998
7822,2023-06-09 21:21:00,110.0,0.9998
7823,2023-06-09 21:22:00,110.1,0.9999
7824,2023-06-09 21:23:00,110.0,0.9998
7825,2023-06-09 21:24:00,110.1,0.9998
7826,2023-06-09 21:25:00,110.1,0.9998
7827,2023-06-09 21:26:00,110.0,0.9999
7828,2023-06-09 21:27:00,110.0,0.9999
7829,2023-06-09 21:28:00,110.2,0.9998
7830,2023-06-09 21:29:00,110.2,0.9998
7831,2023-06-09 21:30:00,110.1,0.9998
7832,2023-06-09 21:31:00,110.2,0.9998
7833,2023-06-09 21:32:00,110.2,0.9999
7834,2023-06-09 21:33:00,110.3,0.9999
7835,2023-06-09 21:34:00,110.4,0.9999
7836,2023-06-09 21:35:00,110.3,0.9998
7837,2023-06-09 21:36:00,110.4,0.9999
7838,2023-06-09 21:37:00,110.3,0.9998
7839,2023-06-09 21:38:00,110.4,0.9998
7840,2023-06-09 21:39:00,110.4,0.9998
7841,2023-06-09 21:40:00,110.4,0.9999
7842,2023-06-09 21:41:00,110.4,0.9998
7843,2023-06-09 21:42:00,110.4,0.9998
7844,2023-06-09 21:43:00,110.3,0.9998
7845,2023-06-09 21:44:00,110.3,0.9999
7846,2023-06-09 21:45:00,110.4,0.9998
7847,2023-06-09 21:46:00,110.4,0.9998
7848,2023-06-09 21:47:00,110.4,0.9998
7849,2023-06-09 21:48:00,110.4,0.9999
7850,2023-06-09 21:49:00,110.3,0.9998
7851,2023-06-09 21:50:00,110.4,0.9998
7852,2023-06-09 21:51:00,110.4,0.9998
7853,2023-06-09 21:52:00,110.4,0.9998
7854,2023-06-09 21:53:00,110.4,0.9998
7855,2023-06-09 21:54:00,110.5,0.9998
7856,2023-06-09 21:55:00,110.4,0.9999
7857,2023-06-09 21:56:00,110.4,0.9999
7858,2023-06-09 21:57:00,110.3,0.9999
7859,2023-06-09 21:58:00,110.3,0.9999
7860,2023-06-09 21:59:00,110.4,0.9998
7861,2023-06-09 22:00:00,110.5,0.9998
7862,2023-06-09 22:01:00,110.4,0.9998
7863,2023-06-09 22:02:00,110.4,0.9998
7864,2023-06-09 22:03:00,110.5,0.9999
7865,2023-06-09 22:04:00,110.5,0.9999
7866,2023-06-09 22:05:00,110.5,0.9998
7867,2023-06-09 22:06:00,110.5,0.9998
7868,2023-06-09 22:07:00,110.6,0.9998
7869,2023-06-09 22:08:00,110.6,0.9998
7870,2023-06-09 22:09:00,110.6,0.9998
7871,2023-06-09 22:10:00,110.6,0.9998
7872,2023-06-09 22:11:00,110.6,0.9998
7873,2023-06-09 22:12:00,110.7,0.9998
7874,2023-06-09 22:13:00,110.7,0.9999
7875,2023-06-09 22:14:00,110.7,0.9998
7876,2023-06-09 22:15:00,110.6,0.9998
7877,2023-06-09 22:16:00,110.6,0.9998
7878,2023-06-09 22:17:00,110.7,0.9998
7879,2023-06-09 22:18:00,110.6,0.9999
7880,2023-06-09 22:19:00,110.6,0.9999
7881,2023-06-09 22:20:00,110.7,0.9998
7882,2023-06-09 22:21:00,110.7,0.9998
7883,2023-06-09 22:22:00,110.7,0.9999
7884,2023-06-09 22:23:00,110.7,0.9998
7885,2023-06-09 22:24:00,110.7,0.9998
7886,2023-06-09 22:25:00,110.7,0.9998
7887,2023-06-09 22:26:00,110.7,0.9998
7888,2023-06-09 22:27:00,110.8,0.9999
7889,2023-06-09 22:28:00,110.8,0.9998
7890,2023-06-09 22:29:00,110.8,0.9998
7891,2023-06-09 22:30:00,110.8,0.9999
7892,2023-06-09 22:31:00,110.8,0.9998
7893,2023-06-09 22:32:00,110.8,0.9999
7894,2023-06-09 22:33:00,110.8,0.9999
7895,2023-06-09 22:34:00,110.8,0.9998
7896,2023-06-09 22:35:00,110.8,0.9998
7897,2023-06-09 22:36:00,110.8,0.9999
7898,2023-06-09 22:37:00,110.9,0.9998
7899,2023-06-09 22:38:00,110.9,0.9999
7900,2023-06-09 22:39:00,111.0,0.9998
7901,2023-06-09 22:40:00,110.9,0.9998
7902,2023-06-09 22:41:00,111.0,0.9998
7903,2023-06-09 22:42:00,111.0,0.9999
7904,2023-06-09 22:43:00,110.9,0.9999
7905,2023-06-09 22:44:00,110.9,0.9998
7906,2023-06-09 22:45:00,111.0,0.9999
7907,2023-06-09 22:46:00,111.0,0.9998
7908,2023-06-09 22:47:00,111.0,0.9998
7909,2023-06-09 22:48:00,111.0,0.9998
7910,2023-06-09 22:49:00,110.9,0.9999
7911,2023-06-09 22:50:00,111.0,0.9999
7912,2023-06-09 22:51:00,111.0,0.9998
7913,2023-06-09 22:52:00,111.0,0.9998
7914,2023-06-09 22:53:00,111.0,0.9999
7915,2023-06-09 22:54:00,111.0,0.9999
7916,2023-06-09 22:55:00,111.0,0.9999
7917,2023-06-09 22:56:00,110.9,0.9998
7918,2023-06-09 22:57:00,111.0,0.9999
7919,2023-06-09 22:58:00,111.0,0.9999
7920,2023-06-09 22:59:00,111.0,0.9998
7921,2023-06-09 23:00:00,111.0,0.9998
7922,2023-06-09 23:01:00,111.1,0.9998
7923,2023-06-09 23:02:00,111.0,0.9999
7924,2023-06-09 23:03:00,111.0,0.9998
7925,2023-06-09 23:04:00,111.1,0.9999
7926,2023-06-09 23:05:00,111.2,0.9998
7927,2023-06-09 23:06:00,111.2,0.9999
7928,2023-06-09 23:07:00,111.1,0.9998
7929,2023-06-09 23:08:00,111.1,0.9999
7930,2023-06-09 23:09:00,111.1,0.9999
7931,2023-06-09 23:10:00,111.0,0.9998
7932,2023-06-09 23:11:00,111.0,0.9998
7933,2023-06-09 23:12:00,111.0,0.9998
7934,2023-06-09 23:13:00,111.0,0.9998
7935,2023-06-09 23:14:00,110.9,0.9999
7936,2023-06-09 23:15:00,110.9,0.9998
7937,2023-06-09 23:16:00,111.0,0.9999
7938,2023-06-09 23:17:00,110.9,0.9998
7939,2023-06-09 23:18:00,110.9,0.9998
7940,2023-06-09 23:19:00,110.9,0.9999
7941,2023-06-09 23:20:00,110.9,0.9999
7942,2023-06-09 23:21:00,110.8,0.9998
7943,2023-06-09 23:22:00,110.8,0.9998
7944,2023-06-09 23:23:00,110.7,0.9999
7945,2023-06-09 23:24:00,110.6,0.9998
7946,2023-06-09 23:25:00,110.6,0.9998
7947,2023-06-09 23:26:00,110.7,0.9998
7948,2023-06-09 23:27:00,110.7,0.9998
7949,2023-06-09 23:28:00,110.8,0.9998
7950,2023-06-09 23:29:00,110.8,0.9998
7951,2023-06-09 23:30:00,110.8,0.9998
7952,2023-06-09 23:31:00,110.7,0.9998
7953,2023-06-09 23:32:00,110.8,0.9999
7954,2023-06-09 23:33:00,110.8,0.9999
7955,2023-06-09 23:34:00,110.7,0.9998
7956,2023-06-09 23:35:00,110.7,0.9998
7957,2023-06-09 23:36:00,110.7,0.9998
7958,2023-06-09 23:37:00,110.7,0.9998
7959,2023-06-09 23:38:00,110.7,0.9998
7960,2023-06-09 23:39:00,110.7,0.9998
7961,2023-06-09 23:40:00,110.7,0.9999
7962,2023-06-09 23:41:00,110.8,0.9998
7963,2023-06-09 23:42:00,110.7,0.9998
7964,2023-06-09 23:43:00,110.7,0.9998
7965,2023-06-09 23:44:00,110.7,0.9999
7966,2023-06-09 23:45:00,110.7,0.9999
7967,2023-06-09 23:46:00,110.7,0.9999
7968,2023-06-09 23:47:00,110.7,0.9998
7969,2023-06-09 23:48:00,110.7,0.9998
7970,2023-06-09 23:49:00,110.6,0.9998
7971,2023-06-09 23:50:00,110.6,0.9999
7972,2023-06-09 23:51:00,110.7,0.9999
7973,2023-06-09 23:52:00,110.7,0.9998
7974,2023-06-09 23:53:00,110.6,0.9999
7975,2023-06-09 23:54:00,110.6,0.9998
7976,2023-06-09 23:55:00,110.7,0.9999
7977,2023-06-09 23:56:00,110.8,0.9999
7978,2023-06-09 23:57:00,110.9,0.9998
7979,2023-06-09 23:58:00,110.9,0.9999
7980,2023-06-09 23:59:00,110.9,0.9999
7981,2023-06-10 00:00:00,111.0,0.9999
7982,2023-06-10 00:01:00,111.0,0.9999
7983,2023-06-10 00:02:00,111.0,0.9999
7984,2023-06-10 00:03:00,111.0,0.9998
7985,2023-06-10 00:04:00,110.9,0.9999
7986,2023-06-10 00:05:00,110.9,0.9999
7987,2023-06-10 00:06:00,110.9,0.9999
7988,2023-06-10 00:07:00,110.8,0.9998
7989,2023-06-10 00:08:00,110.8,0.9999
7990,2023-06-10 00:09:00,110.8,0.9998
7991,2023-06-10 00:10:00,110.7,0.9998
7992,2023-06-10 00:11:00,110.8,0.9999
7993,2023-06-10 00:12:00,110.7,0.9998
7994,2023-06-10 00:13:00,110.6,0.9998
7995,2023-06-10 00:14:00,110.7,0.9999
7996,2023-06-10 00:15:00,110.5,0.9998
7997,2023-06-10 00:16:00,110.5,0.9999
7998,2023-06-10 00:17:00,110.5,0.9998
7999,2023-06-10 00:18:00,110.6,0.9999
8000,2023-06-10 00:19:00,110.5,0.9998
8001,2023-06-10 00:20:00,110.5,0.9999
8002,2023-06-10 00:21:00,110.5,0.9998
8003,2023-06-10 00:22:00,110.6,0.9998
8004,2023-06-10 00:23:00,110.5,0.9998
8005,2023-06-10 00:24:00,110.5,0.9998
8006,2023-06-10 00:25:00,110.5,0.9998
8007,2023-06-10 00:26:00,110.5,0.9998
8008,2023-06-10 00:27:00,110.5,0.9998
8009,2023-06-10 00:28:00,110.4,0.9998
8010,2023-06-10 00:29:00,110.5,0.9998
8011,2023-06-10 00:30:00,110.4,0.9999
8012,2023-06-10 00:31:00,110.4,0.9998
8013,2023-06-10 00:32:00,110.4,0.9999
8014,2023-06-10 00:33:00,110.3,0.9998
8015,2023-06-10 00:34:00,110.5,0.9998
8016,2023-06-10 00:35:00,110.5,0.9998
8017,2023-06-10 00:36:00,110.5,0.9998
8018,2023-06-10 00:37:00,110.5,0.9999
8019,2023-06-10 00:38:00,110.5,0.9998
8020,2023-06-10 00:39:00,110.5,0.9998
8021,2023-06-10 00:40:00,110.4,0.9999
8022,2023-06-10 00:41:00,110.5,0.9998
8023,2023-06-10 00:42:00,110.6,0.9999
8024,2023-06-10 00:43:00,110.5,0.9999
8025,2023-06-10 00:44:00,110.5,0.9998
8026,2023-06-10 00:45:00,110.5,0.9998
8027,2023-06-10 00:46:00,110.6,0.9999
8028,2023-06-10 00:47:00,110.6,0.9999
8029,2023-06-10 00:48:00,110.6,0.9999
8030,2023-06-10 00:49:00,110.6,0.9999
8031,2023-06-10 00:50:00,110.7,0.9999
8032,2023-06-10 00:51:00,110.8,0.9998
8033,2023-06-10 00:52:00,110.8,0.9999
8034,2023-06-10 00:53:00,110.9,0.9999
8035,2023-06-10 00:54:00,110.8,0.9999
8036,2023-06-10 00:55:00,110.8,0.9998
8037,2023-06-10 00:56:00,110.7,0.9999
8038,2023-06-10 00:57:00,110.7,0.9999
8039,2023-06-10 00:58:00,110.8,0.9998
8040,2023-06-10 00:59:00,110.8,0.9998
8041,2023-06-10 01:00:00,110.8,0.9999
8042,2023-06-10 01:01:00,110.8,0.9999
8043,2023-06-10 01:02:00,110.9,0.9998
8044,2023-06-10 01:03:00,110.9,0.9999
8045,2023-06-10 01:04:00,110.9,0.9998
8046,2023-06-10 01:05:00,110.7,0.9998
8047,2023-06-10 01:06:00,110.7,0.9999
8048,2023-06-10 01:07:00,110.7,0.9998
8049,2023-06-10 01:08:00,110.7,0.9999
8050,2023-06-10 01:09:00,110.7,0.9998
8051,2023-06-10 01:10:00,110.7,0.9998
8052,2023-06-10 01:11:00,110.7,0.9998
8053,2023-06-10 01:12:00,110.7,0.9998
8054,2023-06-10 01:13:00,110.8,0.9998
8055,2023-06-10 01:14:00,110.7,0.9998
8056,2023-06-10 01:15:00,110.8,0.9999
8057,2023-06-10 01:16:00,110.8,0.9999
8058,2023-06-10 01:17:00,110.9,0.9998
8059,2023-06-10 01:18:00,110.9,0.9998
8060,2023-06-10 01:19:00,110.9,0.9999
8061,2023-06-10 01:20:00,110.9,0.9999
8062,2023-06-10 01:21:00,110.7,0.9998
8063,2023-06-10 01:22:00,110.6,0.9998
8064,2023-06-10 01:23:00,110.6,0.9998
8065,2023-06-10 01:24:00,110.7,0.9999
8066,2023-06-10 01:25:00,110.8,0.9998
8067,2023-06-10 01:26:00,110.8,0.9998
8068,2023-06-10 01:27:00,110.8,0.9999
8069,2023-06-10 01:28:00,110.7,0.9998
8070,2023-06-10 01:29:00,110.7,0.9999
8071,2023-06-10 01:30:00,110.7,0.9998
8072,2023-06-10 01:31:00,110.7,0.9999
8073,2023-06-10 01:32:00,110.8,0.9998
8074,2023-06-10 01:33:00,110.8,0.9998
8075,2023-06-10 01:34:00,110.8,0.9999
8076,2023-06-10 01:35:00,110.7,0.9998
8077,2023-06-10 01:36:00,110.6,0.9998
8078,2023-06-10 01:37:00,110.7,0.9998
8079,2023-06-10 01:38:00,110.5,0.9998
8080,2023-06-10 01:39:00,110.5,0.9998
8081,2023-06-10 01:40:00,110.5,0.9999
8082,2023-06-10 01:41:00,110.6,0.9999
8083,2023-06-10 01:42:00,110.7,0.9999
8084,2023-06-10 01:43:00,110.7,0.9999
8085,2023-06-10 01:44:00,110.8,0.9999
8086,2023-06-10 01:45:00,110.7,0.9999
8087,2023-06-10 01:46:00,110.7,0.9998
8088,2023-06-10 01:47:00,110.7,0.9999
8089,2023-06-10 01:48:00,110.6,0.9999
8090,2023-06-10 01:49:00,110.5,0.9998
8091,2023-06-10 01:50:00,110.6,0.9999
8092,2023-06-10 01:51:00,110.4,0.9999
8093,2023-06-10 01:52:00,110.4,0.9998
8094,2023-06-10 01:53:00,110.4,0.9999
8095,2023-06-10 01:54:00,110.4,0.9998
8096,2023-06-10 01:55:00,110.4,0.9998
8097,2023-06-10 01:56:00,110.4,0.9998
8098,2023-06-10 01:57:00,110.4,0.9998
8099,2023-06-10 01:58:00,110.4,0.9999
8100,2023-06-10 01:59:00,110.4,0.9998
8101,2023-06-10 02:00:00,110.2,0.9998
8102,2023-06-10 02:01:00,110.2,0.9998
8103,2023-06-10 02:02:00,110.3,0.9998
8104,2023-06-10 02:03:00,110.3,0.9999
8105,2023-06-10 02:04:00,110.2,0.9998
8106,2023-06-10 02:05:00,110.2,0.9999
8107,2023-06-10 02:06:00,110.2,0.9999
8108,2023-06-10 02:07:00,110.3,0.9998
8109,2023-06-10 02:08:00,110.4,0.9999
8110,2023-06-10 02:09:00,110.5,0.9999
8111,2023-06-10 02:10:00,110.6,0.9998
8112,2023-06-10 02:11:00,110.7,0.9999
8113,2023-06-10 02:12:00,110.7,0.9999
8114,2023-06-10 02:13:00,110.7,0.9998
8115,2023-06-10 02:14:00,110.7,0.9999
8116,2023-06-10 02:15:00,110.6,0.9998
8117,2023-06-10 02:16:00,110.6,0.9999
8118,2023-06-10 02:17:00,110.6,0.9998
8119,2023-06-10 02:18:00,110.6,0.9998
8120,2023-06-10 02:19:00,110.6,0.9998
8121,2023-06-10 02:20:00,110.6,0.9998
8122,2023-06-10 02:21:00,110.5,0.9998
8123,2023-06-10 02:22:00,110.5,0.9998
8124,2023-06-10 02:23:00,110.5,0.9999
8125,2023-06-10 02:24:00,110.5,0.9999
8126,2023-06-10 02:25:00,110.4,0.9998
8127,2023-06-10 02:26:00,110.5,0.9998
8128,2023-06-10 02:27:00,110.5,0.9998
8129,2023-06-10 02:28:00,110.5,0.9999
8130,2023-06-10 02:29:00,110.6,0.9998
8131,2023-06-10 02:30:00,110.7,0.9998
8132,2023-06-10 02:31:00,110.5,0.9998
8133,2023-06-10 02:32:00,110.5,0.9999
8134,2023-06-10 02:33:00,110.4,0.9998
8135,2023-06-10 02:34:00,110.4,0.9998
8136,2023-06-10 02:35:00,110.4,0.9998
8137,2023-06-10 02:36:00,110.5,0.9999
8138,2023-06-10 02:37:00,110.5,0.9999
8139,2023-06-10 02:38:00,110.4,0.9999
8140,2023-06-10 02:39:00,110.4,0.9998
8141,2023-06-10 02:40:00,110.4,0.9999
8142,2023-06-10 02:41:00,110.4,0.9999
8143,2023-06-10 02:42:00,110.4,0.9999
8144,2023-06-10 02:43:00,110.3,0.9998
8145,2023-06-10 02:44:00,110.2,0.9998
8146,2023-06-10 02:45:00,110.3,0.9999
8147,2023-06-10 02:46:00,110.3,0.9998
8148,2023-06-10 02:47:00,110.3,0.9999
8149,2023-06-10 02:48:00,110.1,0.9999
8150,2023-06-10 02:49:00,109.8,0.9998
8151,2023-06-10 02:50:00,109.8,0.9999
8152,2023-06-10 02:51:00,109.9,0.9998
8153,2023-06-10 02:52:00,110.0,0.9999
8154,2023-06-10 02:53:00,110.1,0.9998
8155,2023-06-10 02:54:00,110.0,0.9999
8156,2023-06-10 02:55:00,109.9,0.9998
8157,2023-06-10 02:56:00,110.0,0.9999
8158,2023-06-10 02:57:00,109.9,0.9998
8159,2023-06-10 02:58:00,109.9,0.9999
8160,2023-06-10 02:59:00,110.0,0.9998
8161,2023-06-10 03:00:00,110.0,0.9998
8162,2023-06-10 03:01:00,109.9,0.9999
8163,2023-06-10 03:02:00,109.7,0.9998
8164,2023-06-10 03:03:00,109.6,0.9998
8165,2023-06-10 03:04:00,109.6,0.9998
8166,2023-06-10 03:05:00,109.5,0.9998
8167,2023-06-10 03:06:00,109.5,0.9998
8168,2023-06-10 03:07:00,109.5,0.9998
8169,2023-06-10 03:08:00,109.7,0.9998
8170,2023-06-10 03:09:00,109.6,0.9998
8171,2023-06-10 03:10:00,109.7,0.9998
8172,2023-06-10 03:11:00,109.8,0.9998
8173,2023-06-10 03:12:00,109.8,0.9999
8174,2023-06-10 03:13:00,109.9,0.9998
8175,2023-06-10 03:14:00,109.9,0.9998
8176,2023-06-10 03:15:00,109.8,0.9997
8177,2023-06-10 03:16:00,109.8,0.9997
8178,2023-06-10 03:17:00,109.7,0.9998
8179,2023-06-10 03:18:00,109.7,0.9998
8180,2023-06-10 03:19:00,109.7,0.9998
8181,2023-06-10 03:20:00,109.7,0.9998
8182,2023-06-10 03:21:00,109.8,0.9997
8183,2023-06-10 03:22:00,109.9,0.9997
8184,2023-06-10 03:23:00,109.8,0.9998
8185,2023-06-10 03:24:00,109.7,0.9998
8186,2023-06-10 03:25:00,109.7,0.9998
8187,2023-06-10 03:26:00,109.7,0.9998
8188,2023-06-10 03:27:00,109.6,0.9998
8189,2023-06-10 03:28:00,109.7,0.9998
8190,2023-06-10 03:29:00,109.7,0.9997
8191,2023-06-10 03:30:00,109.6,0.9998
8192,2023-06-10 03:31:00,109.5,0.9997
8193,2023-06-10 03:32:00,109.4,0.9997
8194,2023-06-10 03:33:00,109.5,0.9998
8195,2023-06-10 03:34:00,109.4,0.9998
8196,2023-06-10 03:35:00,109.4,0.9998
8197,2023-06-10 03:36:00,109.4,0.9997
8198,2023-06-10 03:37:00,109.2,0.9998
8199,2023-06-10 03:38:00,109.3,0.9998
8200,2023-06-10 03:39:00,109.2,0.9998
8201,2023-06-10 03:40:00,109.0,0.9997
8202,2023-06-10 03:41:00,109.0,0.9998
8203,2023-06-10 03:42:00,108.6,0.9997
8204,2023-06-10 03:43:00,108.5,0.9998
8205,2023-06-10 03:44:00,108.7,0.9998
8206,2023-06-10 03:45:00,108.8,0.9997
8207,2023-06-10 03:46:00,109.0,0.9998
8208,2023-06-10 03:47:00,109.1,0.9998
8209,2023-06-10 03:48:00,109.0,0.9998
8210,2023-06-10 03:49:00,109.1,0.9998
8211,2023-06-10 03:50:00,108.9,0.9997
8212,2023-06-10 03:51:00,109.0,0.9998
8213,2023-06-10 03:52:00,108.8,0.9997
8214,2023-06-10 03:53:00,108.8,0.9998
8215,2023-06-10 03:54:00,108.8,0.9998
8216,2023-06-10 03:55:00,108.8,0.9998
8217,2023-06-10 03:56:00,108.7,0.9997
8218,2023-06-10 03:57:00,108.7,0.9998
8219,2023-06-10 03:58:00,108.7,0.9998
8220,2023-06-10 03:59:00,108.8,0.9998
8221,2023-06-10 04:00:00,108.7,0.9998
8222,2023-06-10 04:01:00,108.8,0.9997
8223,2023-06-10 04:02:00,108.8,0.9997
8224,2023-06-10 04:03:00,108.6,0.9997
8225,2023-06-10 04:04:00,108.7,0.9997
8226,2023-06-10 04:05:00,108.6,0.9998
8227,2023-06-10 04:06:00,108.7,0.9997
8228,2023-06-10 04:07:00,108.6,0.9997
8229,2023-06-10 04:08:00,108.6,0.9997
8230,2023-06-10 04:09:00,108.6,0.9998
8231,2023-06-10 04:10:00,108.7,0.9998
8232,2023-06-10 04:11:00,108.7,0.9997
8233,2023-06-10 04:12:00,108.6,0.9998
8234,2023-06-10 04:13:00,108.7,0.9997
8235,2023-06-10 04:14:00,108.7,0.9998
8236,2023-06-10 04:15:00,108.6,0.9998
8237,2023-06-10 04:16:00,108.7,0.9997
8238,2023-06-10 04:17:00,108.7,0.9997
8239,2023-06-10 04:18:00,108.7,0.9998
8240,2023-06-10 04:19:00,108.8,0.9997
8241,2023-06-10 04:20:00,108.7,0.9998
8242,2023-06-10 04:21:00,108.7,0.9997
8243,2023-06-10 04:22:00,108.6,0.9998
8244,2023-06-10 04:23:00,108.6,0.9997
8245,2023-06-10 04:24:00,108.5,0.9997
8246,2023-06-10 04:25:00,108.5,0.9998
8247,2023-06-10 04:26:00,108.6,0.9998
8248,2023-06-10 04:27:00,108.7,0.9998
8249,2023-06-10 04:28:00,108.5,0.9998
8250,2023-06-10 04:29:00,108.4,0.9997
8251,2023-06-10 04:30:00,108.5,0.9998
8252,2023-06-10 04:31:00,108.5,0.9998
8253,2023-06-10 04:32:00,108.5,0.9998
8254,2023-06-10 04:33:00,108.3,0.9998
8255,2023-06-10 04:34:00,108.4,0.9998
8256,2023-06-10 04:35:00,108.3,0.9997
8257,2023-06-10 04:36:00,108.2,0.9998
8258,2023-06-10 04:37:00,108.2,0.9998
8259,2023-06-10 04:38:00,108.2,0.9997
8260,2023-06-10 04:39:00,108.3,0.9998
8261,2023-06-10 04:40:00,108.4,0.9998
8262,2023-06-10 04:41:00,108.5,0.9998
8263,2023-06-10 04:42:00,108.5,0.9997
8264,2023-06-10 04:43:00,108.7,0.9997
8265,2023-06-10 04:44:00,108.6,0.9997
8266,2023-06-10 04:45:00,108.5,0.9998
8267,2023-06-10 04:46:00,108.6,0.9998
8268,2023-06-10 04:47:00,108.6,0.9998
8269,2023-06-10 04:48:00,108.7,0.9997
8270,2023-06-10 04:49:00,108.7,0.9998
8271,2023-06-10 04:50:00,108.5,0.9997
8272,2023-06-10 04:51:00,108.5,0.9997
8273,2023-06-10 04:52:00,108.5,0.9997
8274,2023-06-10 04:53:00,108.6,0.9997
8275,2023-06-10 04:54:00,108.4,0.9997
8276,2023-06-10 04:55:00,108.3,0.9997
8277,2023-06-10 04:56:00,108.1,0.9997
8278,2023-06-10 04:57:00,108.1,0.9998
8279,2023-06-10 04:58:00,108.2,0.9997
8280,2023-06-10 04:59:00,108.1,0.9997
8281,2023-06-10 05:00:00,108.1,0.9997
8282,2023-06-10 05:01:00,108.0,0.9997
8283,2023-06-10 05:02:00,108.1,0.9997
8284,2023-06-10 05:03:00,108.1,0.9998
8285,2023-06-10 05:04:00,108.3,0.9998
8286,2023-06-10 05:05:00,108.3,0.9997
8287,2023-06-10 05:06:00,108.3,0.9997
8288,2023-06-10 05:07:00,108.3,0.9997
8289,2023-06-10 05:08:00,108.3,0.9997
8290,2023-06-10 05:09:00,108.4,0.9997
8291,2023-06-10 05:10:00,108.4,0.9998
8292,2023-06-10 05:11:00,108.3,0.9997
8293,2023-06-10 05:12:00,108.2,0.9998
8294,2023-06-10 05:13:00,108.2,0.9998
8295,2023-06-10 05:14:00,108.3,0.9997
8296,2023-06-10 05:15:00,108.2,0.9998
8297,2023-06-10 05:16:00,108.2,0.9997
8298,2023-06-10 05:17:00,108.0,0.9997
8299,2023-06-10 05:18:00,107.9,0.9997
8300,2023-06-10 05:19:00,107.7,0.9997
8301,2023-06-10 05:20:00,107.4,0.9997
8302,2023-06-10 05:21:00,105.1,0.9996
8303,2023-06-10 05:22:00,101.5,0.9996
8304,2023-06-10 05:23:00,100.1,0.9996
8305,2023-06-10 05:24:00,96.3,0.9997
8306,2023-06-10 05:25:00,95.6,0.9996
8307,2023-06-10 05:26:00,92.2,0.9996
8308,2023-06-10 05:27:00,91.5,0.9996
8309,2023-06-10 05:28:00,92.3,0.9996
8310,2023-06-10 05:29:00,93.6,0.9997
8311,2023-06-10 05:30:00,95.3,0.9995
8312,2023-06-10 05:31:00,96.3,0.9995
8313,2023-06-10 05:32:00,96.7,0.9995
8314,2023-06-10 05:33:00,97.0,0.9996
8315,2023-06-10 05:34:00,97.0,0.9996
8316,2023-06-10 05:35:00,97.4,0.9996
8317,2023-06-10 05:36:00,97.4,0.9996
8318,2023-06-10 05:37:00,98.0,0.9996
8319,2023-06-10 05:38:00,98.1,0.9997
8320,2023-06-10 05:39:00,98.6,0.9996
8321,2023-06-10 05:40:00,98.4,0.9996
8322,2023-06-10 05:41:00,97.5,0.9996
8323,2023-06-10 05:42:00,97.3,0.9997
8324,2023-06-10 05:43:00,98.1,0.9997
8325,2023-06-10 05:44:00,98.5,0.9996
8326,2023-06-10 05:45:00,98.1,0.9996
8327,2023-06-10 05:46:00,98.8,0.9996
8328,2023-06-10 05:47:00,99.0,0.9996
8329,2023-06-10 05:48:00,99.1,0.9996
8330,2023-06-10 05:49:00,99.4,0.9995
8331,2023-06-10 05:50:00,99.2,0.9995
8332,2023-06-10 05:51:00,98.8,0.9996
8333,2023-06-10 05:52:00,98.9,0.9995
8334,2023-06-10 05:53:00,99.0,0.9995
8335,2023-06-10 05:54:00,98.8,0.9996
8336,2023-06-10 05:55:00,98.6,0.9995
8337,2023-06-10 05:56:00,99.1,0.9996
8338,2023-06-10 05:57:00,98.7,0.9996
8339,2023-06-10 05:58:00,98.2,0.9996
8340,2023-06-10 05:59:00,98.4,0.9995
8341,2023-06-10 06:00:00,97.3,0.9995
8342,2023-06-10 06:01:00,97.7,0.9996
8343,2023-06-10 06:02:00,98.1,0.9995
8344,2023-06-10 06:03:00,98.0,0.9995
8345,2023-06-10 06:04:00,98.0,0.9995
8346,2023-06-10 06:05:00,98.1,0.9995
8347,2023-06-10 06:06:00,97.6,0.9995
8348,2023-06-10 06:07:00,97.5,0.9996
8349,2023-06-10 06:08:00,97.4,0.9994
8350,2023-06-10 06:09:00,97.5,0.9995
8351,2023-06-10 06:10:00,97.3,0.9994
8352,2023-06-10 06:11:00,97.4,0.9994
8353,2023-06-10 06:12:00,97.7,0.9994
8354,2023-06-10 06:13:00,97.7,0.9995
8355,2023-06-10 06:14:00,97.7,0.9995
8356,2023-06-10 06:15:00,97.8,0.9994
8357,2023-06-10 06:16:00,97.9,0.9995
8358,2023-06-10 06:17:00,97.8,0.9994
8359,2023-06-10 06:18:00,97.9,0.9994
8360,2023-06-10 06:19:00,97.8,0.9994
8361,2023-06-10 06:20:00,97.8,0.9994
8362,2023-06-10 06:21:00,98.1,0.9994
8363,2023-06-10 06:22:00,98.4,0.9994
8364,2023-06-10 06:23:00,98.7,0.9994
8365,2023-06-10 06:24:00,99.1,0.9994
8366,2023-06-10 06:25:00,99.3,0.9995
8367,2023-06-10 06:26:00,99.2,0.9994
8368,2023-06-10 06:27:00,99.1,0.9994
8369,2023-06-10 06:28:00,99.3,0.9994
8370,2023-06-10 06:29:00,98.8,0.9995
8371,2023-06-10 06:30:00,98.9,0.9994
8372,2023-06-10 06:31:00,98.9,0.9994
8373,2023-06-10 06:32:00,98.7,0.9995
8374,2023-06-10 06:33:00,98.6,0.9994
8375,2023-06-10 06:34:00,98.4,0.9995
8376,2023-06-10 06:35:00,98.7,0.9994
8377,2023-06-10 06:36:00,98.7,0.9994
