,Time,BTCUSDT,MDTUSDT
12265,2023-06-12 23:01:00,25933.81,0.03852
12266,2023-06-12 23:02:00,25922.97,0.03844
12267,2023-06-12 23:03:00,25919.91,0.03851
12268,2023-06-12 23:04:00,25937.26,0.03845
12269,2023-06-12 23:05:00,25953.2,0.03869
12270,2023-06-12 23:06:00,25949.7,0.03897
12271,2023-06-12 23:07:00,25962.94,0.03912
12272,2023-06-12 23:08:00,25940.89,0.03907
12273,2023-06-12 23:09:00,25942.85,0.03875
12274,2023-06-12 23:10:00,25947.4,0.03876
12275,2023-06-12 23:11:00,25937.1,0.03902
12276,2023-06-12 23:12:00,25925.43,0.03895
12277,2023-06-12 23:13:00,25927.42,0.03901
12278,2023-06-12 23:14:00,25930.07,0.03913
12279,2023-06-12 23:15:00,25926.97,0.03909
12280,2023-06-12 23:16:00,25937.05,0.03905
12281,2023-06-12 23:17:00,25938.42,0.03892
12282,2023-06-12 23:18:00,25930.38,0.03889
12283,2023-06-12 23:19:00,25933.14,0.03865
12284,2023-06-12 23:20:00,25904.23,0.03864
12285,2023-06-12 23:21:00,25890.8,0.03869
12286,2023-06-12 23:22:00,25898.83,0.03869
12287,2023-06-12 23:23:00,25898.83,0.03865
12288,2023-06-12 23:24:00,25893.67,0.03866
12289,2023-06-12 23:25:00,25893.66,0.03866
12290,2023-06-12 23:26:00,25897.76,0.03866
12291,2023-06-12 23:27:00,25898.09,0.03866
12292,2023-06-12 23:28:00,25898.09,0.03866
12293,2023-06-12 23:29:00,25898.08,0.03866
12294,2023-06-12 23:30:00,25900.2,0.03881
12295,2023-06-12 23:31:00,25894.97,0.03895
12296,2023-06-12 23:32:00,25900.3,0.03883
12297,2023-06-12 23:33:00,25894.47,0.03872
12298,2023-06-12 23:34:00,25896.41,0.03872
12299,2023-06-12 23:35:00,25903.63,0.03872
12300,2023-06-12 23:36:00,25909.68,0.03866
12301,2023-06-12 23:37:00,25910.45,0.03865
12302,2023-06-12 23:38:00,25917.84,0.03867
12303,2023-06-12 23:39:00,25904.43,0.03867
12304,2023-06-12 23:40:00,25899.25,0.0386
12305,2023-06-12 23:41:00,25900.0,0.03858
12306,2023-06-12 23:42:00,25906.23,0.03858
12307,2023-06-12 23:43:00,25906.23,0.03845
12308,2023-06-12 23:44:00,25905.16,0.03843
12309,2023-06-12 23:45:00,25914.57,0.03836
12310,2023-06-12 23:46:00,25926.56,0.03863
12311,2023-06-12 23:47:00,25928.67,0.03863
12312,2023-06-12 23:48:00,25928.66,0.03854
12313,2023-06-12 23:49:00,25921.69,0.03854
12314,2023-06-12 23:50:00,25927.41,0.03866
12315,2023-06-12 23:51:00,25927.41,0.03866
12316,2023-06-12 23:52:00,25927.41,0.03856
12317,2023-06-12 23:53:00,25930.53,0.03851
12318,2023-06-12 23:54:00,25939.99,0.03865
12319,2023-06-12 23:55:00,25914.96,0.03859
12320,2023-06-12 23:56:00,25926.72,0.03859
12321,2023-06-12 23:57:00,25926.73,0.03859
12322,2023-06-12 23:58:00,25929.93,0.03859
12323,2023-06-12 23:59:00,25929.93,0.03863
12324,2023-06-13 00:00:00,25929.76,0.03864
12325,2023-06-13 00:01:00,25929.77,0.03865
12326,2023-06-13 00:02:00,25929.99,0.03865
12327,2023-06-13 00:03:00,25931.64,0.03874
12328,2023-06-13 00:04:00,25931.64,0.0391
12329,2023-06-13 00:05:00,25931.65,0.03909
12330,2023-06-13 00:06:00,25931.64,0.03909
12331,2023-06-13 00:07:00,25929.12,0.03896
12332,2023-06-13 00:08:00,25918.34,0.03897
12333,2023-06-13 00:09:00,25908.26,0.03897
12334,2023-06-13 00:10:00,25893.48,0.03904
12335,2023-06-13 00:11:00,25894.96,0.03906
12336,2023-06-13 00:12:00,25898.73,0.03908
12337,2023-06-13 00:13:00,25898.75,0.03903
12338,2023-06-13 00:14:00,25898.74,0.03903
12339,2023-06-13 00:15:00,25898.99,0.03904
12340,2023-06-13 00:16:00,25908.97,0.03904
12341,2023-06-13 00:17:00,25913.52,0.03904
12342,2023-06-13 00:18:00,25906.75,0.03903
12343,2023-06-13 00:19:00,25914.25,0.03888
12344,2023-06-13 00:20:00,25910.88,0.03886
12345,2023-06-13 00:21:00,25908.72,0.03886
12346,2023-06-13 00:22:00,25908.72,0.03873
12347,2023-06-13 00:23:00,25915.66,0.03875
12348,2023-06-13 00:24:00,25922.84,0.03868
12349,2023-06-13 00:25:00,25924.13,0.03868
12350,2023-06-13 00:26:00,25922.84,0.03872
12351,2023-06-13 00:27:00,25924.13,0.03872
12352,2023-06-13 00:28:00,25916.4,0.03873
12353,2023-06-13 00:29:00,25915.36,0.03882
12354,2023-06-13 00:30:00,25917.5,0.03883
12355,2023-06-13 00:31:00,25924.05,0.03883
12356,2023-06-13 00:32:00,25927.42,0.03891
12357,2023-06-13 00:33:00,25925.16,0.03908
12358,2023-06-13 00:34:00,25932.2,0.03911
12359,2023-06-13 00:35:00,25934.99,0.0392
12360,2023-06-13 00:36:00,25921.66,0.03925
12361,2023-06-13 00:37:00,25914.25,0.03925
12362,2023-06-13 00:38:00,25914.13,0.03927
12363,2023-06-13 00:39:00,25914.13,0.03954
12364,2023-06-13 00:40:00,25914.13,0.03982
12365,2023-06-13 00:41:00,25902.41,0.03954
12366,2023-06-13 00:42:00,25902.41,0.03947
12367,2023-06-13 00:43:00,25893.76,0.03914
12368,2023-06-13 00:44:00,25898.92,0.03945
12369,2023-06-13 00:45:00,25886.02,0.03934
12370,2023-06-13 00:46:00,25889.31,0.03925
12371,2023-06-13 00:47:00,25883.55,0.03934
12372,2023-06-13 00:48:00,25895.88,0.03944
12373,2023-06-13 00:49:00,25897.43,0.03945
12374,2023-06-13 00:50:00,25890.76,0.0395
12375,2023-06-13 00:51:00,25891.21,0.03916
12376,2023-06-13 00:52:00,25899.52,0.03914
12377,2023-06-13 00:53:00,25896.1,0.03915
12378,2023-06-13 00:54:00,25887.54,0.03914
12379,2023-06-13 00:55:00,25899.41,0.03922
12380,2023-06-13 00:56:00,25899.42,0.03927
12381,2023-06-13 00:57:00,25900.7,0.03947
12382,2023-06-13 00:58:00,25900.7,0.03967
12383,2023-06-13 00:59:00,25905.19,0.0394
12384,2023-06-13 01:00:00,25905.37,0.03946
12385,2023-06-13 01:01:00,25890.0,0.03932
12386,2023-06-13 01:02:00,25892.96,0.03963
12387,2023-06-13 01:03:00,25907.34,0.03941
12388,2023-06-13 01:04:00,25914.21,0.03945
12389,2023-06-13 01:05:00,25904.49,0.03948
12390,2023-06-13 01:06:00,25908.97,0.03953
12391,2023-06-13 01:07:00,25904.5,0.03948
12392,2023-06-13 01:08:00,25895.24,0.03964
12393,2023-06-13 01:09:00,25906.93,0.03968
12394,2023-06-13 01:10:00,25919.96,0.0397
12395,2023-06-13 01:11:00,25924.99,0.03977
12396,2023-06-13 01:12:00,25924.18,0.03978
12397,2023-06-13 01:13:00,25926.0,0.03986
12398,2023-06-13 01:14:00,25941.71,0.04002
12399,2023-06-13 01:15:00,25992.27,0.04
12400,2023-06-13 01:16:00,25967.67,0.03985
12401,2023-06-13 01:17:00,25975.47,0.03989
12402,2023-06-13 01:18:00,25998.43,0.04006
12403,2023-06-13 01:19:00,25999.96,0.0401
12404,2023-06-13 01:20:00,25981.04,0.04022
12405,2023-06-13 01:21:00,25973.88,0.04007
12406,2023-06-13 01:22:00,25958.83,0.03974
12407,2023-06-13 01:23:00,25964.92,0.04
12408,2023-06-13 01:24:00,25981.36,0.04009
12409,2023-06-13 01:25:00,25972.01,0.0399
12410,2023-06-13 01:26:00,25968.83,0.03991
12411,2023-06-13 01:27:00,25963.81,0.03985
12412,2023-06-13 01:28:00,25966.3,0.03948
12413,2023-06-13 01:29:00,25972.78,0.03962
12414,2023-06-13 01:30:00,25961.69,0.03984
12415,2023-06-13 01:31:00,25952.64,0.03981
12416,2023-06-13 01:32:00,25953.85,0.03982
12417,2023-06-13 01:33:00,25944.48,0.04004
12418,2023-06-13 01:34:00,25945.63,0.04004
12419,2023-06-13 01:35:00,25942.36,0.04004
12420,2023-06-13 01:36:00,25942.75,0.04005
12421,2023-06-13 01:37:00,25935.45,0.04002
12422,2023-06-13 01:38:00,25946.86,0.04008
12423,2023-06-13 01:39:00,25928.97,0.03996
12424,2023-06-13 01:40:00,25941.68,0.03959
12425,2023-06-13 01:41:00,25951.86,0.03977
12426,2023-06-13 01:42:00,25945.76,0.03977
12427,2023-06-13 01:43:00,25950.1,0.04
12428,2023-06-13 01:44:00,25946.2,0.04
12429,2023-06-13 01:45:00,25934.08,0.03978
12430,2023-06-13 01:46:00,25912.33,0.03975
12431,2023-06-13 01:47:00,25899.76,0.03975
12432,2023-06-13 01:48:00,25914.38,0.03972
12433,2023-06-13 01:49:00,25882.53,0.03972
12434,2023-06-13 01:50:00,25881.79,0.03966
12435,2023-06-13 01:51:00,25860.1,0.03946
12436,2023-06-13 01:52:00,25855.15,0.03954
12437,2023-06-13 01:53:00,25852.9,0.03954
12438,2023-06-13 01:54:00,25840.0,0.0395
12439,2023-06-13 01:55:00,25852.58,0.03968
12440,2023-06-13 01:56:00,25861.06,0.03958
12441,2023-06-13 01:57:00,25864.13,0.03958
12442,2023-06-13 01:58:00,25864.01,0.03947
12443,2023-06-13 01:59:00,25868.89,0.03954
12444,2023-06-13 02:00:00,25881.17,0.03952
12445,2023-06-13 02:01:00,25884.27,0.03952
12446,2023-06-13 02:02:00,25875.11,0.03952
12447,2023-06-13 02:03:00,25875.87,0.03941
12448,2023-06-13 02:04:00,25831.8,0.03931
12449,2023-06-13 02:05:00,25860.0,0.03931
12450,2023-06-13 02:06:00,25855.82,0.03931
12451,2023-06-13 02:07:00,25873.29,0.03926
12452,2023-06-13 02:08:00,25876.98,0.03926
12453,2023-06-13 02:09:00,25872.41,0.03924
12454,2023-06-13 02:10:00,25878.84,0.03923
12455,2023-06-13 02:11:00,25887.69,0.0393
12456,2023-06-13 02:12:00,25886.19,0.03937
12457,2023-06-13 02:13:00,25890.0,0.03914
12458,2023-06-13 02:14:00,25880.95,0.03904
12459,2023-06-13 02:15:00,25899.32,0.03928
12460,2023-06-13 02:16:00,25902.17,0.03932
12461,2023-06-13 02:17:00,25914.38,0.03939
12462,2023-06-13 02:18:00,25919.5,0.03937
12463,2023-06-13 02:19:00,25911.99,0.03941
12464,2023-06-13 02:20:00,25909.28,0.03941
12465,2023-06-13 02:21:00,25911.37,0.03941
12466,2023-06-13 02:22:00,25919.99,0.03944
12467,2023-06-13 02:23:00,25916.6,0.03936
12468,2023-06-13 02:24:00,25911.72,0.03936
12469,2023-06-13 02:25:00,25923.32,0.03947
12470,2023-06-13 02:26:00,25937.58,0.03952
12471,2023-06-13 02:27:00,25946.27,0.03952
12472,2023-06-13 02:28:00,25972.82,0.03948
12473,2023-06-13 02:29:00,26003.98,0.0396
12474,2023-06-13 02:30:00,26028.96,0.03967
12475,2023-06-13 02:31:00,26010.44,0.03965
12476,2023-06-13 02:32:00,25997.71,0.03965
12477,2023-06-13 02:33:00,25980.77,0.0396
12478,2023-06-13 02:34:00,25983.26,0.0396
12479,2023-06-13 02:35:00,25965.06,0.03962
12480,2023-06-13 02:36:00,25960.01,0.03965
12481,2023-06-13 02:37:00,25972.97,0.03965
12482,2023-06-13 02:38:00,25956.87,0.0397
12483,2023-06-13 02:39:00,25965.12,0.0397
12484,2023-06-13 02:40:00,25955.6,0.03972
12485,2023-06-13 02:41:00,25977.02,0.0398
12486,2023-06-13 02:42:00,26008.33,0.03976
12487,2023-06-13 02:43:00,25993.12,0.03966
12488,2023-06-13 02:44:00,25980.01,0.0397
12489,2023-06-13 02:45:00,25964.94,0.0396
12490,2023-06-13 02:46:00,25956.78,0.03956
12491,2023-06-13 02:47:00,25964.99,0.03956
12492,2023-06-13 02:48:00,25983.65,0.03966
12493,2023-06-13 02:49:00,25962.0,0.03966
12494,2023-06-13 02:50:00,25950.25,0.03973
12495,2023-06-13 02:51:00,25956.89,0.03987
12496,2023-06-13 02:52:00,25941.03,0.03987
12497,2023-06-13 02:53:00,25936.69,0.03984
12498,2023-06-13 02:54:00,25948.61,0.03984
12499,2023-06-13 02:55:00,25936.89,0.03975
12500,2023-06-13 02:56:00,25945.34,0.03975
12501,2023-06-13 02:57:00,25961.4,0.03986
12502,2023-06-13 02:58:00,25963.29,0.03997
12503,2023-06-13 02:59:00,25970.67,0.03997
12504,2023-06-13 03:00:00,25970.69,0.03994
12505,2023-06-13 03:01:00,25951.67,0.03989
12506,2023-06-13 03:02:00,25959.01,0.03983
12507,2023-06-13 03:03:00,25952.52,0.03983
12508,2023-06-13 03:04:00,25953.81,0.03983
12509,2023-06-13 03:05:00,25950.0,0.03955
12510,2023-06-13 03:06:00,25946.1,0.03953
12511,2023-06-13 03:07:00,25950.54,0.03953
12512,2023-06-13 03:08:00,25948.81,0.03953
12513,2023-06-13 03:09:00,25956.91,0.03947
12514,2023-06-13 03:10:00,25940.0,0.03953
12515,2023-06-13 03:11:00,25943.92,0.03956
12516,2023-06-13 03:12:00,25944.04,0.03956
12517,2023-06-13 03:13:00,25956.79,0.03956
12518,2023-06-13 03:14:00,25957.55,0.03956
12519,2023-06-13 03:15:00,25965.12,0.03956
12520,2023-06-13 03:16:00,25955.96,0.03956
12521,2023-06-13 03:17:00,25966.48,0.03956
12522,2023-06-13 03:18:00,25973.01,0.03956
12523,2023-06-13 03:19:00,25961.56,0.03956
12524,2023-06-13 03:20:00,25963.61,0.03957
12525,2023-06-13 03:21:00,25950.04,0.03956
12526,2023-06-13 03:22:00,25965.68,0.03956
12527,2023-06-13 03:23:00,25978.4,0.03965
12528,2023-06-13 03:24:00,25973.26,0.03959
12529,2023-06-13 03:25:00,25980.72,0.03959
12530,2023-06-13 03:26:00,25996.9,0.03955
12531,2023-06-13 03:27:00,25986.27,0.03955
12532,2023-06-13 03:28:00,25981.94,0.03955
12533,2023-06-13 03:29:00,25987.29,0.03955
12534,2023-06-13 03:30:00,25992.28,0.03952
12535,2023-06-13 03:31:00,25997.63,0.03952
12536,2023-06-13 03:32:00,25996.29,0.03952
12537,2023-06-13 03:33:00,25993.41,0.03952
12538,2023-06-13 03:34:00,25997.15,0.03951
12539,2023-06-13 03:35:00,26046.98,0.03963
12540,2023-06-13 03:36:00,26080.37,0.03963
12541,2023-06-13 03:37:00,26119.49,0.0397
12542,2023-06-13 03:38:00,26131.93,0.0397
12543,2023-06-13 03:39:00,26096.69,0.03976
12544,2023-06-13 03:40:00,26103.67,0.0396
12545,2023-06-13 03:41:00,26080.71,0.03943
12546,2023-06-13 03:42:00,26088.95,0.03942
12547,2023-06-13 03:43:00,26066.01,0.03946
12548,2023-06-13 03:44:00,26073.06,0.03946
12549,2023-06-13 03:45:00,26081.01,0.03943
12550,2023-06-13 03:46:00,26057.54,0.03943
12551,2023-06-13 03:47:00,26062.28,0.03935
12552,2023-06-13 03:48:00,26073.23,0.03928
12553,2023-06-13 03:49:00,26086.95,0.03936
12554,2023-06-13 03:50:00,26088.82,0.0394
12555,2023-06-13 03:51:00,26071.13,0.0394
12556,2023-06-13 03:52:00,26069.67,0.03936
12557,2023-06-13 03:53:00,26072.1,0.03943
12558,2023-06-13 03:54:00,26103.38,0.03946
12559,2023-06-13 03:55:00,26109.61,0.03953
12560,2023-06-13 03:56:00,26111.27,0.03955
12561,2023-06-13 03:57:00,26100.52,0.03955
12562,2023-06-13 03:58:00,26125.81,0.03955
12563,2023-06-13 03:59:00,26125.49,0.03962
12564,2023-06-13 04:00:00,26110.22,0.03966
12565,2023-06-13 04:01:00,26110.52,0.03963
12566,2023-06-13 04:02:00,26107.46,0.03963
12567,2023-06-13 04:03:00,26117.04,0.03963
12568,2023-06-13 04:04:00,26118.34,0.03955
12569,2023-06-13 04:05:00,26116.39,0.03947
12570,2023-06-13 04:06:00,26122.93,0.03947
12571,2023-06-13 04:07:00,26125.61,0.0395
12572,2023-06-13 04:08:00,26135.15,0.03956
12573,2023-06-13 04:09:00,26136.91,0.03949
12574,2023-06-13 04:10:00,26119.51,0.03947
12575,2023-06-13 04:11:00,26110.01,0.03951
12576,2023-06-13 04:12:00,26097.66,0.03948
12577,2023-06-13 04:13:00,26095.97,0.03948
12578,2023-06-13 04:14:00,26095.83,0.03941
12579,2023-06-13 04:15:00,26115.54,0.0394
12580,2023-06-13 04:16:00,26118.63,0.0394
12581,2023-06-13 04:17:00,26129.16,0.03945
12582,2023-06-13 04:18:00,26137.21,0.03945
12583,2023-06-13 04:19:00,26106.48,0.03945
12584,2023-06-13 04:20:00,26105.99,0.03945
12585,2023-06-13 04:21:00,26097.55,0.03945
12586,2023-06-13 04:22:00,26086.69,0.03952
12587,2023-06-13 04:23:00,26068.53,0.03943
12588,2023-06-13 04:24:00,26089.0,0.03943
12589,2023-06-13 04:25:00,26120.03,0.03945
12590,2023-06-13 04:26:00,26107.13,0.03945
12591,2023-06-13 04:27:00,26111.83,0.03954
12592,2023-06-13 04:28:00,26129.15,0.03954
12593,2023-06-13 04:29:00,26124.67,0.03954
12594,2023-06-13 04:30:00,26129.63,0.03941
12595,2023-06-13 04:31:00,26107.9,0.03941
12596,2023-06-13 04:32:00,26115.84,0.03939
12597,2023-06-13 04:33:00,26111.91,0.03935
12598,2023-06-13 04:34:00,26113.03,0.03935
12599,2023-06-13 04:35:00,26110.93,0.03935
12600,2023-06-13 04:36:00,26116.17,0.03935
12601,2023-06-13 04:37:00,26112.97,0.03927
12602,2023-06-13 04:38:00,26123.94,0.03933
12603,2023-06-13 04:39:00,26093.36,0.03932
12604,2023-06-13 04:40:00,26086.26,0.03927
12605,2023-06-13 04:41:00,26090.68,0.03924
12606,2023-06-13 04:42:00,26094.11,0.03924
12607,2023-06-13 04:43:00,26096.12,0.03933
12608,2023-06-13 04:44:00,26081.64,0.03933
12609,2023-06-13 04:45:00,26088.8,0.03929
12610,2023-06-13 04:46:00,26092.38,0.03926
12611,2023-06-13 04:47:00,26082.01,0.03929
12612,2023-06-13 04:48:00,26084.5,0.03929
12613,2023-06-13 04:49:00,26088.95,0.03924
12614,2023-06-13 04:50:00,26079.85,0.03929
12615,2023-06-13 04:51:00,26074.0,0.03929
12616,2023-06-13 04:52:00,26081.87,0.03929
12617,2023-06-13 04:53:00,26059.99,0.03923
12618,2023-06-13 04:54:00,26051.91,0.03929
12619,2023-06-13 04:55:00,26065.12,0.03923
12620,2023-06-13 04:56:00,26077.07,0.03923
12621,2023-06-13 04:57:00,26058.0,0.03931
12622,2023-06-13 04:58:00,26059.57,0.0393
12623,2023-06-13 04:59:00,26063.85,0.03931
12624,2023-06-13 05:00:00,26070.17,0.03937
12625,2023-06-13 05:01:00,26058.57,0.03937
12626,2023-06-13 05:02:00,26067.13,0.03929
12627,2023-06-13 05:03:00,26051.84,0.03929
12628,2023-06-13 05:04:00,26038.63,0.03914
12629,2023-06-13 05:05:00,26031.96,0.03914
12630,2023-06-13 05:06:00,26031.47,0.03912
12631,2023-06-13 05:07:00,26028.3,0.03907
12632,2023-06-13 05:08:00,26032.64,0.03907
12633,2023-06-13 05:09:00,26028.91,0.03907
12634,2023-06-13 05:10:00,26037.49,0.03912
12635,2023-06-13 05:11:00,26026.79,0.03912
12636,2023-06-13 05:12:00,26027.36,0.03908
12637,2023-06-13 05:13:00,26023.6,0.03903
12638,2023-06-13 05:14:00,26021.94,0.03895
12639,2023-06-13 05:15:00,26028.39,0.03897
12640,2023-06-13 05:16:00,26021.94,0.03899
12641,2023-06-13 05:17:00,26018.65,0.03899
12642,2023-06-13 05:18:00,26004.51,0.0389
12643,2023-06-13 05:19:00,26002.95,0.0388
12644,2023-06-13 05:20:00,26005.76,0.0388
12645,2023-06-13 05:21:00,26012.88,0.03864
12646,2023-06-13 05:22:00,26003.56,0.03858
12647,2023-06-13 05:23:00,25992.64,0.03859
12648,2023-06-13 05:24:00,25987.36,0.03866
12649,2023-06-13 05:25:00,25994.38,0.03866
12650,2023-06-13 05:26:00,25990.36,0.03859
12651,2023-06-13 05:27:00,25986.26,0.03854
12652,2023-06-13 05:28:00,25989.49,0.03853
12653,2023-06-13 05:29:00,25994.9,0.03854
12654,2023-06-13 05:30:00,25980.65,0.03852
12655,2023-06-13 05:31:00,26004.59,0.03852
12656,2023-06-13 05:32:00,26013.58,0.03852
12657,2023-06-13 05:33:00,26005.69,0.03851
12658,2023-06-13 05:34:00,26007.74,0.03848
12659,2023-06-13 05:35:00,26023.23,0.03851
12660,2023-06-13 05:36:00,26025.4,0.03859
12661,2023-06-13 05:37:00,26027.43,0.0386
12662,2023-06-13 05:38:00,26026.44,0.03871
12663,2023-06-13 05:39:00,26037.63,0.03866
12664,2023-06-13 05:40:00,26036.17,0.03862
12665,2023-06-13 05:41:00,26041.17,0.03862
12666,2023-06-13 05:42:00,26031.67,0.03861
12667,2023-06-13 05:43:00,26044.04,0.03861
12668,2023-06-13 05:44:00,26034.83,0.03866
12669,2023-06-13 05:45:00,26044.09,0.03873
12670,2023-06-13 05:46:00,26044.08,0.0387
12671,2023-06-13 05:47:00,26054.1,0.03872
12672,2023-06-13 05:48:00,26047.41,0.03873
12673,2023-06-13 05:49:00,26044.9,0.03873
12674,2023-06-13 05:50:00,26044.91,0.03875
12675,2023-06-13 05:51:00,26043.53,0.03861
12676,2023-06-13 05:52:00,26043.53,0.03861
12677,2023-06-13 05:53:00,26051.56,0.03857
12678,2023-06-13 05:54:00,26050.3,0.0386
12679,2023-06-13 05:55:00,26049.13,0.03859
12680,2023-06-13 05:56:00,26051.29,0.03859
12681,2023-06-13 05:57:00,26056.8,0.03859
12682,2023-06-13 05:58:00,26055.51,0.03849
12683,2023-06-13 05:59:00,26055.51,0.0385
12684,2023-06-13 06:00:00,26048.54,0.03846
12685,2023-06-13 06:01:00,26055.37,0.03848
12686,2023-06-13 06:02:00,26051.22,0.03843
12687,2023-06-13 06:03:00,26051.22,0.03843
12688,2023-06-13 06:04:00,26045.91,0.03843
12689,2023-06-13 06:05:00,26054.17,0.03846
12690,2023-06-13 06:06:00,26058.32,0.03846
12691,2023-06-13 06:07:00,26056.83,0.03846
12692,2023-06-13 06:08:00,26059.06,0.03844
12693,2023-06-13 06:09:00,26063.36,0.03839
12694,2023-06-13 06:10:00,26072.43,0.03849
12695,2023-06-13 06:11:00,26082.99,0.0385
12696,2023-06-13 06:12:00,26084.56,0.03849
12697,2023-06-13 06:13:00,26096.41,0.03849
12698,2023-06-13 06:14:00,26104.19,0.03847
12699,2023-06-13 06:15:00,26105.09,0.03847
12700,2023-06-13 06:16:00,26094.56,0.03846
12701,2023-06-13 06:17:00,26084.01,0.03845
12702,2023-06-13 06:18:00,26086.4,0.03846
12703,2023-06-13 06:19:00,26081.92,0.03843
12704,2023-06-13 06:20:00,26100.0,0.03843
12705,2023-06-13 06:21:00,26110.89,0.03846
12706,2023-06-13 06:22:00,26108.17,0.03844
12707,2023-06-13 06:23:00,26102.73,0.03844
12708,2023-06-13 06:24:00,26088.69,0.03846
12709,2023-06-13 06:25:00,26070.2,0.03846
12710,2023-06-13 06:26:00,26065.71,0.03842
12711,2023-06-13 06:27:00,26042.52,0.03842
12712,2023-06-13 06:28:00,26049.29,0.03839
12713,2023-06-13 06:29:00,26050.95,0.03839
12714,2023-06-13 06:30:00,26057.78,0.03839
12715,2023-06-13 06:31:00,26053.27,0.03834
12716,2023-06-13 06:32:00,26055.76,0.03838
12717,2023-06-13 06:33:00,26062.31,0.03837
12718,2023-06-13 06:34:00,26045.53,0.03839
12719,2023-06-13 06:35:00,26055.39,0.03839
12720,2023-06-13 06:36:00,26053.55,0.03841
12721,2023-06-13 06:37:00,26057.97,0.03845
12722,2023-06-13 06:38:00,26056.8,0.03849
12723,2023-06-13 06:39:00,26057.75,0.03853
12724,2023-06-13 06:40:00,26062.68,0.03857
12725,2023-06-13 06:41:00,26062.68,0.03856
12726,2023-06-13 06:42:00,26068.02,0.03851
12727,2023-06-13 06:43:00,26068.03,0.03844
12728,2023-06-13 06:44:00,26073.04,0.03838
12729,2023-06-13 06:45:00,26075.19,0.03839
12730,2023-06-13 06:46:00,26054.8,0.03839
12731,2023-06-13 06:47:00,26037.86,0.03839
12732,2023-06-13 06:48:00,26052.31,0.03837
12733,2023-06-13 06:49:00,26054.05,0.03834
12734,2023-06-13 06:50:00,26064.02,0.03836
12735,2023-06-13 06:51:00,26070.65,0.03834
12736,2023-06-13 06:52:00,26070.64,0.03832
12737,2023-06-13 06:53:00,26083.19,0.03832
12738,2023-06-13 06:54:00,26086.87,0.03836
12739,2023-06-13 06:55:00,26097.22,0.03835
12740,2023-06-13 06:56:00,26101.01,0.03836
12741,2023-06-13 06:57:00,26080.96,0.0383
12742,2023-06-13 06:58:00,26085.79,0.03838
12743,2023-06-13 06:59:00,26080.82,0.03838
12744,2023-06-13 07:00:00,26089.26,0.03837
12745,2023-06-13 07:01:00,26085.41,0.03837
12746,2023-06-13 07:02:00,26090.15,0.03837
12747,2023-06-13 07:03:00,26088.86,0.03835
12748,2023-06-13 07:04:00,26092.05,0.03835
12749,2023-06-13 07:05:00,26092.05,0.03836
12750,2023-06-13 07:06:00,26086.57,0.03836
12751,2023-06-13 07:07:00,26092.05,0.03835
12752,2023-06-13 07:08:00,26092.05,0.03834
12753,2023-06-13 07:09:00,26095.22,0.03834
12754,2023-06-13 07:10:00,26092.23,0.03834
12755,2023-06-13 07:11:00,26104.27,0.03835
12756,2023-06-13 07:12:00,26104.98,0.03835
12757,2023-06-13 07:13:00,26101.53,0.03835
12758,2023-06-13 07:14:00,26097.94,0.03835
12759,2023-06-13 07:15:00,26104.99,0.03835
12760,2023-06-13 07:16:00,26101.34,0.03834
12761,2023-06-13 07:17:00,26103.96,0.0384
12762,2023-06-13 07:18:00,26103.97,0.03838
12763,2023-06-13 07:19:00,26102.6,0.03838
12764,2023-06-13 07:20:00,26097.54,0.03841
12765,2023-06-13 07:21:00,26099.56,0.03841
12766,2023-06-13 07:22:00,26107.63,0.03841
12767,2023-06-13 07:23:00,26100.02,0.03841
12768,2023-06-13 07:24:00,26101.67,0.03841
12769,2023-06-13 07:25:00,26115.73,0.03841
12770,2023-06-13 07:26:00,26123.51,0.03842
12771,2023-06-13 07:27:00,26126.64,0.03842
12772,2023-06-13 07:28:00,26123.33,0.03842
12773,2023-06-13 07:29:00,26114.42,0.03842
12774,2023-06-13 07:30:00,26119.32,0.03842
12775,2023-06-13 07:31:00,26105.47,0.03841
12776,2023-06-13 07:32:00,26104.64,0.03846
12777,2023-06-13 07:33:00,26109.35,0.03846
12778,2023-06-13 07:34:00,26113.69,0.03846
12779,2023-06-13 07:35:00,26110.93,0.03846
12780,2023-06-13 07:36:00,26109.87,0.0385
12781,2023-06-13 07:37:00,26113.9,0.0385
12782,2023-06-13 07:38:00,26101.47,0.03849
12783,2023-06-13 07:39:00,26101.47,0.03849
12784,2023-06-13 07:40:00,26093.64,0.03835
12785,2023-06-13 07:41:00,26097.23,0.03835
12786,2023-06-13 07:42:00,26086.93,0.03841
12787,2023-06-13 07:43:00,26081.02,0.03841
12788,2023-06-13 07:44:00,26085.21,0.03841
12789,2023-06-13 07:45:00,26087.4,0.03846
12790,2023-06-13 07:46:00,26080.21,0.03846
12791,2023-06-13 07:47:00,26066.41,0.03846
12792,2023-06-13 07:48:00,26068.5,0.03846
12793,2023-06-13 07:49:00,26057.7,0.03842
12794,2023-06-13 07:50:00,26064.64,0.03842
12795,2023-06-13 07:51:00,26067.99,0.03842
12796,2023-06-13 07:52:00,26069.37,0.03845
12797,2023-06-13 07:53:00,26077.17,0.03853
12798,2023-06-13 07:54:00,26075.01,0.03849
12799,2023-06-13 07:55:00,26080.55,0.03849
12800,2023-06-13 07:56:00,26087.02,0.03849
12801,2023-06-13 07:57:00,26082.23,0.03851
