,Time,BTCUSDT,BNBUSDT
1556,2023-06-05 12:29:00,26781.06,300.6
1557,2023-06-05 12:30:00,26775.23,300.8
1558,2023-06-05 12:31:00,26777.91,300.8
1559,2023-06-05 12:32:00,26768.02,300.8
1560,2023-06-05 12:33:00,26762.82,300.8
1561,2023-06-05 12:34:00,26765.86,300.7
1562,2023-06-05 12:35:00,26760.25,300.5
1563,2023-06-05 12:36:00,26765.87,300.7
1564,2023-06-05 12:37:00,26785.11,300.9
1565,2023-06-05 12:38:00,26784.85,300.9
1566,2023-06-05 12:39:00,26784.99,300.8
1567,2023-06-05 12:40:00,26777.5,300.9
1568,2023-06-05 12:41:00,26778.16,300.8
1569,2023-06-05 12:42:00,26781.06,300.8
1570,2023-06-05 12:43:00,26785.87,300.9
1571,2023-06-05 12:44:00,26789.0,300.8
1572,2023-06-05 12:45:00,26780.28,300.8
1573,2023-06-05 12:46:00,26771.03,300.8
1574,2023-06-05 12:47:00,26780.19,300.8
1575,2023-06-05 12:48:00,26774.32,300.7
1576,2023-06-05 12:49:00,26772.07,300.7
1577,2023-06-05 12:50:00,26776.34,300.8
1578,2023-06-05 12:51:00,26779.04,300.7
1579,2023-06-05 12:52:00,26786.98,300.7
1580,2023-06-05 12:53:00,26786.98,300.8
1581,2023-06-05 12:54:00,26787.98,300.8
1582,2023-06-05 12:55:00,26786.51,300.8
1583,2023-06-05 12:56:00,26781.09,300.7
1584,2023-06-05 12:57:00,26781.59,300.8
1585,2023-06-05 12:58:00,26781.59,300.8
1586,2023-06-05 12:59:00,26773.39,300.7
1587,2023-06-05 13:00:00,26766.4,300.7
1588,2023-06-05 13:01:00,26760.01,300.7
1589,2023-06-05 13:02:00,26769.52,300.7
1590,2023-06-05 13:03:00,26775.98,300.7
1591,2023-06-05 13:04:00,26770.11,300.6
1592,2023-06-05 13:05:00,26771.85,300.5
1593,2023-06-05 13:06:00,26775.65,300.6
1594,2023-06-05 13:07:00,26775.64,300.6
1595,2023-06-05 13:08:00,26775.64,300.6
1596,2023-06-05 13:09:00,26775.64,300.5
1597,2023-06-05 13:10:00,26775.64,300.6
1598,2023-06-05 13:11:00,26775.65,300.6
1599,2023-06-05 13:12:00,26772.22,300.7
1600,2023-06-05 13:13:00,26772.23,300.7
1601,2023-06-05 13:14:00,26772.23,300.6
1602,2023-06-05 13:15:00,26765.02,300.7
1603,2023-06-05 13:16:00,26760.48,300.7
1604,2023-06-05 13:17:00,26754.51,300.7
1605,2023-06-05 13:18:00,26778.53,300.7
1606,2023-06-05 13:19:00,26782.62,300.7
1607,2023-06-05 13:20:00,26761.61,300.7
1608,2023-06-05 13:21:00,26755.56,300.6
1609,2023-06-05 13:22:00,26748.44,300.5
1610,2023-06-05 13:23:00,26738.99,300.6
1611,2023-06-05 13:24:00,26745.57,300.4
1612,2023-06-05 13:25:00,26741.21,300.4
1613,2023-06-05 13:26:00,26725.18,300.5
1614,2023-06-05 13:27:00,26730.23,300.4
1615,2023-06-05 13:28:00,26738.62,300.5
1616,2023-06-05 13:29:00,26738.01,300.5
1617,2023-06-05 13:30:00,26727.19,300.4
1618,2023-06-05 13:31:00,26743.88,300.4
1619,2023-06-05 13:32:00,26746.39,300.6
1620,2023-06-05 13:33:00,26738.58,300.5
1621,2023-06-05 13:34:00,26738.79,300.6
1622,2023-06-05 13:35:00,26742.06,300.7
1623,2023-06-05 13:36:00,26720.0,300.6
1624,2023-06-05 13:37:00,26718.28,300.7
1625,2023-06-05 13:38:00,26740.1,300.6
1626,2023-06-05 13:39:00,26726.03,300.6
1627,2023-06-05 13:40:00,26724.1,300.6
1628,2023-06-05 13:41:00,26730.68,300.6
1629,2023-06-05 13:42:00,26699.92,300.4
1630,2023-06-05 13:43:00,26683.06,300.4
1631,2023-06-05 13:44:00,26702.93,300.2
1632,2023-06-05 13:45:00,26704.79,300.3
1633,2023-06-05 13:46:00,26704.83,300.5
1634,2023-06-05 13:47:00,26696.31,300.3
1635,2023-06-05 13:48:00,26700.95,300.3
1636,2023-06-05 13:49:00,26693.73,300.4
1637,2023-06-05 13:50:00,26680.11,300.2
1638,2023-06-05 13:51:00,26671.59,300.2
1639,2023-06-05 13:52:00,26690.39,300.2
1640,2023-06-05 13:53:00,26678.08,300.4
1641,2023-06-05 13:54:00,26675.09,300.3
1642,2023-06-05 13:55:00,26671.18,300.1
1643,2023-06-05 13:56:00,26667.27,300.2
1644,2023-06-05 13:57:00,26685.1,300.2
1645,2023-06-05 13:58:00,26685.26,300.2
1646,2023-06-05 13:59:00,26690.76,300.2
1647,2023-06-05 14:00:00,26686.46,300.1
1648,2023-06-05 14:01:00,26689.57,300.1
1649,2023-06-05 14:02:00,26681.32,300.0
1650,2023-06-05 14:03:00,26670.46,300.1
1651,2023-06-05 14:04:00,26676.17,300.1
1652,2023-06-05 14:05:00,26665.84,300.0
1653,2023-06-05 14:06:00,26665.05,300.0
1654,2023-06-05 14:07:00,26662.85,299.9
1655,2023-06-05 14:08:00,26687.69,300.1
1656,2023-06-05 14:09:00,26689.98,300.0
1657,2023-06-05 14:10:00,26709.81,300.1
1658,2023-06-05 14:11:00,26728.07,300.3
1659,2023-06-05 14:12:00,26712.33,300.4
1660,2023-06-05 14:13:00,26728.83,300.5
1661,2023-06-05 14:14:00,26724.37,300.4
1662,2023-06-05 14:15:00,26715.82,300.5
1663,2023-06-05 14:16:00,26709.94,300.4
1664,2023-06-05 14:17:00,26697.85,300.3
1665,2023-06-05 14:18:00,26689.68,300.2
1666,2023-06-05 14:19:00,26694.87,300.3
1667,2023-06-05 14:20:00,26689.36,300.3
1668,2023-06-05 14:21:00,26691.99,300.3
1669,2023-06-05 14:22:00,26693.43,300.1
1670,2023-06-05 14:23:00,26704.71,299.9
1671,2023-06-05 14:24:00,26704.72,299.9
1672,2023-06-05 14:25:00,26708.07,300.0
1673,2023-06-05 14:26:00,26725.32,299.9
1674,2023-06-05 14:27:00,26727.32,300.0
1675,2023-06-05 14:28:00,26727.34,300.0
1676,2023-06-05 14:29:00,26721.65,299.9
1677,2023-06-05 14:30:00,26736.61,300.3
1678,2023-06-05 14:31:00,26725.35,300.2
1679,2023-06-05 14:32:00,26735.94,300.2
1680,2023-06-05 14:33:00,26745.74,300.2
1681,2023-06-05 14:34:00,26740.18,300.2
1682,2023-06-05 14:35:00,26746.3,300.1
1683,2023-06-05 14:36:00,26754.37,300.0
1684,2023-06-05 14:37:00,26746.04,300.0
1685,2023-06-05 14:38:00,26741.56,299.9
1686,2023-06-05 14:39:00,26741.86,300.0
1687,2023-06-05 14:40:00,26739.36,299.9
1688,2023-06-05 14:41:00,26742.08,299.8
1689,2023-06-05 14:42:00,26754.44,299.9
1690,2023-06-05 14:43:00,26758.25,299.9
1691,2023-06-05 14:44:00,26760.36,299.9
1692,2023-06-05 14:45:00,26763.93,299.8
1693,2023-06-05 14:46:00,26764.71,299.9
1694,2023-06-05 14:47:00,26753.37,299.8
1695,2023-06-05 14:48:00,26742.95,299.9
1696,2023-06-05 14:49:00,26738.83,299.8
1697,2023-06-05 14:50:00,26727.84,299.8
1698,2023-06-05 14:51:00,26734.97,299.7
1699,2023-06-05 14:52:00,26725.93,299.8
1700,2023-06-05 14:53:00,26737.06,299.7
1701,2023-06-05 14:54:00,26734.07,299.7
1702,2023-06-05 14:55:00,26743.31,299.7
1703,2023-06-05 14:56:00,26734.02,299.7
1704,2023-06-05 14:57:00,26726.8,299.7
1705,2023-06-05 14:58:00,26730.12,299.7
1706,2023-06-05 14:59:00,26728.64,299.6
1707,2023-06-05 15:00:00,26747.03,299.8
1708,2023-06-05 15:01:00,26774.76,300.0
1709,2023-06-05 15:02:00,26811.24,300.4
1710,2023-06-05 15:03:00,26783.9,300.4
1711,2023-06-05 15:04:00,26800.52,300.2
1712,2023-06-05 15:05:00,26776.06,300.0
1713,2023-06-05 15:06:00,26783.54,299.9
1714,2023-06-05 15:07:00,26790.26,299.8
1715,2023-06-05 15:08:00,26790.01,300.0
1716,2023-06-05 15:09:00,26761.06,299.7
1717,2023-06-05 15:10:00,26758.05,299.8
1718,2023-06-05 15:11:00,26742.62,299.6
1719,2023-06-05 15:12:00,26747.77,299.6
1720,2023-06-05 15:13:00,26748.76,299.7
1721,2023-06-05 15:14:00,26720.82,299.6
1722,2023-06-05 15:15:00,26699.99,299.5
1723,2023-06-05 15:16:00,26717.89,299.4
1724,2023-06-05 15:17:00,26742.69,299.5
1725,2023-06-05 15:18:00,26747.64,299.6
1726,2023-06-05 15:19:00,26745.14,299.5
1727,2023-06-05 15:20:00,26748.49,299.6
1728,2023-06-05 15:21:00,26767.18,299.7
1729,2023-06-05 15:22:00,26772.47,299.8
1730,2023-06-05 15:23:00,26773.31,299.8
1731,2023-06-05 15:24:00,26768.75,299.8
1732,2023-06-05 15:25:00,26772.34,299.8
1733,2023-06-05 15:26:00,26758.64,299.8
1734,2023-06-05 15:27:00,26782.11,299.7
1735,2023-06-05 15:28:00,26773.71,299.7
1736,2023-06-05 15:29:00,26762.2,299.7
1737,2023-06-05 15:30:00,26742.11,299.6
1738,2023-06-05 15:31:00,26763.49,299.6
1739,2023-06-05 15:32:00,26769.32,299.5
1740,2023-06-05 15:33:00,26774.7,299.7
1741,2023-06-05 15:34:00,26777.42,299.8
1742,2023-06-05 15:35:00,26774.18,299.8
1743,2023-06-05 15:36:00,26778.01,299.7
1744,2023-06-05 15:37:00,26787.44,299.9
1745,2023-06-05 15:38:00,26780.19,299.9
1746,2023-06-05 15:39:00,26777.44,299.9
1747,2023-06-05 15:40:00,26771.53,299.8
1748,2023-06-05 15:41:00,26783.67,299.6
1749,2023-06-05 15:42:00,26762.62,299.8
1750,2023-06-05 15:43:00,26775.55,299.8
1751,2023-06-05 15:44:00,26790.9,299.8
1752,2023-06-05 15:45:00,26802.4,299.9
1753,2023-06-05 15:46:00,26803.92,300.1
1754,2023-06-05 15:47:00,26811.76,300.2
1755,2023-06-05 15:48:00,26801.6,300.2
1756,2023-06-05 15:49:00,26796.14,300.2
1757,2023-06-05 15:50:00,26799.31,300.2
1758,2023-06-05 15:51:00,26790.43,300.0
1759,2023-06-05 15:52:00,26790.03,300.0
1760,2023-06-05 15:53:00,26780.85,300.0
1761,2023-06-05 15:54:00,26783.84,300.1
1762,2023-06-05 15:55:00,26791.83,300.1
1763,2023-06-05 15:56:00,26807.17,300.1
1764,2023-06-05 15:57:00,26809.35,300.1
1765,2023-06-05 15:58:00,26801.21,300.0
1766,2023-06-05 15:59:00,26802.21,300.1
1767,2023-06-05 16:00:00,26809.58,300.0
1768,2023-06-05 16:01:00,26808.12,300.1
1769,2023-06-05 16:02:00,26708.92,288.9
1770,2023-06-05 16:03:00,26645.55,288.7
1771,2023-06-05 16:04:00,26676.67,288.6
1772,2023-06-05 16:05:00,26668.67,289.8
1773,2023-06-05 16:06:00,26667.05,291.6
1774,2023-06-05 16:07:00,26625.59,289.6
1775,2023-06-05 16:08:00,26669.3,290.2
1776,2023-06-05 16:09:00,26727.73,292.0
1777,2023-06-05 16:10:00,26708.91,291.7
1778,2023-06-05 16:11:00,26696.68,290.9
1779,2023-06-05 16:12:00,26679.84,290.6
1780,2023-06-05 16:13:00,26687.51,290.9
1781,2023-06-05 16:14:00,26695.99,291.5
1782,2023-06-05 16:15:00,26668.04,290.8
1783,2023-06-05 16:16:00,26660.63,291.0
1784,2023-06-05 16:17:00,26666.16,290.5
1785,2023-06-05 16:18:00,26619.43,289.9
1786,2023-06-05 16:19:00,26625.48,290.2
1787,2023-06-05 16:20:00,26639.28,291.4
1788,2023-06-05 16:21:00,26600.12,291.1
1789,2023-06-05 16:22:00,26596.7,290.9
1790,2023-06-05 16:23:00,26584.92,290.6
1791,2023-06-05 16:24:00,26568.84,289.9
1792,2023-06-05 16:25:00,26469.76,288.3
1793,2023-06-05 16:26:00,26451.0,288.6
1794,2023-06-05 16:27:00,26488.18,288.4
1795,2023-06-05 16:28:00,26504.44,287.9
1796,2023-06-05 16:29:00,26489.03,287.6
1797,2023-06-05 16:30:00,26460.22,286.9
1798,2023-06-05 16:31:00,26383.07,285.3
1799,2023-06-05 16:32:00,26431.13,285.8
1800,2023-06-05 16:33:00,26441.19,286.2
1801,2023-06-05 16:34:00,26401.28,285.2
1802,2023-06-05 16:35:00,26373.33,284.0
1803,2023-06-05 16:36:00,26432.53,283.3
1804,2023-06-05 16:37:00,26442.17,284.2
1805,2023-06-05 16:38:00,26444.47,285.3
1806,2023-06-05 16:39:00,26474.99,286.2
1807,2023-06-05 16:40:00,26429.13,285.7
1808,2023-06-05 16:41:00,26457.4,286.1
1809,2023-06-05 16:42:00,26473.05,286.3
1810,2023-06-05 16:43:00,26474.88,286.7
1811,2023-06-05 16:44:00,26446.3,285.7
1812,2023-06-05 16:45:00,26450.68,285.9
1813,2023-06-05 16:46:00,26415.77,285.2
1814,2023-06-05 16:47:00,26421.2,284.8
1815,2023-06-05 16:48:00,26386.98,283.4
1816,2023-06-05 16:49:00,26419.17,285.1
1817,2023-06-05 16:50:00,26394.55,284.0
1818,2023-06-05 16:51:00,26352.01,283.4
1819,2023-06-05 16:52:00,26256.15,282.4
1820,2023-06-05 16:53:00,26280.0,283.3
1821,2023-06-05 16:54:00,26301.32,282.9
1822,2023-06-05 16:55:00,26303.75,282.5
1823,2023-06-05 16:56:00,26247.07,280.8
1824,2023-06-05 16:57:00,26171.38,279.8
1825,2023-06-05 16:58:00,26113.64,279.2
1826,2023-06-05 16:59:00,26007.53,276.8
1827,2023-06-05 17:00:00,25977.08,276.5
1828,2023-06-05 17:01:00,25842.0,275.5
1829,2023-06-05 17:02:00,25603.52,275.3
1830,2023-06-05 17:03:00,25549.79,274.2
1831,2023-06-05 17:04:00,25554.37,273.4
1832,2023-06-05 17:05:00,25649.02,273.5
1833,2023-06-05 17:06:00,25778.28,276.0
1834,2023-06-05 17:07:00,25749.85,277.0
1835,2023-06-05 17:08:00,25827.38,277.9
1836,2023-06-05 17:09:00,25779.63,278.1
1837,2023-06-05 17:10:00,25770.19,278.1
1838,2023-06-05 17:11:00,25787.83,278.3
1839,2023-06-05 17:12:00,25825.05,279.0
1840,2023-06-05 17:13:00,25892.37,280.6
1841,2023-06-05 17:14:00,25925.65,281.7
1842,2023-06-05 17:15:00,25935.11,282.5
1843,2023-06-05 17:16:00,25857.61,280.4
1844,2023-06-05 17:17:00,25954.05,280.6
1845,2023-06-05 17:18:00,25902.35,279.9
1846,2023-06-05 17:19:00,25854.17,279.2
1847,2023-06-05 17:20:00,25835.1,278.8
1848,2023-06-05 17:21:00,25809.0,278.5
1849,2023-06-05 17:22:00,25798.81,278.5
1850,2023-06-05 17:23:00,25798.17,279.3
1851,2023-06-05 17:24:00,25847.28,281.1
1852,2023-06-05 17:25:00,25788.88,279.8
1853,2023-06-05 17:26:00,25822.7,280.2
1854,2023-06-05 17:27:00,25855.84,281.4
1855,2023-06-05 17:28:00,25899.0,282.2
1856,2023-06-05 17:29:00,25875.12,281.7
1857,2023-06-05 17:30:00,25826.26,280.4
1858,2023-06-05 17:31:00,25828.91,280.3
1859,2023-06-05 17:32:00,25793.95,279.9
1860,2023-06-05 17:33:00,25815.81,280.3
1861,2023-06-05 17:34:00,25840.0,281.2
1862,2023-06-05 17:35:00,25840.0,281.2
1863,2023-06-05 17:36:00,25790.65,280.4
1864,2023-06-05 17:37:00,25798.28,280.7
1865,2023-06-05 17:38:00,25807.71,281.1
1866,2023-06-05 17:39:00,25792.28,280.7
1867,2023-06-05 17:40:00,25779.89,279.8
1868,2023-06-05 17:41:00,25821.14,280.4
1869,2023-06-05 17:42:00,25810.0,280.2
1870,2023-06-05 17:43:00,25836.56,280.5
1871,2023-06-05 17:44:00,25816.09,280.0
1872,2023-06-05 17:45:00,25817.07,280.5
1873,2023-06-05 17:46:00,25787.76,280.0
1874,2023-06-05 17:47:00,25775.91,280.0
1875,2023-06-05 17:48:00,25769.19,279.8
1876,2023-06-05 17:49:00,25659.72,279.1
1877,2023-06-05 17:50:00,25756.13,279.7
1878,2023-06-05 17:51:00,25732.8,279.3
1879,2023-06-05 17:52:00,25743.24,279.2
1880,2023-06-05 17:53:00,25741.35,279.4
1881,2023-06-05 17:54:00,25751.59,279.2
1882,2023-06-05 17:55:00,25743.23,278.8
1883,2023-06-05 17:56:00,25734.12,278.6
1884,2023-06-05 17:57:00,25736.93,278.5
1885,2023-06-05 17:58:00,25784.04,279.4
1886,2023-06-05 17:59:00,25809.05,280.2
1887,2023-06-05 18:00:00,25782.4,279.8
1888,2023-06-05 18:01:00,25772.08,279.2
1889,2023-06-05 18:02:00,25751.32,278.9
1890,2023-06-05 18:03:00,25747.96,278.7
1891,2023-06-05 18:04:00,25730.86,278.6
1892,2023-06-05 18:05:00,25720.01,278.2
1893,2023-06-05 18:06:00,25729.91,278.2
1894,2023-06-05 18:07:00,25712.49,277.7
1895,2023-06-05 18:08:00,25746.88,278.5
1896,2023-06-05 18:09:00,25728.44,278.0
1897,2023-06-05 18:10:00,25725.43,278.0
1898,2023-06-05 18:11:00,25728.07,278.1
1899,2023-06-05 18:12:00,25724.5,278.4
1900,2023-06-05 18:13:00,25729.27,278.7
1901,2023-06-05 18:14:00,25701.21,278.3
1902,2023-06-05 18:15:00,25701.04,278.3
1903,2023-06-05 18:16:00,25691.56,277.9
1904,2023-06-05 18:17:00,25735.15,278.2
1905,2023-06-05 18:18:00,25748.38,278.4
1906,2023-06-05 18:19:00,25741.4,278.6
1907,2023-06-05 18:20:00,25723.75,278.4
1908,2023-06-05 18:21:00,25701.0,277.8
1909,2023-06-05 18:22:00,25671.0,277.4
1910,2023-06-05 18:23:00,25674.77,277.7
1911,2023-06-05 18:24:00,25675.45,277.6
1912,2023-06-05 18:25:00,25653.73,277.3
1913,2023-06-05 18:26:00,25660.56,277.3
1914,2023-06-05 18:27:00,25638.98,276.8
1915,2023-06-05 18:28:00,25596.03,276.5
1916,2023-06-05 18:29:00,25647.88,277.2
1917,2023-06-05 18:30:00,25584.26,276.5
1918,2023-06-05 18:31:00,25617.73,276.5
1919,2023-06-05 18:32:00,25613.89,277.0
1920,2023-06-05 18:33:00,25616.85,276.7
1921,2023-06-05 18:34:00,25652.59,277.4
1922,2023-06-05 18:35:00,25671.01,277.5
1923,2023-06-05 18:36:00,25706.66,278.3
1924,2023-06-05 18:37:00,25720.14,279.0
1925,2023-06-05 18:38:00,25751.0,279.3
1926,2023-06-05 18:39:00,25762.93,279.0
1927,2023-06-05 18:40:00,25734.88,278.5
1928,2023-06-05 18:41:00,25740.5,278.5
1929,2023-06-05 18:42:00,25737.17,278.4
1930,2023-06-05 18:43:00,25745.67,278.6
1931,2023-06-05 18:44:00,25779.19,278.7
1932,2023-06-05 18:45:00,25771.42,278.1
1933,2023-06-05 18:46:00,25778.61,278.1
1934,2023-06-05 18:47:00,25787.73,278.4
1935,2023-06-05 18:48:00,25773.24,278.1
1936,2023-06-05 18:49:00,25746.98,278.2
1937,2023-06-05 18:50:00,25739.51,278.0
1938,2023-06-05 18:51:00,25741.92,278.0
1939,2023-06-05 18:52:00,25759.41,278.3
1940,2023-06-05 18:53:00,25752.76,278.3
1941,2023-06-05 18:54:00,25743.42,278.3
1942,2023-06-05 18:55:00,25745.04,278.4
1943,2023-06-05 18:56:00,25750.0,278.5
1944,2023-06-05 18:57:00,25752.56,278.3
1945,2023-06-05 18:58:00,25756.78,278.3
1946,2023-06-05 18:59:00,25756.28,278.1
1947,2023-06-05 19:00:00,25740.47,277.3
1948,2023-06-05 19:01:00,25711.44,277.1
1949,2023-06-05 19:02:00,25705.95,276.7
1950,2023-06-05 19:03:00,25702.04,276.7
1951,2023-06-05 19:04:00,25699.13,276.7
1952,2023-06-05 19:05:00,25677.09,276.4
1953,2023-06-05 19:06:00,25694.41,276.4
1954,2023-06-05 19:07:00,25707.95,276.4
1955,2023-06-05 19:08:00,25691.78,276.0
1956,2023-06-05 19:09:00,25719.41,276.1
1957,2023-06-05 19:10:00,25717.29,275.9
1958,2023-06-05 19:11:00,25704.28,276.3
1959,2023-06-05 19:12:00,25720.95,276.6
1960,2023-06-05 19:13:00,25729.05,276.3
1961,2023-06-05 19:14:00,25739.32,276.5
1962,2023-06-05 19:15:00,25717.02,276.3
1963,2023-06-05 19:16:00,25722.8,276.1
1964,2023-06-05 19:17:00,25737.26,276.2
1965,2023-06-05 19:18:00,25729.04,276.3
1966,2023-06-05 19:19:00,25729.03,276.6
1967,2023-06-05 19:20:00,25684.99,276.0
1968,2023-06-05 19:21:00,25684.11,276.1
1969,2023-06-05 19:22:00,25677.64,276.3
1970,2023-06-05 19:23:00,25697.47,276.6
1971,2023-06-05 19:24:00,25688.69,276.3
1972,2023-06-05 19:25:00,25672.28,276.2
1973,2023-06-05 19:26:00,25651.24,275.9
1974,2023-06-05 19:27:00,25644.76,275.8
1975,2023-06-05 19:28:00,25630.07,275.6
1976,2023-06-05 19:29:00,25648.6,275.9
1977,2023-06-05 19:30:00,25631.99,275.7
1978,2023-06-05 19:31:00,25638.11,275.8
1979,2023-06-05 19:32:00,25625.01,275.7
1980,2023-06-05 19:33:00,25606.0,275.5
1981,2023-06-05 19:34:00,25604.96,275.3
1982,2023-06-05 19:35:00,25646.61,275.5
1983,2023-06-05 19:36:00,25644.02,275.4
1984,2023-06-05 19:37:00,25621.52,275.3
1985,2023-06-05 19:38:00,25610.08,275.2
1986,2023-06-05 19:39:00,25630.68,275.2
1987,2023-06-05 19:40:00,25639.97,275.4
1988,2023-06-05 19:41:00,25642.09,275.8
1989,2023-06-05 19:42:00,25616.52,275.6
1990,2023-06-05 19:43:00,25613.35,275.8
1991,2023-06-05 19:44:00,25615.0,276.1
1992,2023-06-05 19:45:00,25603.45,276.4
1993,2023-06-05 19:46:00,25607.33,276.3
1994,2023-06-05 19:47:00,25621.17,276.6
1995,2023-06-05 19:48:00,25614.52,276.5
1996,2023-06-05 19:49:00,25626.08,276.7
1997,2023-06-05 19:50:00,25614.87,277.1
1998,2023-06-05 19:51:00,25603.07,276.5
1999,2023-06-05 19:52:00,25616.62,276.6
2000,2023-06-05 19:53:00,25602.84,276.5
2001,2023-06-05 19:54:00,25608.5,276.5
2002,2023-06-05 19:55:00,25606.35,276.5
2003,2023-06-05 19:56:00,25561.44,276.0
2004,2023-06-05 19:57:00,25570.03,276.0
2005,2023-06-05 19:58:00,25556.69,276.0
2006,2023-06-05 19:59:00,25564.43,276.0
2007,2023-06-05 20:00:00,25551.26,275.7
2008,2023-06-05 20:01:00,25513.64,275.5
2009,2023-06-05 20:02:00,25489.46,275.4
2010,2023-06-05 20:03:00,25434.9,275.1
2011,2023-06-05 20:04:00,25509.23,275.8
2012,2023-06-05 20:05:00,25518.18,275.8
2013,2023-06-05 20:06:00,25520.28,275.9
2014,2023-06-05 20:07:00,25569.06,276.5
2015,2023-06-05 20:08:00,25565.0,276.7
2016,2023-06-05 20:09:00,25557.48,276.6
2017,2023-06-05 20:10:00,25568.22,276.5
2018,2023-06-05 20:11:00,25547.62,276.2
2019,2023-06-05 20:12:00,25535.87,276.1
2020,2023-06-05 20:13:00,25543.2,276.2
2021,2023-06-05 20:14:00,25539.44,276.0
2022,2023-06-05 20:15:00,25530.01,276.1
2023,2023-06-05 20:16:00,25480.0,275.8
2024,2023-06-05 20:17:00,25489.14,276.1
2025,2023-06-05 20:18:00,25512.0,276.4
2026,2023-06-05 20:19:00,25492.34,276.0
2027,2023-06-05 20:20:00,25493.62,276.0
2028,2023-06-05 20:21:00,25506.23,276.0
2029,2023-06-05 20:22:00,25527.06,276.6
2030,2023-06-05 20:23:00,25506.23,276.4
2031,2023-06-05 20:24:00,25506.25,276.5
2032,2023-06-05 20:25:00,25473.19,276.2
2033,2023-06-05 20:26:00,25439.65,275.7
2034,2023-06-05 20:27:00,25427.16,275.6
2035,2023-06-05 20:28:00,25459.43,275.7
2036,2023-06-05 20:29:00,25449.25,275.5
2037,2023-06-05 20:30:00,25465.82,275.6
2038,2023-06-05 20:31:00,25523.58,275.9
2039,2023-06-05 20:32:00,25517.51,275.7
2040,2023-06-05 20:33:00,25528.92,275.8
2041,2023-06-05 20:34:00,25556.4,276.1
2042,2023-06-05 20:35:00,25538.03,276.0
2043,2023-06-05 20:36:00,25519.55,275.6
2044,2023-06-05 20:37:00,25493.1,275.5
2045,2023-06-05 20:38:00,25512.56,275.5
2046,2023-06-05 20:39:00,25489.98,275.3
2047,2023-06-05 20:40:00,25502.24,275.4
2048,2023-06-05 20:41:00,25503.84,275.3
2049,2023-06-05 20:42:00,25500.04,275.3
2050,2023-06-05 20:43:00,25486.98,275.2
2051,2023-06-05 20:44:00,25507.32,275.5
2052,2023-06-05 20:45:00,25511.98,275.4
2053,2023-06-05 20:46:00,25519.99,275.7
2054,2023-06-05 20:47:00,25539.15,275.9
2055,2023-06-05 20:48:00,25588.79,276.3
2056,2023-06-05 20:49:00,25628.47,276.8
2057,2023-06-05 20:50:00,25593.53,276.6
2058,2023-06-05 20:51:00,25597.57,276.7
2059,2023-06-05 20:52:00,25602.96,276.9
2060,2023-06-05 20:53:00,25633.23,277.3
2061,2023-06-05 20:54:00,25613.35,276.9
2062,2023-06-05 20:55:00,25600.29,276.7
2063,2023-06-05 20:56:00,25589.01,276.4
2064,2023-06-05 20:57:00,25600.93,276.6
2065,2023-06-05 20:58:00,25609.95,276.4
2066,2023-06-05 20:59:00,25629.99,276.6
2067,2023-06-05 21:00:00,25639.99,276.5
2068,2023-06-05 21:01:00,25662.58,276.8
2069,2023-06-05 21:02:00,25672.19,276.9
2070,2023-06-05 21:03:00,25654.94,276.8
2071,2023-06-05 21:04:00,25642.62,276.5
2072,2023-06-05 21:05:00,25614.68,276.4
2073,2023-06-05 21:06:00,25625.15,276.4
2074,2023-06-05 21:07:00,25630.02,276.3
2075,2023-06-05 21:08:00,25626.91,276.3
2076,2023-06-05 21:09:00,25624.46,276.1
2077,2023-06-05 21:10:00,25638.17,276.0
2078,2023-06-05 21:11:00,25646.25,276.1
2079,2023-06-05 21:12:00,25644.99,276.1
2080,2023-06-05 21:13:00,25647.01,276.1
2081,2023-06-05 21:14:00,25655.97,276.3
2082,2023-06-05 21:15:00,25641.65,276.1
2083,2023-06-05 21:16:00,25625.23,276.1
2084,2023-06-05 21:17:00,25631.95,276.2
2085,2023-06-05 21:18:00,25636.66,276.3
2086,2023-06-05 21:19:00,25628.77,276.2
2087,2023-06-05 21:20:00,25634.51,276.2
2088,2023-06-05 21:21:00,25662.85,276.4
2089,2023-06-05 21:22:00,25670.1,276.7
2090,2023-06-05 21:23:00,25640.0,276.4
2091,2023-06-05 21:24:00,25639.62,276.5
2092,2023-06-05 21:25:00,25631.76,276.0
2093,2023-06-05 21:26:00,25633.04,275.9
2094,2023-06-05 21:27:00,25636.18,275.9
2095,2023-06-05 21:28:00,25636.13,276.1
2096,2023-06-05 21:29:00,25636.5,276.1
2097,2023-06-05 21:30:00,25653.79,276.2
2098,2023-06-05 21:31:00,25649.99,276.4
2099,2023-06-05 21:32:00,25635.0,276.0
2100,2023-06-05 21:33:00,25633.11,276.1
2101,2023-06-05 21:34:00,25622.01,276.0
2102,2023-06-05 21:35:00,25614.0,276.0
2103,2023-06-05 21:36:00,25596.71,276.0
2104,2023-06-05 21:37:00,25628.53,276.0
2105,2023-06-05 21:38:00,25613.7,276.2
2106,2023-06-05 21:39:00,25620.76,276.1
2107,2023-06-05 21:40:00,25604.6,276.1
2108,2023-06-05 21:41:00,25602.99,276.1
2109,2023-06-05 21:42:00,25600.27,275.9
2110,2023-06-05 21:43:00,25600.31,275.8
2111,2023-06-05 21:44:00,25590.65,275.5
2112,2023-06-05 21:45:00,25609.34,276.0
2113,2023-06-05 21:46:00,25614.98,276.0
2114,2023-06-05 21:47:00,25606.01,275.8
