,Time,XVGUSDT,BUSDUSDT
9328,2023-06-10 22:10:00,0.001512,0.9992
9329,2023-06-10 22:11:00,0.001516,0.9992
9330,2023-06-10 22:12:00,0.001516,0.9991
9331,2023-06-10 22:13:00,0.001515,0.9992
9332,2023-06-10 22:14:00,0.001512,0.9991
9333,2023-06-10 22:15:00,0.001511,0.9992
9334,2023-06-10 22:16:00,0.001511,0.9992
9335,2023-06-10 22:17:00,0.001512,0.9991
9336,2023-06-10 22:18:00,0.001512,0.9991
9337,2023-06-10 22:19:00,0.001512,0.9992
9338,2023-06-10 22:20:00,0.001516,0.9992
9339,2023-06-10 22:21:00,0.001516,0.9992
9340,2023-06-10 22:22:00,0.001516,0.9991
9341,2023-06-10 22:23:00,0.001516,0.9991
9342,2023-06-10 22:24:00,0.001516,0.9991
9343,2023-06-10 22:25:00,0.001516,0.9991
9344,2023-06-10 22:26:00,0.001516,0.999
9345,2023-06-10 22:27:00,0.001516,0.999
9346,2023-06-10 22:28:00,0.001516,0.9991
9347,2023-06-10 22:29:00,0.001513,0.999
9348,2023-06-10 22:30:00,0.001513,0.999
9349,2023-06-10 22:31:00,0.001513,0.999
9350,2023-06-10 22:32:00,0.001512,0.9991
9351,2023-06-10 22:33:00,0.00152,0.999
9352,2023-06-10 22:34:00,0.00152,0.9991
9353,2023-06-10 22:35:00,0.00152,0.999
9354,2023-06-10 22:36:00,0.001518,0.9991
9355,2023-06-10 22:37:00,0.001518,0.999
9356,2023-06-10 22:38:00,0.001518,0.9991
9357,2023-06-10 22:39:00,0.001517,0.999
9358,2023-06-10 22:40:00,0.001517,0.999
9359,2023-06-10 22:41:00,0.001517,0.9991
9360,2023-06-10 22:42:00,0.001516,0.9991
9361,2023-06-10 22:43:00,0.001518,0.9991
9362,2023-06-10 22:44:00,0.001518,0.9991
9363,2023-06-10 22:45:00,0.001518,0.999
9364,2023-06-10 22:46:00,0.001518,0.999
9365,2023-06-10 22:47:00,0.001518,0.9991
9366,2023-06-10 22:48:00,0.001513,0.999
9367,2023-06-10 22:49:00,0.001513,0.999
9368,2023-06-10 22:50:00,0.001513,0.999
9369,2023-06-10 22:51:00,0.001513,0.999
9370,2023-06-10 22:52:00,0.001513,0.999
9371,2023-06-10 22:53:00,0.001513,0.999
9372,2023-06-10 22:54:00,0.001513,0.999
9373,2023-06-10 22:55:00,0.001513,0.999
9374,2023-06-10 22:56:00,0.001513,0.9991
9375,2023-06-10 22:57:00,0.001513,0.999
9376,2023-06-10 22:58:00,0.001516,0.999
9377,2023-06-10 22:59:00,0.001516,0.999
9378,2023-06-10 23:00:00,0.001519,0.999
9379,2023-06-10 23:01:00,0.001515,0.9991
9380,2023-06-10 23:02:00,0.001515,0.999
9381,2023-06-10 23:03:00,0.001515,0.9991
9382,2023-06-10 23:04:00,0.001515,0.999
9383,2023-06-10 23:05:00,0.001517,0.9991
9384,2023-06-10 23:06:00,0.00151,0.9991
9385,2023-06-10 23:07:00,0.00151,0.999
9386,2023-06-10 23:08:00,0.00151,0.9991
9387,2023-06-10 23:09:00,0.00151,0.999
9388,2023-06-10 23:10:00,0.00151,0.9991
9389,2023-06-10 23:11:00,0.00151,0.999
9390,2023-06-10 23:12:00,0.00151,0.999
9391,2023-06-10 23:13:00,0.00151,0.999
9392,2023-06-10 23:14:00,0.001512,0.999
9393,2023-06-10 23:15:00,0.001512,0.9991
9394,2023-06-10 23:16:00,0.001513,0.999
9395,2023-06-10 23:17:00,0.001513,0.999
9396,2023-06-10 23:18:00,0.001513,0.9991
9397,2023-06-10 23:19:00,0.001513,0.9991
9398,2023-06-10 23:20:00,0.001513,0.9991
9399,2023-06-10 23:21:00,0.001513,0.999
9400,2023-06-10 23:22:00,0.001513,0.999
9401,2023-06-10 23:23:00,0.001517,0.9991
9402,2023-06-10 23:24:00,0.001519,0.9991
9403,2023-06-10 23:25:00,0.001519,0.999
9404,2023-06-10 23:26:00,0.001519,0.999
9405,2023-06-10 23:27:00,0.001519,0.999
9406,2023-06-10 23:28:00,0.001519,0.9991
9407,2023-06-10 23:29:00,0.00152,0.9991
9408,2023-06-10 23:30:00,0.001523,0.999
9409,2023-06-10 23:31:00,0.001523,0.9991
9410,2023-06-10 23:32:00,0.001523,0.999
9411,2023-06-10 23:33:00,0.001523,0.9991
9412,2023-06-10 23:34:00,0.001523,0.9991
9413,2023-06-10 23:35:00,0.001523,0.999
9414,2023-06-10 23:36:00,0.001523,0.9991
9415,2023-06-10 23:37:00,0.001523,0.999
9416,2023-06-10 23:38:00,0.001523,0.999
9417,2023-06-10 23:39:00,0.001523,0.9991
9418,2023-06-10 23:40:00,0.001523,0.999
9419,2023-06-10 23:41:00,0.001523,0.999
9420,2023-06-10 23:42:00,0.001523,0.9991
9421,2023-06-10 23:43:00,0.001523,0.999
9422,2023-06-10 23:44:00,0.001523,0.999
9423,2023-06-10 23:45:00,0.001523,0.999
9424,2023-06-10 23:46:00,0.00152,0.999
9425,2023-06-10 23:47:00,0.00152,0.999
9426,2023-06-10 23:48:00,0.00152,0.999
9427,2023-06-10 23:49:00,0.00152,0.9991
9428,2023-06-10 23:50:00,0.00152,0.9991
9429,2023-06-10 23:51:00,0.001525,0.999
9430,2023-06-10 23:52:00,0.001523,0.999
9431,2023-06-10 23:53:00,0.001523,0.9991
9432,2023-06-10 23:54:00,0.001523,0.999
9433,2023-06-10 23:55:00,0.001523,0.999
9434,2023-06-10 23:56:00,0.001523,0.999
9435,2023-06-10 23:57:00,0.001523,0.999
9436,2023-06-10 23:58:00,0.001523,0.9991
9437,2023-06-10 23:59:00,0.001523,0.9991
9438,2023-06-11 00:00:00,0.001523,0.999
9439,2023-06-11 00:01:00,0.001521,0.9991
9440,2023-06-11 00:02:00,0.001521,0.9991
9441,2023-06-11 00:03:00,0.001521,0.999
9442,2023-06-11 00:04:00,0.001521,0.9991
9443,2023-06-11 00:05:00,0.001521,0.999
9444,2023-06-11 00:06:00,0.001519,0.999
9445,2023-06-11 00:07:00,0.001522,0.9991
9446,2023-06-11 00:08:00,0.001522,0.9991
9447,2023-06-11 00:09:00,0.001522,0.999
9448,2023-06-11 00:10:00,0.001521,0.999
9449,2023-06-11 00:11:00,0.001521,0.999
9450,2023-06-11 00:12:00,0.001521,0.999
9451,2023-06-11 00:13:00,0.001521,0.999
9452,2023-06-11 00:14:00,0.001521,0.9991
9453,2023-06-11 00:15:00,0.001521,0.9991
9454,2023-06-11 00:16:00,0.001521,0.999
9455,2023-06-11 00:17:00,0.001521,0.9991
9456,2023-06-11 00:18:00,0.001522,0.999
9457,2023-06-11 00:19:00,0.001522,0.999
9458,2023-06-11 00:20:00,0.001522,0.999
9459,2023-06-11 00:21:00,0.001522,0.9991
9460,2023-06-11 00:22:00,0.001522,0.999
9461,2023-06-11 00:23:00,0.001522,0.999
9462,2023-06-11 00:24:00,0.001522,0.999
9463,2023-06-11 00:25:00,0.00152,0.9991
9464,2023-06-11 00:26:00,0.00152,0.9991
9465,2023-06-11 00:27:00,0.00152,0.999
9466,2023-06-11 00:28:00,0.00152,0.999
9467,2023-06-11 00:29:00,0.00152,0.9991
9468,2023-06-11 00:30:00,0.00152,0.999
9469,2023-06-11 00:31:00,0.00152,0.999
9470,2023-06-11 00:32:00,0.00152,0.9991
9471,2023-06-11 00:33:00,0.00152,0.999
9472,2023-06-11 00:34:00,0.00152,0.999
9473,2023-06-11 00:35:00,0.00152,0.999
9474,2023-06-11 00:36:00,0.00152,0.9991
9475,2023-06-11 00:37:00,0.00152,0.999
9476,2023-06-11 00:38:00,0.00152,0.9991
9477,2023-06-11 00:39:00,0.00152,0.999
9478,2023-06-11 00:40:00,0.001522,0.999
9479,2023-06-11 00:41:00,0.001522,0.999
9480,2023-06-11 00:42:00,0.001522,0.9991
9481,2023-06-11 00:43:00,0.001522,0.9991
9482,2023-06-11 00:44:00,0.001522,0.999
9483,2023-06-11 00:45:00,0.001522,0.999
9484,2023-06-11 00:46:00,0.001523,0.9991
9485,2023-06-11 00:47:00,0.001523,0.999
9486,2023-06-11 00:48:00,0.001523,0.999
9487,2023-06-11 00:49:00,0.001523,0.999
9488,2023-06-11 00:50:00,0.001523,0.9991
9489,2023-06-11 00:51:00,0.001523,0.999
9490,2023-06-11 00:52:00,0.001523,0.999
9491,2023-06-11 00:53:00,0.001523,0.9991
9492,2023-06-11 00:54:00,0.001523,0.999
9493,2023-06-11 00:55:00,0.001523,0.9991
9494,2023-06-11 00:56:00,0.001523,0.9991
9495,2023-06-11 00:57:00,0.001523,0.999
9496,2023-06-11 00:58:00,0.001523,0.9991
9497,2023-06-11 00:59:00,0.001523,0.999
9498,2023-06-11 01:00:00,0.001521,0.999
9499,2023-06-11 01:01:00,0.001521,0.999
9500,2023-06-11 01:02:00,0.001521,0.999
9501,2023-06-11 01:03:00,0.001521,0.999
9502,2023-06-11 01:04:00,0.001519,0.999
9503,2023-06-11 01:05:00,0.001517,0.999
9504,2023-06-11 01:06:00,0.001517,0.999
9505,2023-06-11 01:07:00,0.001516,0.999
9506,2023-06-11 01:08:00,0.001516,0.999
9507,2023-06-11 01:09:00,0.001516,0.9991
9508,2023-06-11 01:10:00,0.001516,0.999
9509,2023-06-11 01:11:00,0.001513,0.999
9510,2023-06-11 01:12:00,0.001513,0.9991
9511,2023-06-11 01:13:00,0.001513,0.9991
9512,2023-06-11 01:14:00,0.001513,0.999
9513,2023-06-11 01:15:00,0.001513,0.999
9514,2023-06-11 01:16:00,0.001513,0.999
9515,2023-06-11 01:17:00,0.001513,0.999
9516,2023-06-11 01:18:00,0.001513,0.999
9517,2023-06-11 01:19:00,0.001513,0.9991
9518,2023-06-11 01:20:00,0.001513,0.9991
9519,2023-06-11 01:21:00,0.001513,0.9991
9520,2023-06-11 01:22:00,0.001513,0.9991
9521,2023-06-11 01:23:00,0.001514,0.999
9522,2023-06-11 01:24:00,0.001514,0.9991
9523,2023-06-11 01:25:00,0.001517,0.9991
9524,2023-06-11 01:26:00,0.001517,0.9991
9525,2023-06-11 01:27:00,0.001517,0.9991
9526,2023-06-11 01:28:00,0.001519,0.9991
9527,2023-06-11 01:29:00,0.001519,0.9991
9528,2023-06-11 01:30:00,0.001519,0.9991
9529,2023-06-11 01:31:00,0.001519,0.9991
9530,2023-06-11 01:32:00,0.001519,0.9991
9531,2023-06-11 01:33:00,0.001519,0.9991
9532,2023-06-11 01:34:00,0.001516,0.999
9533,2023-06-11 01:35:00,0.001516,0.9991
9534,2023-06-11 01:36:00,0.001516,0.9991
9535,2023-06-11 01:37:00,0.001516,0.999
9536,2023-06-11 01:38:00,0.001516,0.999
9537,2023-06-11 01:39:00,0.001516,0.9991
9538,2023-06-11 01:40:00,0.001516,0.9991
9539,2023-06-11 01:41:00,0.001516,0.9991
9540,2023-06-11 01:42:00,0.001512,0.999
9541,2023-06-11 01:43:00,0.001512,0.999
9542,2023-06-11 01:44:00,0.001512,0.9991
9543,2023-06-11 01:45:00,0.001512,0.9991
9544,2023-06-11 01:46:00,0.001512,0.9992
9545,2023-06-11 01:47:00,0.001512,0.9991
9546,2023-06-11 01:48:00,0.001512,0.9992
9547,2023-06-11 01:49:00,0.001516,0.9992
9548,2023-06-11 01:50:00,0.001516,0.9992
9549,2023-06-11 01:51:00,0.001516,0.9991
9550,2023-06-11 01:52:00,0.001516,0.9992
9551,2023-06-11 01:53:00,0.001516,0.9991
9552,2023-06-11 01:54:00,0.001516,0.9991
9553,2023-06-11 01:55:00,0.001513,0.9992
9554,2023-06-11 01:56:00,0.001513,0.9992
9555,2023-06-11 01:57:00,0.001513,0.9991
9556,2023-06-11 01:58:00,0.001511,0.9991
9557,2023-06-11 01:59:00,0.001511,0.9992
9558,2023-06-11 02:00:00,0.001511,0.9992
9559,2023-06-11 02:01:00,0.001511,0.9992
9560,2023-06-11 02:02:00,0.001511,0.9991
9561,2023-06-11 02:03:00,0.001511,0.9991
9562,2023-06-11 02:04:00,0.001511,0.9992
9563,2023-06-11 02:05:00,0.001511,0.9991
9564,2023-06-11 02:06:00,0.001511,0.9991
9565,2023-06-11 02:07:00,0.001511,0.9992
9566,2023-06-11 02:08:00,0.001511,0.9992
9567,2023-06-11 02:09:00,0.001511,0.9992
9568,2023-06-11 02:10:00,0.001511,0.9992
9569,2023-06-11 02:11:00,0.001511,0.9992
9570,2023-06-11 02:12:00,0.001508,0.9992
9571,2023-06-11 02:13:00,0.001508,0.9991
9572,2023-06-11 02:14:00,0.001508,0.9992
9573,2023-06-11 02:15:00,0.001508,0.9991
9574,2023-06-11 02:16:00,0.001504,0.9991
9575,2023-06-11 02:17:00,0.001501,0.9991
9576,2023-06-11 02:18:00,0.001503,0.9992
9577,2023-06-11 02:19:00,0.001503,0.9992
9578,2023-06-11 02:20:00,0.001502,0.9991
9579,2023-06-11 02:21:00,0.001502,0.9991
9580,2023-06-11 02:22:00,0.001505,0.9991
9581,2023-06-11 02:23:00,0.001505,0.9991
9582,2023-06-11 02:24:00,0.001505,0.9992
9583,2023-06-11 02:25:00,0.001505,0.9992
9584,2023-06-11 02:26:00,0.001503,0.9991
9585,2023-06-11 02:27:00,0.001503,0.9992
9586,2023-06-11 02:28:00,0.001503,0.9991
9587,2023-06-11 02:29:00,0.001503,0.9992
9588,2023-06-11 02:30:00,0.001503,0.9991
9589,2023-06-11 02:31:00,0.001502,0.9991
9590,2023-06-11 02:32:00,0.001505,0.9991
9591,2023-06-11 02:33:00,0.001503,0.9992
9592,2023-06-11 02:34:00,0.001505,0.9991
9593,2023-06-11 02:35:00,0.001507,0.9991
9594,2023-06-11 02:36:00,0.00151,0.9992
9595,2023-06-11 02:37:00,0.00151,0.9991
9596,2023-06-11 02:38:00,0.00151,0.9991
9597,2023-06-11 02:39:00,0.00151,0.9992
9598,2023-06-11 02:40:00,0.00151,0.9991
9599,2023-06-11 02:41:00,0.001508,0.9991
9600,2023-06-11 02:42:00,0.001508,0.9992
9601,2023-06-11 02:43:00,0.001508,0.9991
9602,2023-06-11 02:44:00,0.001508,0.9991
9603,2023-06-11 02:45:00,0.001508,0.9991
9604,2023-06-11 02:46:00,0.001508,0.9992
9605,2023-06-11 02:47:00,0.001508,0.9992
9606,2023-06-11 02:48:00,0.001508,0.9992
9607,2023-06-11 02:49:00,0.001509,0.9991
9608,2023-06-11 02:50:00,0.001507,0.9991
9609,2023-06-11 02:51:00,0.001507,0.9991
9610,2023-06-11 02:52:00,0.001507,0.9991
9611,2023-06-11 02:53:00,0.001508,0.9992
9612,2023-06-11 02:54:00,0.001508,0.9991
9613,2023-06-11 02:55:00,0.001508,0.9991
9614,2023-06-11 02:56:00,0.001508,0.9991
9615,2023-06-11 02:57:00,0.001508,0.9991
9616,2023-06-11 02:58:00,0.001508,0.9992
9617,2023-06-11 02:59:00,0.001508,0.9992
9618,2023-06-11 03:00:00,0.001508,0.9991
9619,2023-06-11 03:01:00,0.001509,0.9992
9620,2023-06-11 03:02:00,0.001508,0.9991
9621,2023-06-11 03:03:00,0.001508,0.9992
9622,2023-06-11 03:04:00,0.001507,0.9992
9623,2023-06-11 03:05:00,0.001507,0.9992
9624,2023-06-11 03:06:00,0.001507,0.9991
9625,2023-06-11 03:07:00,0.001504,0.9991
9626,2023-06-11 03:08:00,0.001504,0.9991
9627,2023-06-11 03:09:00,0.001504,0.9991
9628,2023-06-11 03:10:00,0.001504,0.9992
9629,2023-06-11 03:11:00,0.001504,0.9991
9630,2023-06-11 03:12:00,0.001504,0.9991
9631,2023-06-11 03:13:00,0.001504,0.9991
9632,2023-06-11 03:14:00,0.001504,0.9991
9633,2023-06-11 03:15:00,0.001504,0.9991
9634,2023-06-11 03:16:00,0.001504,0.9991
9635,2023-06-11 03:17:00,0.001504,0.9991
9636,2023-06-11 03:18:00,0.001504,0.9991
9637,2023-06-11 03:19:00,0.001504,0.9991
9638,2023-06-11 03:20:00,0.001504,0.9992
9639,2023-06-11 03:21:00,0.001504,0.9991
9640,2023-06-11 03:22:00,0.001507,0.9991
9641,2023-06-11 03:23:00,0.001507,0.9991
9642,2023-06-11 03:24:00,0.001507,0.9991
9643,2023-06-11 03:25:00,0.001507,0.9992
9644,2023-06-11 03:26:00,0.001507,0.9991
9645,2023-06-11 03:27:00,0.001507,0.9991
9646,2023-06-11 03:28:00,0.001507,0.9992
9647,2023-06-11 03:29:00,0.001507,0.9992
9648,2023-06-11 03:30:00,0.001507,0.9991
9649,2023-06-11 03:31:00,0.001507,0.9992
9650,2023-06-11 03:32:00,0.001508,0.9992
9651,2023-06-11 03:33:00,0.001508,0.9991
9652,2023-06-11 03:34:00,0.001509,0.9991
9653,2023-06-11 03:35:00,0.001511,0.9991
9654,2023-06-11 03:36:00,0.001511,0.9991
9655,2023-06-11 03:37:00,0.001511,0.9991
9656,2023-06-11 03:38:00,0.001511,0.9991
9657,2023-06-11 03:39:00,0.001511,0.9992
9658,2023-06-11 03:40:00,0.001511,0.9991
9659,2023-06-11 03:41:00,0.001513,0.9991
9660,2023-06-11 03:42:00,0.001513,0.9991
9661,2023-06-11 03:43:00,0.001513,0.9992
9662,2023-06-11 03:44:00,0.001513,0.9992
9663,2023-06-11 03:45:00,0.001513,0.9991
9664,2023-06-11 03:46:00,0.001513,0.9991
9665,2023-06-11 03:47:00,0.001513,0.9992
9666,2023-06-11 03:48:00,0.001513,0.9991
9667,2023-06-11 03:49:00,0.001513,0.9991
9668,2023-06-11 03:50:00,0.001513,0.9991
9669,2023-06-11 03:51:00,0.001513,0.9991
9670,2023-06-11 03:52:00,0.001513,0.9992
9671,2023-06-11 03:53:00,0.001513,0.9992
9672,2023-06-11 03:54:00,0.001512,0.9992
9673,2023-06-11 03:55:00,0.001512,0.9991
9674,2023-06-11 03:56:00,0.001512,0.9992
9675,2023-06-11 03:57:00,0.001512,0.9992
9676,2023-06-11 03:58:00,0.001512,0.9992
9677,2023-06-11 03:59:00,0.001512,0.9991
9678,2023-06-11 04:00:00,0.001512,0.9992
9679,2023-06-11 04:01:00,0.001512,0.9991
9680,2023-06-11 04:02:00,0.001515,0.9992
9681,2023-06-11 04:03:00,0.001515,0.9991
9682,2023-06-11 04:04:00,0.001515,0.9991
9683,2023-06-11 04:05:00,0.001515,0.9992
9684,2023-06-11 04:06:00,0.001512,0.9991
9685,2023-06-11 04:07:00,0.001512,0.9992
9686,2023-06-11 04:08:00,0.001512,0.9992
9687,2023-06-11 04:09:00,0.001512,0.9991
9688,2023-06-11 04:10:00,0.001512,0.9991
9689,2023-06-11 04:11:00,0.001512,0.9991
9690,2023-06-11 04:12:00,0.001512,0.9991
9691,2023-06-11 04:13:00,0.001512,0.9991
9692,2023-06-11 04:14:00,0.001512,0.9991
9693,2023-06-11 04:15:00,0.001512,0.9991
9694,2023-06-11 04:16:00,0.001513,0.9991
9695,2023-06-11 04:17:00,0.001513,0.9991
9696,2023-06-11 04:18:00,0.001513,0.9991
9697,2023-06-11 04:19:00,0.001513,0.9991
9698,2023-06-11 04:20:00,0.001513,0.9991
9699,2023-06-11 04:21:00,0.001513,0.9992
9700,2023-06-11 04:22:00,0.001513,0.9992
9701,2023-06-11 04:23:00,0.001513,0.9991
9702,2023-06-11 04:24:00,0.001513,0.9991
9703,2023-06-11 04:25:00,0.001513,0.9991
9704,2023-06-11 04:26:00,0.001513,0.9991
9705,2023-06-11 04:27:00,0.001513,0.9992
9706,2023-06-11 04:28:00,0.001513,0.9992
9707,2023-06-11 04:29:00,0.001513,0.9991
9708,2023-06-11 04:30:00,0.001514,0.9992
9709,2023-06-11 04:31:00,0.001514,0.9991
9710,2023-06-11 04:32:00,0.001514,0.9991
9711,2023-06-11 04:33:00,0.001514,0.9991
9712,2023-06-11 04:34:00,0.001514,0.9991
9713,2023-06-11 04:35:00,0.001514,0.9991
9714,2023-06-11 04:36:00,0.001514,0.9992
9715,2023-06-11 04:37:00,0.001514,0.9991
9716,2023-06-11 04:38:00,0.001514,0.9991
9717,2023-06-11 04:39:00,0.001514,0.9991
9718,2023-06-11 04:40:00,0.001512,0.9991
9719,2023-06-11 04:41:00,0.001512,0.9992
9720,2023-06-11 04:42:00,0.001512,0.9991
9721,2023-06-11 04:43:00,0.001509,0.9991
9722,2023-06-11 04:44:00,0.001509,0.9991
9723,2023-06-11 04:45:00,0.001509,0.9991
9724,2023-06-11 04:46:00,0.001509,0.9992
9725,2023-06-11 04:47:00,0.001509,0.9991
9726,2023-06-11 04:48:00,0.001509,0.9991
9727,2023-06-11 04:49:00,0.00151,0.9991
9728,2023-06-11 04:50:00,0.00151,0.9992
9729,2023-06-11 04:51:00,0.00151,0.9992
9730,2023-06-11 04:52:00,0.00151,0.9991
9731,2023-06-11 04:53:00,0.00151,0.9992
9732,2023-06-11 04:54:00,0.00151,0.9991
9733,2023-06-11 04:55:00,0.00151,0.9991
9734,2023-06-11 04:56:00,0.00151,0.9992
9735,2023-06-11 04:57:00,0.001511,0.9992
9736,2023-06-11 04:58:00,0.001511,0.9991
9737,2023-06-11 04:59:00,0.001511,0.9991
9738,2023-06-11 05:00:00,0.001511,0.9992
9739,2023-06-11 05:01:00,0.001509,0.9992
9740,2023-06-11 05:02:00,0.001509,0.9992
9741,2023-06-11 05:03:00,0.001509,0.9991
9742,2023-06-11 05:04:00,0.001509,0.9991
9743,2023-06-11 05:05:00,0.001508,0.9992
9744,2023-06-11 05:06:00,0.001508,0.9991
9745,2023-06-11 05:07:00,0.001508,0.9991
9746,2023-06-11 05:08:00,0.001508,0.9991
9747,2023-06-11 05:09:00,0.001508,0.9992
9748,2023-06-11 05:10:00,0.001508,0.9992
9749,2023-06-11 05:11:00,0.001508,0.9991
9750,2023-06-11 05:12:00,0.001508,0.9992
9751,2023-06-11 05:13:00,0.001508,0.9991
9752,2023-06-11 05:14:00,0.001508,0.9991
9753,2023-06-11 05:15:00,0.001507,0.9992
9754,2023-06-11 05:16:00,0.001509,0.9991
9755,2023-06-11 05:17:00,0.001509,0.9991
9756,2023-06-11 05:18:00,0.001509,0.9991
9757,2023-06-11 05:19:00,0.001509,0.9992
9758,2023-06-11 05:20:00,0.001509,0.9991
9759,2023-06-11 05:21:00,0.001507,0.9991
9760,2023-06-11 05:22:00,0.001507,0.9991
9761,2023-06-11 05:23:00,0.001503,0.9991
9762,2023-06-11 05:24:00,0.001501,0.9991
9763,2023-06-11 05:25:00,0.001502,0.9992
9764,2023-06-11 05:26:00,0.001502,0.9991
9765,2023-06-11 05:27:00,0.001502,0.9991
9766,2023-06-11 05:28:00,0.001496,0.9991
9767,2023-06-11 05:29:00,0.001496,0.9991
9768,2023-06-11 05:30:00,0.0015,0.9991
9769,2023-06-11 05:31:00,0.0015,0.9991
9770,2023-06-11 05:32:00,0.0015,0.9991
9771,2023-06-11 05:33:00,0.0015,0.9991
9772,2023-06-11 05:34:00,0.0015,0.9992
9773,2023-06-11 05:35:00,0.0015,0.9991
9774,2023-06-11 05:36:00,0.0015,0.9992
9775,2023-06-11 05:37:00,0.0015,0.9991
9776,2023-06-11 05:38:00,0.001501,0.9992
9777,2023-06-11 05:39:00,0.001501,0.9991
9778,2023-06-11 05:40:00,0.001501,0.9991
9779,2023-06-11 05:41:00,0.001501,0.9991
9780,2023-06-11 05:42:00,0.0015,0.9991
9781,2023-06-11 05:43:00,0.0015,0.9991
9782,2023-06-11 05:44:00,0.0015,0.9991
9783,2023-06-11 05:45:00,0.0015,0.9991
9784,2023-06-11 05:46:00,0.001502,0.9992
9785,2023-06-11 05:47:00,0.001502,0.9991
9786,2023-06-11 05:48:00,0.001504,0.9991
9787,2023-06-11 05:49:00,0.001504,0.9991
9788,2023-06-11 05:50:00,0.001504,0.9991
9789,2023-06-11 05:51:00,0.001504,0.9991
9790,2023-06-11 05:52:00,0.001504,0.9991
9791,2023-06-11 05:53:00,0.001503,0.9992
9792,2023-06-11 05:54:00,0.001503,0.9991
9793,2023-06-11 05:55:00,0.001503,0.9991
9794,2023-06-11 05:56:00,0.001503,0.9991
9795,2023-06-11 05:57:00,0.001503,0.9992
9796,2023-06-11 05:58:00,0.001503,0.9992
9797,2023-06-11 05:59:00,0.001503,0.9992
9798,2023-06-11 06:00:00,0.001503,0.9991
9799,2023-06-11 06:01:00,0.001503,0.9992
9800,2023-06-11 06:02:00,0.001503,0.9991
9801,2023-06-11 06:03:00,0.001506,0.9991
9802,2023-06-11 06:04:00,0.001506,0.9992
9803,2023-06-11 06:05:00,0.001506,0.9992
9804,2023-06-11 06:06:00,0.001506,0.9992
9805,2023-06-11 06:07:00,0.001506,0.9991
9806,2023-06-11 06:08:00,0.001506,0.9991
9807,2023-06-11 06:09:00,0.001509,0.9991
9808,2023-06-11 06:10:00,0.001509,0.9991
9809,2023-06-11 06:11:00,0.00151,0.9992
9810,2023-06-11 06:12:00,0.00151,0.9991
9811,2023-06-11 06:13:00,0.00151,0.9991
9812,2023-06-11 06:14:00,0.00151,0.9992
9813,2023-06-11 06:15:00,0.00151,0.9991
9814,2023-06-11 06:16:00,0.00151,0.9991
9815,2023-06-11 06:17:00,0.00151,0.9991
9816,2023-06-11 06:18:00,0.00151,0.9991
9817,2023-06-11 06:19:00,0.00151,0.9992
9818,2023-06-11 06:20:00,0.00151,0.9991
9819,2023-06-11 06:21:00,0.00151,0.9992
9820,2023-06-11 06:22:00,0.001507,0.9991
9821,2023-06-11 06:23:00,0.001507,0.9991
9822,2023-06-11 06:24:00,0.001507,0.9991
9823,2023-06-11 06:25:00,0.001507,0.9991
9824,2023-06-11 06:26:00,0.001507,0.9992
9825,2023-06-11 06:27:00,0.001507,0.9992
9826,2023-06-11 06:28:00,0.001507,0.9992
9827,2023-06-11 06:29:00,0.001507,0.9992
9828,2023-06-11 06:30:00,0.001507,0.9991
9829,2023-06-11 06:31:00,0.001507,0.9991
9830,2023-06-11 06:32:00,0.001507,0.9991
9831,2023-06-11 06:33:00,0.001507,0.9991
9832,2023-06-11 06:34:00,0.001507,0.9991
9833,2023-06-11 06:35:00,0.001507,0.9992
9834,2023-06-11 06:36:00,0.001507,0.9991
9835,2023-06-11 06:37:00,0.001507,0.9991
9836,2023-06-11 06:38:00,0.001507,0.9992
9837,2023-06-11 06:39:00,0.001507,0.9992
9838,2023-06-11 06:40:00,0.001509,0.9991
9839,2023-06-11 06:41:00,0.00151,0.9991
9840,2023-06-11 06:42:00,0.001511,0.9991
9841,2023-06-11 06:43:00,0.001511,0.9991
9842,2023-06-11 06:44:00,0.001513,0.9991
9843,2023-06-11 06:45:00,0.001513,0.9992
9844,2023-06-11 06:46:00,0.001513,0.9992
9845,2023-06-11 06:47:00,0.001513,0.9992
9846,2023-06-11 06:48:00,0.001513,0.9992
9847,2023-06-11 06:49:00,0.001513,0.9992
9848,2023-06-11 06:50:00,0.001513,0.9992
9849,2023-06-11 06:51:00,0.001513,0.9992
9850,2023-06-11 06:52:00,0.001513,0.9991
9851,2023-06-11 06:53:00,0.001513,0.9991
9852,2023-06-11 06:54:00,0.001513,0.9991
9853,2023-06-11 06:55:00,0.001513,0.9992
9854,2023-06-11 06:56:00,0.001513,0.9991
9855,2023-06-11 06:57:00,0.001513,0.9992
9856,2023-06-11 06:58:00,0.001513,0.9992
9857,2023-06-11 06:59:00,0.001513,0.9991
9858,2023-06-11 07:00:00,0.00151,0.9991
9859,2023-06-11 07:01:00,0.00151,0.9991
9860,2023-06-11 07:02:00,0.00151,0.9991
9861,2023-06-11 07:03:00,0.00151,0.9992
9862,2023-06-11 07:04:00,0.00151,0.9991
9863,2023-06-11 07:05:00,0.00151,0.9992
9864,2023-06-11 07:06:00,0.00151,0.9991
9865,2023-06-11 07:07:00,0.00151,0.9991
9866,2023-06-11 07:08:00,0.00151,0.9991
9867,2023-06-11 07:09:00,0.00151,0.9992
9868,2023-06-11 07:10:00,0.00151,0.9991
9869,2023-06-11 07:11:00,0.00151,0.9992
