,Time,ETHUSDT,BNBUSDT
1364,2023-06-05 09:37:00,1872.32,301.0
1365,2023-06-05 09:38:00,1872.45,300.9
1366,2023-06-05 09:39:00,1872.46,301.1
1367,2023-06-05 09:40:00,1872.45,301.1
1368,2023-06-05 09:41:00,1872.44,301.0
1369,2023-06-05 09:42:00,1872.44,301.1
1370,2023-06-05 09:43:00,1872.28,301.0
1371,2023-06-05 09:44:00,1872.29,301.0
1372,2023-06-05 09:45:00,1872.28,301.1
1373,2023-06-05 09:46:00,1872.28,301.0
1374,2023-06-05 09:47:00,1872.0,301.1
1375,2023-06-05 09:48:00,1871.93,300.8
1376,2023-06-05 09:49:00,1870.81,300.8
1377,2023-06-05 09:50:00,1871.0,301.0
1378,2023-06-05 09:51:00,1870.47,301.0
1379,2023-06-05 09:52:00,1870.11,301.0
1380,2023-06-05 09:53:00,1870.09,301.0
1381,2023-06-05 09:54:00,1869.59,301.0
1382,2023-06-05 09:55:00,1869.69,301.0
1383,2023-06-05 09:56:00,1869.69,301.0
1384,2023-06-05 09:57:00,1869.83,301.0
1385,2023-06-05 09:58:00,1869.75,301.1
1386,2023-06-05 09:59:00,1869.92,301.2
1387,2023-06-05 10:00:00,1869.36,300.8
1388,2023-06-05 10:01:00,1870.25,300.9
1389,2023-06-05 10:02:00,1869.9,300.8
1390,2023-06-05 10:03:00,1870.91,300.8
1391,2023-06-05 10:04:00,1872.01,300.8
1392,2023-06-05 10:05:00,1873.15,301.0
1393,2023-06-05 10:06:00,1873.14,300.9
1394,2023-06-05 10:07:00,1873.42,300.9
1395,2023-06-05 10:08:00,1872.99,300.8
1396,2023-06-05 10:09:00,1873.28,300.9
1397,2023-06-05 10:10:00,1872.5,300.9
1398,2023-06-05 10:11:00,1872.75,300.8
1399,2023-06-05 10:12:00,1872.74,300.9
1400,2023-06-05 10:13:00,1872.41,300.9
1401,2023-06-05 10:14:00,1872.46,300.8
1402,2023-06-05 10:15:00,1872.28,301.0
1403,2023-06-05 10:16:00,1872.0,301.0
1404,2023-06-05 10:17:00,1871.34,301.0
1405,2023-06-05 10:18:00,1871.51,301.0
1406,2023-06-05 10:19:00,1871.33,301.1
1407,2023-06-05 10:20:00,1871.49,301.1
1408,2023-06-05 10:21:00,1871.36,300.9
1409,2023-06-05 10:22:00,1871.36,301.0
1410,2023-06-05 10:23:00,1870.63,300.9
1411,2023-06-05 10:24:00,1870.82,300.8
1412,2023-06-05 10:25:00,1870.78,300.8
1413,2023-06-05 10:26:00,1870.33,300.8
1414,2023-06-05 10:27:00,1870.73,300.7
1415,2023-06-05 10:28:00,1871.24,300.7
1416,2023-06-05 10:29:00,1871.26,300.8
1417,2023-06-05 10:30:00,1871.25,300.7
1418,2023-06-05 10:31:00,1871.24,300.5
1419,2023-06-05 10:32:00,1871.24,300.7
1420,2023-06-05 10:33:00,1871.24,300.8
1421,2023-06-05 10:34:00,1870.66,300.8
1422,2023-06-05 10:35:00,1870.7,300.7
1423,2023-06-05 10:36:00,1870.69,300.8
1424,2023-06-05 10:37:00,1870.46,300.7
1425,2023-06-05 10:38:00,1870.46,300.7
1426,2023-06-05 10:39:00,1870.45,300.8
1427,2023-06-05 10:40:00,1870.86,300.8
1428,2023-06-05 10:41:00,1870.87,300.7
1429,2023-06-05 10:42:00,1870.87,300.7
1430,2023-06-05 10:43:00,1870.67,300.8
1431,2023-06-05 10:44:00,1870.67,300.7
1432,2023-06-05 10:45:00,1870.61,300.7
1433,2023-06-05 10:46:00,1870.59,300.8
1434,2023-06-05 10:47:00,1870.26,300.8
1435,2023-06-05 10:48:00,1870.18,300.7
1436,2023-06-05 10:49:00,1869.33,300.7
1437,2023-06-05 10:50:00,1869.34,300.7
1438,2023-06-05 10:51:00,1870.18,300.8
1439,2023-06-05 10:52:00,1870.3,300.8
1440,2023-06-05 10:53:00,1870.36,300.7
1441,2023-06-05 10:54:00,1870.36,300.7
1442,2023-06-05 10:55:00,1870.36,300.7
1443,2023-06-05 10:56:00,1869.52,300.7
1444,2023-06-05 10:57:00,1869.51,300.6
1445,2023-06-05 10:58:00,1869.52,300.5
1446,2023-06-05 10:59:00,1869.62,300.5
1447,2023-06-05 11:00:00,1869.0,300.9
1448,2023-06-05 11:01:00,1869.04,300.8
1449,2023-06-05 11:02:00,1868.8,300.8
1450,2023-06-05 11:03:00,1869.1,300.8
1451,2023-06-05 11:04:00,1868.68,300.7
1452,2023-06-05 11:05:00,1869.08,300.7
1453,2023-06-05 11:06:00,1869.09,300.7
1454,2023-06-05 11:07:00,1869.3,300.8
1455,2023-06-05 11:08:00,1869.48,300.8
1456,2023-06-05 11:09:00,1869.75,300.8
1457,2023-06-05 11:10:00,1869.99,300.9
1458,2023-06-05 11:11:00,1869.99,300.8
1459,2023-06-05 11:12:00,1869.51,300.8
1460,2023-06-05 11:13:00,1868.01,300.6
1461,2023-06-05 11:14:00,1868.05,300.6
1462,2023-06-05 11:15:00,1867.22,300.7
1463,2023-06-05 11:16:00,1868.49,300.6
1464,2023-06-05 11:17:00,1868.49,300.7
1465,2023-06-05 11:18:00,1868.39,300.5
1466,2023-06-05 11:19:00,1867.52,300.4
1467,2023-06-05 11:20:00,1867.85,300.4
1468,2023-06-05 11:21:00,1867.85,300.3
1469,2023-06-05 11:22:00,1868.15,300.4
1470,2023-06-05 11:23:00,1868.38,300.4
1471,2023-06-05 11:24:00,1868.4,300.4
1472,2023-06-05 11:25:00,1867.5,300.4
1473,2023-06-05 11:26:00,1867.49,300.3
1474,2023-06-05 11:27:00,1867.64,300.4
1475,2023-06-05 11:28:00,1867.07,300.4
1476,2023-06-05 11:29:00,1867.07,300.3
1477,2023-06-05 11:30:00,1867.34,300.6
1478,2023-06-05 11:31:00,1870.48,300.6
1479,2023-06-05 11:32:00,1868.5,300.6
1480,2023-06-05 11:33:00,1869.61,300.7
1481,2023-06-05 11:34:00,1869.99,300.6
1482,2023-06-05 11:35:00,1870.08,300.5
1483,2023-06-05 11:36:00,1869.23,300.6
1484,2023-06-05 11:37:00,1869.23,300.6
1485,2023-06-05 11:38:00,1869.23,300.5
1486,2023-06-05 11:39:00,1866.59,300.3
1487,2023-06-05 11:40:00,1866.36,300.3
1488,2023-06-05 11:41:00,1866.03,300.3
1489,2023-06-05 11:42:00,1865.63,300.3
1490,2023-06-05 11:43:00,1865.86,300.3
1491,2023-06-05 11:44:00,1865.57,300.2
1492,2023-06-05 11:45:00,1865.45,300.2
1493,2023-06-05 11:46:00,1867.0,300.4
1494,2023-06-05 11:47:00,1866.99,300.5
1495,2023-06-05 11:48:00,1867.29,300.5
1496,2023-06-05 11:49:00,1867.55,300.5
1497,2023-06-05 11:50:00,1867.57,300.5
1498,2023-06-05 11:51:00,1867.14,300.5
1499,2023-06-05 11:52:00,1866.25,300.4
1500,2023-06-05 11:53:00,1866.26,300.5
1501,2023-06-05 11:54:00,1866.47,300.5
1502,2023-06-05 11:55:00,1865.64,300.4
1503,2023-06-05 11:56:00,1865.13,300.5
1504,2023-06-05 11:57:00,1865.01,300.5
1505,2023-06-05 11:58:00,1865.71,300.4
1506,2023-06-05 11:59:00,1864.33,300.5
1507,2023-06-05 12:00:00,1865.72,300.4
1508,2023-06-05 12:01:00,1866.75,300.6
1509,2023-06-05 12:02:00,1867.29,300.7
1510,2023-06-05 12:03:00,1866.81,300.6
1511,2023-06-05 12:04:00,1867.47,300.5
1512,2023-06-05 12:05:00,1867.77,300.6
1513,2023-06-05 12:06:00,1868.1,300.5
1514,2023-06-05 12:07:00,1867.92,300.5
1515,2023-06-05 12:08:00,1866.92,300.5
1516,2023-06-05 12:09:00,1866.25,300.3
1517,2023-06-05 12:10:00,1866.49,300.4
1518,2023-06-05 12:11:00,1866.62,300.3
1519,2023-06-05 12:12:00,1866.61,300.3
1520,2023-06-05 12:13:00,1867.0,300.4
1521,2023-06-05 12:14:00,1866.92,300.4
1522,2023-06-05 12:15:00,1866.09,300.3
1523,2023-06-05 12:16:00,1866.85,300.5
1524,2023-06-05 12:17:00,1866.8,300.6
1525,2023-06-05 12:18:00,1866.82,300.5
1526,2023-06-05 12:19:00,1867.11,300.6
1527,2023-06-05 12:20:00,1867.41,300.5
1528,2023-06-05 12:21:00,1867.33,300.5
1529,2023-06-05 12:22:00,1867.62,300.4
1530,2023-06-05 12:23:00,1868.0,300.6
1531,2023-06-05 12:24:00,1868.46,300.6
1532,2023-06-05 12:25:00,1867.83,300.6
1533,2023-06-05 12:26:00,1868.09,300.6
1534,2023-06-05 12:27:00,1868.75,300.7
1535,2023-06-05 12:28:00,1868.81,300.7
1536,2023-06-05 12:29:00,1869.08,300.6
1537,2023-06-05 12:30:00,1868.72,300.8
1538,2023-06-05 12:31:00,1868.78,300.8
1539,2023-06-05 12:32:00,1868.18,300.8
1540,2023-06-05 12:33:00,1867.81,300.8
1541,2023-06-05 12:34:00,1867.81,300.7
1542,2023-06-05 12:35:00,1867.34,300.5
1543,2023-06-05 12:36:00,1867.98,300.7
1544,2023-06-05 12:37:00,1869.62,300.9
1545,2023-06-05 12:38:00,1869.34,300.9
1546,2023-06-05 12:39:00,1869.34,300.8
1547,2023-06-05 12:40:00,1869.04,300.9
1548,2023-06-05 12:41:00,1869.12,300.8
1549,2023-06-05 12:42:00,1869.17,300.8
1550,2023-06-05 12:43:00,1869.37,300.9
1551,2023-06-05 12:44:00,1869.63,300.8
1552,2023-06-05 12:45:00,1869.09,300.8
1553,2023-06-05 12:46:00,1868.89,300.8
1554,2023-06-05 12:47:00,1868.88,300.8
1555,2023-06-05 12:48:00,1869.17,300.7
1556,2023-06-05 12:49:00,1869.37,300.7
1557,2023-06-05 12:50:00,1869.7,300.8
1558,2023-06-05 12:51:00,1869.84,300.7
1559,2023-06-05 12:52:00,1870.23,300.7
1560,2023-06-05 12:53:00,1870.24,300.8
1561,2023-06-05 12:54:00,1870.62,300.8
1562,2023-06-05 12:55:00,1870.46,300.8
1563,2023-06-05 12:56:00,1869.99,300.7
1564,2023-06-05 12:57:00,1870.0,300.8
1565,2023-06-05 12:58:00,1869.99,300.8
1566,2023-06-05 12:59:00,1869.51,300.7
1567,2023-06-05 13:00:00,1869.44,300.7
1568,2023-06-05 13:01:00,1868.89,300.7
1569,2023-06-05 13:02:00,1869.5,300.7
1570,2023-06-05 13:03:00,1869.98,300.7
1571,2023-06-05 13:04:00,1869.53,300.6
1572,2023-06-05 13:05:00,1869.53,300.5
1573,2023-06-05 13:06:00,1869.72,300.6
1574,2023-06-05 13:07:00,1869.72,300.6
1575,2023-06-05 13:08:00,1869.73,300.6
1576,2023-06-05 13:09:00,1869.75,300.5
1577,2023-06-05 13:10:00,1869.77,300.6
1578,2023-06-05 13:11:00,1869.77,300.6
1579,2023-06-05 13:12:00,1870.0,300.7
1580,2023-06-05 13:13:00,1870.23,300.7
1581,2023-06-05 13:14:00,1870.46,300.6
1582,2023-06-05 13:15:00,1870.34,300.7
1583,2023-06-05 13:16:00,1870.14,300.7
1584,2023-06-05 13:17:00,1868.71,300.7
1585,2023-06-05 13:18:00,1870.11,300.7
1586,2023-06-05 13:19:00,1870.44,300.7
1587,2023-06-05 13:20:00,1869.66,300.7
1588,2023-06-05 13:21:00,1869.29,300.6
1589,2023-06-05 13:22:00,1869.05,300.5
1590,2023-06-05 13:23:00,1868.62,300.6
1591,2023-06-05 13:24:00,1869.24,300.4
1592,2023-06-05 13:25:00,1868.68,300.4
1593,2023-06-05 13:26:00,1868.26,300.5
1594,2023-06-05 13:27:00,1868.53,300.4
1595,2023-06-05 13:28:00,1868.91,300.5
1596,2023-06-05 13:29:00,1868.91,300.5
1597,2023-06-05 13:30:00,1868.4,300.4
1598,2023-06-05 13:31:00,1869.0,300.4
1599,2023-06-05 13:32:00,1869.0,300.6
1600,2023-06-05 13:33:00,1868.8,300.5
1601,2023-06-05 13:34:00,1868.89,300.6
1602,2023-06-05 13:35:00,1868.87,300.7
1603,2023-06-05 13:36:00,1866.36,300.6
1604,2023-06-05 13:37:00,1865.13,300.7
1605,2023-06-05 13:38:00,1865.78,300.6
1606,2023-06-05 13:39:00,1863.85,300.6
1607,2023-06-05 13:40:00,1864.02,300.6
1608,2023-06-05 13:41:00,1864.47,300.6
1609,2023-06-05 13:42:00,1863.74,300.4
1610,2023-06-05 13:43:00,1863.38,300.4
1611,2023-06-05 13:44:00,1863.9,300.2
1612,2023-06-05 13:45:00,1865.06,300.3
1613,2023-06-05 13:46:00,1865.12,300.5
1614,2023-06-05 13:47:00,1864.29,300.3
1615,2023-06-05 13:48:00,1864.81,300.3
1616,2023-06-05 13:49:00,1864.32,300.4
1617,2023-06-05 13:50:00,1863.07,300.2
1618,2023-06-05 13:51:00,1862.38,300.2
1619,2023-06-05 13:52:00,1864.16,300.2
1620,2023-06-05 13:53:00,1863.29,300.4
1621,2023-06-05 13:54:00,1863.4,300.3
1622,2023-06-05 13:55:00,1863.97,300.1
1623,2023-06-05 13:56:00,1863.77,300.2
1624,2023-06-05 13:57:00,1864.8,300.2
1625,2023-06-05 13:58:00,1864.67,300.2
1626,2023-06-05 13:59:00,1864.8,300.2
1627,2023-06-05 14:00:00,1864.78,300.1
1628,2023-06-05 14:01:00,1864.83,300.1
1629,2023-06-05 14:02:00,1864.0,300.0
1630,2023-06-05 14:03:00,1862.57,300.1
1631,2023-06-05 14:04:00,1863.69,300.1
1632,2023-06-05 14:05:00,1862.32,300.0
1633,2023-06-05 14:06:00,1862.74,300.0
1634,2023-06-05 14:07:00,1862.79,299.9
1635,2023-06-05 14:08:00,1865.0,300.1
1636,2023-06-05 14:09:00,1864.93,300.0
1637,2023-06-05 14:10:00,1866.0,300.1
1638,2023-06-05 14:11:00,1867.5,300.3
1639,2023-06-05 14:12:00,1866.58,300.4
1640,2023-06-05 14:13:00,1868.28,300.5
1641,2023-06-05 14:14:00,1867.91,300.4
1642,2023-06-05 14:15:00,1867.64,300.5
1643,2023-06-05 14:16:00,1866.78,300.4
1644,2023-06-05 14:17:00,1865.91,300.3
1645,2023-06-05 14:18:00,1865.45,300.2
1646,2023-06-05 14:19:00,1865.85,300.3
1647,2023-06-05 14:20:00,1865.83,300.3
1648,2023-06-05 14:21:00,1865.94,300.3
1649,2023-06-05 14:22:00,1865.84,300.1
1650,2023-06-05 14:23:00,1865.99,299.9
1651,2023-06-05 14:24:00,1866.0,299.9
1652,2023-06-05 14:25:00,1866.09,300.0
1653,2023-06-05 14:26:00,1867.59,299.9
1654,2023-06-05 14:27:00,1867.48,300.0
1655,2023-06-05 14:28:00,1867.43,300.0
1656,2023-06-05 14:29:00,1866.64,299.9
1657,2023-06-05 14:30:00,1868.56,300.3
1658,2023-06-05 14:31:00,1867.69,300.2
1659,2023-06-05 14:32:00,1868.49,300.2
1660,2023-06-05 14:33:00,1869.32,300.2
1661,2023-06-05 14:34:00,1868.72,300.2
1662,2023-06-05 14:35:00,1868.72,300.1
1663,2023-06-05 14:36:00,1869.22,300.0
1664,2023-06-05 14:37:00,1868.5,300.0
1665,2023-06-05 14:38:00,1867.66,299.9
1666,2023-06-05 14:39:00,1867.84,300.0
1667,2023-06-05 14:40:00,1867.61,299.9
1668,2023-06-05 14:41:00,1868.15,299.8
1669,2023-06-05 14:42:00,1868.81,299.9
1670,2023-06-05 14:43:00,1869.23,299.9
1671,2023-06-05 14:44:00,1868.85,299.9
1672,2023-06-05 14:45:00,1869.41,299.8
1673,2023-06-05 14:46:00,1869.66,299.9
1674,2023-06-05 14:47:00,1868.76,299.8
1675,2023-06-05 14:48:00,1867.74,299.9
1676,2023-06-05 14:49:00,1867.62,299.8
1677,2023-06-05 14:50:00,1866.7,299.8
1678,2023-06-05 14:51:00,1867.4,299.7
1679,2023-06-05 14:52:00,1867.25,299.8
1680,2023-06-05 14:53:00,1867.64,299.7
1681,2023-06-05 14:54:00,1868.0,299.7
1682,2023-06-05 14:55:00,1868.34,299.7
1683,2023-06-05 14:56:00,1867.83,299.7
1684,2023-06-05 14:57:00,1867.42,299.7
1685,2023-06-05 14:58:00,1867.67,299.7
1686,2023-06-05 14:59:00,1867.47,299.6
1687,2023-06-05 15:00:00,1868.0,299.8
1688,2023-06-05 15:01:00,1869.0,300.0
1689,2023-06-05 15:02:00,1870.34,300.4
1690,2023-06-05 15:03:00,1869.62,300.4
1691,2023-06-05 15:04:00,1871.15,300.2
1692,2023-06-05 15:05:00,1869.0,300.0
1693,2023-06-05 15:06:00,1869.37,299.9
1694,2023-06-05 15:07:00,1869.49,299.8
1695,2023-06-05 15:08:00,1869.1,300.0
1696,2023-06-05 15:09:00,1867.48,299.7
1697,2023-06-05 15:10:00,1866.8,299.8
1698,2023-06-05 15:11:00,1866.08,299.6
1699,2023-06-05 15:12:00,1866.55,299.6
1700,2023-06-05 15:13:00,1866.41,299.7
1701,2023-06-05 15:14:00,1864.77,299.6
1702,2023-06-05 15:15:00,1863.73,299.5
1703,2023-06-05 15:16:00,1864.12,299.4
1704,2023-06-05 15:17:00,1866.01,299.5
1705,2023-06-05 15:18:00,1866.11,299.6
1706,2023-06-05 15:19:00,1866.13,299.5
1707,2023-06-05 15:20:00,1866.42,299.6
1708,2023-06-05 15:21:00,1867.22,299.7
1709,2023-06-05 15:22:00,1867.86,299.8
1710,2023-06-05 15:23:00,1867.55,299.8
1711,2023-06-05 15:24:00,1867.74,299.8
1712,2023-06-05 15:25:00,1867.92,299.8
1713,2023-06-05 15:26:00,1866.86,299.8
1714,2023-06-05 15:27:00,1867.99,299.7
1715,2023-06-05 15:28:00,1867.46,299.7
1716,2023-06-05 15:29:00,1866.85,299.7
1717,2023-06-05 15:30:00,1865.7,299.6
1718,2023-06-05 15:31:00,1866.79,299.6
1719,2023-06-05 15:32:00,1867.29,299.5
1720,2023-06-05 15:33:00,1867.63,299.7
1721,2023-06-05 15:34:00,1868.04,299.8
1722,2023-06-05 15:35:00,1867.39,299.8
1723,2023-06-05 15:36:00,1867.62,299.7
1724,2023-06-05 15:37:00,1867.81,299.9
1725,2023-06-05 15:38:00,1867.24,299.9
1726,2023-06-05 15:39:00,1866.89,299.9
1727,2023-06-05 15:40:00,1866.88,299.8
1728,2023-06-05 15:41:00,1867.52,299.6
1729,2023-06-05 15:42:00,1866.16,299.8
1730,2023-06-05 15:43:00,1867.12,299.8
1731,2023-06-05 15:44:00,1868.36,299.8
1732,2023-06-05 15:45:00,1869.39,299.9
1733,2023-06-05 15:46:00,1868.77,300.1
1734,2023-06-05 15:47:00,1869.32,300.2
1735,2023-06-05 15:48:00,1868.78,300.2
1736,2023-06-05 15:49:00,1868.4,300.2
1737,2023-06-05 15:50:00,1868.78,300.2
1738,2023-06-05 15:51:00,1868.08,300.0
1739,2023-06-05 15:52:00,1868.08,300.0
1740,2023-06-05 15:53:00,1867.58,300.0
1741,2023-06-05 15:54:00,1867.68,300.1
1742,2023-06-05 15:55:00,1868.04,300.1
1743,2023-06-05 15:56:00,1868.55,300.1
1744,2023-06-05 15:57:00,1868.83,300.1
1745,2023-06-05 15:58:00,1868.11,300.0
1746,2023-06-05 15:59:00,1867.99,300.1
1747,2023-06-05 16:00:00,1868.13,300.0
1748,2023-06-05 16:01:00,1867.9,300.1
1749,2023-06-05 16:02:00,1860.34,288.9
1750,2023-06-05 16:03:00,1855.76,288.7
1751,2023-06-05 16:04:00,1859.76,288.6
1752,2023-06-05 16:05:00,1859.03,289.8
1753,2023-06-05 16:06:00,1860.05,291.6
1754,2023-06-05 16:07:00,1856.78,289.6
1755,2023-06-05 16:08:00,1859.41,290.2
1756,2023-06-05 16:09:00,1864.11,292.0
1757,2023-06-05 16:10:00,1862.03,291.7
1758,2023-06-05 16:11:00,1861.62,290.9
1759,2023-06-05 16:12:00,1860.12,290.6
1760,2023-06-05 16:13:00,1859.89,290.9
1761,2023-06-05 16:14:00,1859.98,291.5
1762,2023-06-05 16:15:00,1856.37,290.8
1763,2023-06-05 16:16:00,1856.48,291.0
1764,2023-06-05 16:17:00,1856.74,290.5
1765,2023-06-05 16:18:00,1853.27,289.9
1766,2023-06-05 16:19:00,1854.6,290.2
1767,2023-06-05 16:20:00,1855.45,291.4
1768,2023-06-05 16:21:00,1853.0,291.1
1769,2023-06-05 16:22:00,1854.05,290.9
1770,2023-06-05 16:23:00,1854.31,290.6
1771,2023-06-05 16:24:00,1854.33,289.9
1772,2023-06-05 16:25:00,1850.38,288.3
1773,2023-06-05 16:26:00,1851.0,288.6
1774,2023-06-05 16:27:00,1854.5,288.4
1775,2023-06-05 16:28:00,1855.51,287.9
1776,2023-06-05 16:29:00,1854.56,287.6
1777,2023-06-05 16:30:00,1854.16,286.9
1778,2023-06-05 16:31:00,1850.48,285.3
1779,2023-06-05 16:32:00,1853.48,285.8
1780,2023-06-05 16:33:00,1853.0,286.2
1781,2023-06-05 16:34:00,1851.62,285.2
1782,2023-06-05 16:35:00,1849.44,284.0
1783,2023-06-05 16:36:00,1850.42,283.3
1784,2023-06-05 16:37:00,1851.92,284.2
1785,2023-06-05 16:38:00,1852.38,285.3
1786,2023-06-05 16:39:00,1855.12,286.2
1787,2023-06-05 16:40:00,1853.6,285.7
1788,2023-06-05 16:41:00,1854.99,286.1
1789,2023-06-05 16:42:00,1856.56,286.3
1790,2023-06-05 16:43:00,1856.48,286.7
1791,2023-06-05 16:44:00,1854.81,285.7
1792,2023-06-05 16:45:00,1854.11,285.9
1793,2023-06-05 16:46:00,1852.21,285.2
1794,2023-06-05 16:47:00,1851.97,284.8
1795,2023-06-05 16:48:00,1850.62,283.4
1796,2023-06-05 16:49:00,1852.83,285.1
1797,2023-06-05 16:50:00,1850.72,284.0
1798,2023-06-05 16:51:00,1847.95,283.4
1799,2023-06-05 16:52:00,1840.13,282.4
1800,2023-06-05 16:53:00,1841.9,283.3
1801,2023-06-05 16:54:00,1843.31,282.9
1802,2023-06-05 16:55:00,1841.13,282.5
1803,2023-06-05 16:56:00,1836.27,280.8
1804,2023-06-05 16:57:00,1829.47,279.8
1805,2023-06-05 16:58:00,1827.31,279.2
1806,2023-06-05 16:59:00,1820.6,276.8
1807,2023-06-05 17:00:00,1809.55,276.5
1808,2023-06-05 17:01:00,1795.46,275.5
1809,2023-06-05 17:02:00,1784.44,275.3
1810,2023-06-05 17:03:00,1780.0,274.2
1811,2023-06-05 17:04:00,1782.98,273.4
1812,2023-06-05 17:05:00,1788.51,273.5
1813,2023-06-05 17:06:00,1796.81,276.0
1814,2023-06-05 17:07:00,1800.37,277.0
1815,2023-06-05 17:08:00,1807.8,277.9
1816,2023-06-05 17:09:00,1807.78,278.1
1817,2023-06-05 17:10:00,1804.68,278.1
1818,2023-06-05 17:11:00,1806.07,278.3
1819,2023-06-05 17:12:00,1807.53,279.0
1820,2023-06-05 17:13:00,1811.21,280.6
1821,2023-06-05 17:14:00,1814.55,281.7
1822,2023-06-05 17:15:00,1817.46,282.5
1823,2023-06-05 17:16:00,1811.27,280.4
1824,2023-06-05 17:17:00,1816.51,280.6
1825,2023-06-05 17:18:00,1814.19,279.9
1826,2023-06-05 17:19:00,1811.4,279.2
1827,2023-06-05 17:20:00,1810.97,278.8
1828,2023-06-05 17:21:00,1809.15,278.5
1829,2023-06-05 17:22:00,1808.61,278.5
1830,2023-06-05 17:23:00,1809.75,279.3
1831,2023-06-05 17:24:00,1812.48,281.1
1832,2023-06-05 17:25:00,1810.31,279.8
1833,2023-06-05 17:26:00,1812.46,280.2
1834,2023-06-05 17:27:00,1815.39,281.4
1835,2023-06-05 17:28:00,1816.87,282.2
1836,2023-06-05 17:29:00,1815.4,281.7
1837,2023-06-05 17:30:00,1812.34,280.4
1838,2023-06-05 17:31:00,1811.99,280.3
1839,2023-06-05 17:32:00,1810.73,279.9
1840,2023-06-05 17:33:00,1811.82,280.3
1841,2023-06-05 17:34:00,1813.94,281.2
1842,2023-06-05 17:35:00,1814.33,281.2
1843,2023-06-05 17:36:00,1812.31,280.4
1844,2023-06-05 17:37:00,1813.26,280.7
1845,2023-06-05 17:38:00,1813.62,281.1
1846,2023-06-05 17:39:00,1812.35,280.7
1847,2023-06-05 17:40:00,1811.1,279.8
1848,2023-06-05 17:41:00,1812.9,280.4
1849,2023-06-05 17:42:00,1811.64,280.2
1850,2023-06-05 17:43:00,1813.61,280.5
1851,2023-06-05 17:44:00,1811.8,280.0
1852,2023-06-05 17:45:00,1811.66,280.5
1853,2023-06-05 17:46:00,1810.78,280.0
1854,2023-06-05 17:47:00,1810.19,280.0
1855,2023-06-05 17:48:00,1810.03,279.8
1856,2023-06-05 17:49:00,1805.43,279.1
1857,2023-06-05 17:50:00,1810.66,279.7
1858,2023-06-05 17:51:00,1808.49,279.3
1859,2023-06-05 17:52:00,1810.0,279.2
1860,2023-06-05 17:53:00,1809.86,279.4
1861,2023-06-05 17:54:00,1810.72,279.2
1862,2023-06-05 17:55:00,1810.24,278.8
1863,2023-06-05 17:56:00,1810.31,278.6
1864,2023-06-05 17:57:00,1810.06,278.5
1865,2023-06-05 17:58:00,1812.04,279.4
1866,2023-06-05 17:59:00,1813.24,280.2
1867,2023-06-05 18:00:00,1812.79,279.8
1868,2023-06-05 18:01:00,1811.55,279.2
1869,2023-06-05 18:02:00,1809.85,278.9
1870,2023-06-05 18:03:00,1809.13,278.7
1871,2023-06-05 18:04:00,1807.71,278.6
1872,2023-06-05 18:05:00,1806.28,278.2
1873,2023-06-05 18:06:00,1806.74,278.2
1874,2023-06-05 18:07:00,1805.6,277.7
1875,2023-06-05 18:08:00,1807.48,278.5
1876,2023-06-05 18:09:00,1806.75,278.0
1877,2023-06-05 18:10:00,1805.57,278.0
1878,2023-06-05 18:11:00,1806.2,278.1
1879,2023-06-05 18:12:00,1806.69,278.4
1880,2023-06-05 18:13:00,1807.37,278.7
1881,2023-06-05 18:14:00,1805.78,278.3
1882,2023-06-05 18:15:00,1806.27,278.3
1883,2023-06-05 18:16:00,1806.23,277.9
1884,2023-06-05 18:17:00,1807.91,278.2
1885,2023-06-05 18:18:00,1809.27,278.4
1886,2023-06-05 18:19:00,1809.0,278.6
1887,2023-06-05 18:20:00,1809.0,278.4
1888,2023-06-05 18:21:00,1809.01,277.8
1889,2023-06-05 18:22:00,1809.25,277.4
1890,2023-06-05 18:23:00,1809.08,277.7
1891,2023-06-05 18:24:00,1808.11,277.6
1892,2023-06-05 18:25:00,1807.4,277.3
1893,2023-06-05 18:26:00,1808.27,277.3
1894,2023-06-05 18:27:00,1807.14,276.8
1895,2023-06-05 18:28:00,1805.54,276.5
1896,2023-06-05 18:29:00,1809.02,277.2
1897,2023-06-05 18:30:00,1805.5,276.5
1898,2023-06-05 18:31:00,1807.0,276.5
1899,2023-06-05 18:32:00,1807.0,277.0
1900,2023-06-05 18:33:00,1807.07,276.7
1901,2023-06-05 18:34:00,1809.05,277.4
1902,2023-06-05 18:35:00,1810.14,277.5
1903,2023-06-05 18:36:00,1812.1,278.3
1904,2023-06-05 18:37:00,1812.05,279.0
1905,2023-06-05 18:38:00,1814.44,279.3
1906,2023-06-05 18:39:00,1814.92,279.0
1907,2023-06-05 18:40:00,1813.55,278.5
1908,2023-06-05 18:41:00,1814.24,278.5
1909,2023-06-05 18:42:00,1814.03,278.4
1910,2023-06-05 18:43:00,1814.73,278.6
1911,2023-06-05 18:44:00,1816.24,278.7
1912,2023-06-05 18:45:00,1817.11,278.1
1913,2023-06-05 18:46:00,1817.17,278.1
1914,2023-06-05 18:47:00,1818.01,278.4
1915,2023-06-05 18:48:00,1818.01,278.1
1916,2023-06-05 18:49:00,1817.14,278.2
1917,2023-06-05 18:50:00,1815.97,278.0
1918,2023-06-05 18:51:00,1815.79,278.0
1919,2023-06-05 18:52:00,1816.2,278.3
1920,2023-06-05 18:53:00,1815.44,278.3
1921,2023-06-05 18:54:00,1814.48,278.3
1922,2023-06-05 18:55:00,1814.89,278.4
