,Time,ETHUSDT,MDTUSDT
5868,2023-06-08 12:44:00,1844.45,0.0437
5869,2023-06-08 12:45:00,1844.24,0.0438
5870,2023-06-08 12:46:00,1843.98,0.04376
5871,2023-06-08 12:47:00,1843.82,0.04367
5872,2023-06-08 12:48:00,1843.69,0.04365
5873,2023-06-08 12:49:00,1843.69,0.04361
5874,2023-06-08 12:50:00,1843.99,0.04362
5875,2023-06-08 12:51:00,1844.12,0.04368
5876,2023-06-08 12:52:00,1844.68,0.04381
5877,2023-06-08 12:53:00,1844.67,0.04379
5878,2023-06-08 12:54:00,1844.8,0.04379
5879,2023-06-08 12:55:00,1844.7,0.04356
5880,2023-06-08 12:56:00,1843.8,0.0436
5881,2023-06-08 12:57:00,1843.97,0.0436
5882,2023-06-08 12:58:00,1843.97,0.0436
5883,2023-06-08 12:59:00,1843.8,0.04356
5884,2023-06-08 13:00:00,1844.84,0.04352
5885,2023-06-08 13:01:00,1844.77,0.04345
5886,2023-06-08 13:02:00,1844.77,0.04354
5887,2023-06-08 13:03:00,1844.77,0.04354
5888,2023-06-08 13:04:00,1844.82,0.04354
5889,2023-06-08 13:05:00,1844.41,0.04354
5890,2023-06-08 13:06:00,1843.91,0.04345
5891,2023-06-08 13:07:00,1844.14,0.04344
5892,2023-06-08 13:08:00,1844.13,0.04348
5893,2023-06-08 13:09:00,1844.14,0.04348
5894,2023-06-08 13:10:00,1844.69,0.04352
5895,2023-06-08 13:11:00,1844.7,0.04343
5896,2023-06-08 13:12:00,1844.71,0.0435
5897,2023-06-08 13:13:00,1843.58,0.04341
5898,2023-06-08 13:14:00,1844.38,0.04342
5899,2023-06-08 13:15:00,1843.31,0.04339
5900,2023-06-08 13:16:00,1842.32,0.04339
5901,2023-06-08 13:17:00,1841.54,0.04337
5902,2023-06-08 13:18:00,1841.65,0.04337
5903,2023-06-08 13:19:00,1841.96,0.04334
5904,2023-06-08 13:20:00,1841.82,0.04331
5905,2023-06-08 13:21:00,1842.35,0.04334
5906,2023-06-08 13:22:00,1842.47,0.04334
5907,2023-06-08 13:23:00,1842.9,0.04338
5908,2023-06-08 13:24:00,1842.36,0.04338
5909,2023-06-08 13:25:00,1842.62,0.0434
5910,2023-06-08 13:26:00,1842.61,0.04334
5911,2023-06-08 13:27:00,1842.61,0.04327
5912,2023-06-08 13:28:00,1842.42,0.04335
5913,2023-06-08 13:29:00,1841.26,0.04328
5914,2023-06-08 13:30:00,1843.33,0.04336
5915,2023-06-08 13:31:00,1845.22,0.04343
5916,2023-06-08 13:32:00,1843.96,0.04339
5917,2023-06-08 13:33:00,1843.65,0.04339
5918,2023-06-08 13:34:00,1844.49,0.04339
5919,2023-06-08 13:35:00,1845.73,0.04345
5920,2023-06-08 13:36:00,1846.99,0.04364
5921,2023-06-08 13:37:00,1848.48,0.0437
5922,2023-06-08 13:38:00,1851.45,0.04373
5923,2023-06-08 13:39:00,1850.12,0.04372
5924,2023-06-08 13:40:00,1848.85,0.04372
5925,2023-06-08 13:41:00,1848.67,0.04364
5926,2023-06-08 13:42:00,1848.56,0.04365
5927,2023-06-08 13:43:00,1848.01,0.04369
5928,2023-06-08 13:44:00,1848.52,0.04369
5929,2023-06-08 13:45:00,1850.53,0.0438
5930,2023-06-08 13:46:00,1850.84,0.04381
5931,2023-06-08 13:47:00,1851.22,0.04384
5932,2023-06-08 13:48:00,1852.27,0.04389
5933,2023-06-08 13:49:00,1850.92,0.04391
5934,2023-06-08 13:50:00,1852.1,0.04395
5935,2023-06-08 13:51:00,1851.83,0.04394
5936,2023-06-08 13:52:00,1851.67,0.04386
5937,2023-06-08 13:53:00,1851.87,0.04385
5938,2023-06-08 13:54:00,1851.55,0.04389
5939,2023-06-08 13:55:00,1849.1,0.04381
5940,2023-06-08 13:56:00,1849.28,0.04389
5941,2023-06-08 13:57:00,1848.85,0.0439
5942,2023-06-08 13:58:00,1848.99,0.04389
5943,2023-06-08 13:59:00,1845.82,0.0439
5944,2023-06-08 14:00:00,1846.56,0.04382
5945,2023-06-08 14:01:00,1845.07,0.0437
5946,2023-06-08 14:02:00,1842.32,0.04369
5947,2023-06-08 14:03:00,1840.46,0.04343
5948,2023-06-08 14:04:00,1840.99,0.04337
5949,2023-06-08 14:05:00,1842.33,0.04355
5950,2023-06-08 14:06:00,1843.68,0.04358
5951,2023-06-08 14:07:00,1844.28,0.04352
5952,2023-06-08 14:08:00,1843.25,0.04346
5953,2023-06-08 14:09:00,1842.76,0.04353
5954,2023-06-08 14:10:00,1843.24,0.04353
5955,2023-06-08 14:11:00,1841.05,0.04351
5956,2023-06-08 14:12:00,1840.88,0.04351
5957,2023-06-08 14:13:00,1842.75,0.04351
5958,2023-06-08 14:14:00,1842.67,0.04351
5959,2023-06-08 14:15:00,1841.73,0.04351
5960,2023-06-08 14:16:00,1841.63,0.04338
5961,2023-06-08 14:17:00,1840.76,0.04337
5962,2023-06-08 14:18:00,1840.64,0.04337
5963,2023-06-08 14:19:00,1840.79,0.04337
5964,2023-06-08 14:20:00,1841.1,0.04335
5965,2023-06-08 14:21:00,1841.84,0.04342
5966,2023-06-08 14:22:00,1843.47,0.04343
5967,2023-06-08 14:23:00,1844.14,0.0434
5968,2023-06-08 14:24:00,1844.11,0.04339
5969,2023-06-08 14:25:00,1843.96,0.04346
5970,2023-06-08 14:26:00,1843.42,0.04343
5971,2023-06-08 14:27:00,1843.14,0.04343
5972,2023-06-08 14:28:00,1843.41,0.04343
5973,2023-06-08 14:29:00,1843.64,0.04339
5974,2023-06-08 14:30:00,1844.09,0.04332
5975,2023-06-08 14:31:00,1845.75,0.04339
5976,2023-06-08 14:32:00,1846.24,0.04339
5977,2023-06-08 14:33:00,1846.05,0.04336
5978,2023-06-08 14:34:00,1842.61,0.04335
5979,2023-06-08 14:35:00,1845.5,0.0433
5980,2023-06-08 14:36:00,1846.51,0.04335
5981,2023-06-08 14:37:00,1848.07,0.04345
5982,2023-06-08 14:38:00,1849.37,0.04349
5983,2023-06-08 14:39:00,1848.13,0.0435
5984,2023-06-08 14:40:00,1848.25,0.0435
5985,2023-06-08 14:41:00,1847.93,0.04354
5986,2023-06-08 14:42:00,1849.18,0.04355
5987,2023-06-08 14:43:00,1848.22,0.04355
5988,2023-06-08 14:44:00,1848.48,0.04355
5989,2023-06-08 14:45:00,1846.68,0.04349
5990,2023-06-08 14:46:00,1846.63,0.04349
5991,2023-06-08 14:47:00,1846.7,0.04347
5992,2023-06-08 14:48:00,1846.33,0.04345
5993,2023-06-08 14:49:00,1846.44,0.04345
5994,2023-06-08 14:50:00,1845.04,0.04328
5995,2023-06-08 14:51:00,1846.26,0.04331
5996,2023-06-08 14:52:00,1847.01,0.04339
5997,2023-06-08 14:53:00,1845.78,0.04339
5998,2023-06-08 14:54:00,1844.21,0.04339
5999,2023-06-08 14:55:00,1844.24,0.04329
6000,2023-06-08 14:56:00,1845.6,0.04353
6001,2023-06-08 14:57:00,1846.84,0.04356
6002,2023-06-08 14:58:00,1846.37,0.04361
6003,2023-06-08 14:59:00,1846.56,0.04361
6004,2023-06-08 15:00:00,1845.51,0.04357
6005,2023-06-08 15:01:00,1844.93,0.04357
6006,2023-06-08 15:02:00,1844.3,0.04357
6007,2023-06-08 15:03:00,1844.73,0.04357
6008,2023-06-08 15:04:00,1844.12,0.04357
6009,2023-06-08 15:05:00,1845.16,0.04357
6010,2023-06-08 15:06:00,1845.86,0.04359
6011,2023-06-08 15:07:00,1845.92,0.04363
6012,2023-06-08 15:08:00,1845.79,0.04362
6013,2023-06-08 15:09:00,1846.23,0.04372
6014,2023-06-08 15:10:00,1846.57,0.0438
6015,2023-06-08 15:11:00,1846.76,0.0438
6016,2023-06-08 15:12:00,1846.6,0.0438
6017,2023-06-08 15:13:00,1847.83,0.04385
6018,2023-06-08 15:14:00,1848.49,0.04383
6019,2023-06-08 15:15:00,1847.93,0.04393
6020,2023-06-08 15:16:00,1848.04,0.04393
6021,2023-06-08 15:17:00,1848.62,0.04389
6022,2023-06-08 15:18:00,1849.02,0.04388
6023,2023-06-08 15:19:00,1848.49,0.04386
6024,2023-06-08 15:20:00,1849.49,0.04386
6025,2023-06-08 15:21:00,1849.54,0.04397
6026,2023-06-08 15:22:00,1848.98,0.04406
6027,2023-06-08 15:23:00,1849.84,0.04402
6028,2023-06-08 15:24:00,1852.27,0.04406
6029,2023-06-08 15:25:00,1852.11,0.04392
6030,2023-06-08 15:26:00,1852.36,0.04402
6031,2023-06-08 15:27:00,1851.93,0.04394
6032,2023-06-08 15:28:00,1851.49,0.04394
6033,2023-06-08 15:29:00,1851.35,0.04394
6034,2023-06-08 15:30:00,1852.74,0.04395
6035,2023-06-08 15:31:00,1857.87,0.04406
6036,2023-06-08 15:32:00,1858.23,0.04402
6037,2023-06-08 15:33:00,1857.07,0.04402
6038,2023-06-08 15:34:00,1856.43,0.04392
6039,2023-06-08 15:35:00,1859.92,0.04401
6040,2023-06-08 15:36:00,1858.31,0.04394
6041,2023-06-08 15:37:00,1857.84,0.04394
6042,2023-06-08 15:38:00,1856.16,0.04402
6043,2023-06-08 15:39:00,1856.57,0.04387
6044,2023-06-08 15:40:00,1857.18,0.04395
6045,2023-06-08 15:41:00,1855.03,0.04394
6046,2023-06-08 15:42:00,1855.17,0.04393
6047,2023-06-08 15:43:00,1854.47,0.04393
6048,2023-06-08 15:44:00,1854.94,0.04388
6049,2023-06-08 15:45:00,1854.32,0.04388
6050,2023-06-08 15:46:00,1854.5,0.04381
6051,2023-06-08 15:47:00,1854.34,0.04385
6052,2023-06-08 15:48:00,1854.92,0.04386
6053,2023-06-08 15:49:00,1856.2,0.04386
6054,2023-06-08 15:50:00,1857.18,0.04386
6055,2023-06-08 15:51:00,1856.87,0.04386
6056,2023-06-08 15:52:00,1855.6,0.0438
6057,2023-06-08 15:53:00,1856.58,0.04384
6058,2023-06-08 15:54:00,1856.5,0.04375
6059,2023-06-08 15:55:00,1859.06,0.04383
6060,2023-06-08 15:56:00,1857.95,0.04386
6061,2023-06-08 15:57:00,1857.47,0.04386
6062,2023-06-08 15:58:00,1856.85,0.04388
6063,2023-06-08 15:59:00,1857.36,0.04388
6064,2023-06-08 16:00:00,1856.99,0.04388
6065,2023-06-08 16:01:00,1855.72,0.0439
6066,2023-06-08 16:02:00,1855.79,0.0439
6067,2023-06-08 16:03:00,1855.77,0.0439
6068,2023-06-08 16:04:00,1854.65,0.04388
6069,2023-06-08 16:05:00,1854.97,0.04384
6070,2023-06-08 16:06:00,1854.63,0.04389
6071,2023-06-08 16:07:00,1854.03,0.04389
6072,2023-06-08 16:08:00,1853.87,0.04389
6073,2023-06-08 16:09:00,1854.79,0.04385
6074,2023-06-08 16:10:00,1854.97,0.04383
6075,2023-06-08 16:11:00,1854.8,0.0438
6076,2023-06-08 16:12:00,1854.38,0.0438
6077,2023-06-08 16:13:00,1853.85,0.04376
6078,2023-06-08 16:14:00,1854.04,0.04376
6079,2023-06-08 16:15:00,1854.02,0.04376
6080,2023-06-08 16:16:00,1854.08,0.04376
6081,2023-06-08 16:17:00,1854.56,0.04379
6082,2023-06-08 16:18:00,1855.5,0.04372
6083,2023-06-08 16:19:00,1855.85,0.04378
6084,2023-06-08 16:20:00,1856.57,0.04384
6085,2023-06-08 16:21:00,1855.85,0.0439
6086,2023-06-08 16:22:00,1855.0,0.04383
6087,2023-06-08 16:23:00,1854.4,0.04377
6088,2023-06-08 16:24:00,1853.76,0.04364
6089,2023-06-08 16:25:00,1854.28,0.04365
6090,2023-06-08 16:26:00,1854.35,0.04364
6091,2023-06-08 16:27:00,1854.28,0.04367
6092,2023-06-08 16:28:00,1854.15,0.04365
6093,2023-06-08 16:29:00,1855.13,0.04365
6094,2023-06-08 16:30:00,1854.54,0.04362
6095,2023-06-08 16:31:00,1854.31,0.04371
6096,2023-06-08 16:32:00,1854.97,0.04361
6097,2023-06-08 16:33:00,1854.72,0.04372
6098,2023-06-08 16:34:00,1854.7,0.04365
6099,2023-06-08 16:35:00,1854.33,0.04365
6100,2023-06-08 16:36:00,1854.74,0.04373
6101,2023-06-08 16:37:00,1854.89,0.0438
6102,2023-06-08 16:38:00,1854.71,0.04378
6103,2023-06-08 16:39:00,1854.51,0.04378
6104,2023-06-08 16:40:00,1854.51,0.04378
6105,2023-06-08 16:41:00,1855.49,0.04372
6106,2023-06-08 16:42:00,1856.27,0.04372
6107,2023-06-08 16:43:00,1857.38,0.04385
6108,2023-06-08 16:44:00,1857.93,0.04385
6109,2023-06-08 16:45:00,1859.47,0.04385
6110,2023-06-08 16:46:00,1858.1,0.04381
6111,2023-06-08 16:47:00,1856.7,0.04381
6112,2023-06-08 16:48:00,1857.0,0.0438
6113,2023-06-08 16:49:00,1856.5,0.044
6114,2023-06-08 16:50:00,1856.69,0.04378
6115,2023-06-08 16:51:00,1856.96,0.04382
6116,2023-06-08 16:52:00,1857.53,0.04382
6117,2023-06-08 16:53:00,1860.07,0.04395
6118,2023-06-08 16:54:00,1858.66,0.04382
6119,2023-06-08 16:55:00,1857.55,0.04388
6120,2023-06-08 16:56:00,1857.09,0.0439
6121,2023-06-08 16:57:00,1855.84,0.0439
6122,2023-06-08 16:58:00,1855.66,0.04389
6123,2023-06-08 16:59:00,1855.66,0.04389
6124,2023-06-08 17:00:00,1855.5,0.04404
6125,2023-06-08 17:01:00,1855.4,0.04404
6126,2023-06-08 17:02:00,1855.41,0.04404
6127,2023-06-08 17:03:00,1855.67,0.04396
6128,2023-06-08 17:04:00,1854.73,0.04396
6129,2023-06-08 17:05:00,1855.07,0.04397
6130,2023-06-08 17:06:00,1854.26,0.04398
6131,2023-06-08 17:07:00,1854.08,0.04394
6132,2023-06-08 17:08:00,1853.2,0.04382
6133,2023-06-08 17:09:00,1853.14,0.04382
6134,2023-06-08 17:10:00,1853.48,0.04381
6135,2023-06-08 17:11:00,1854.17,0.04387
6136,2023-06-08 17:12:00,1853.58,0.0438
6137,2023-06-08 17:13:00,1853.51,0.0438
6138,2023-06-08 17:14:00,1853.5,0.04381
6139,2023-06-08 17:15:00,1853.71,0.04387
6140,2023-06-08 17:16:00,1854.39,0.04391
6141,2023-06-08 17:17:00,1853.65,0.04395
6142,2023-06-08 17:18:00,1853.56,0.04395
6143,2023-06-08 17:19:00,1852.62,0.04395
6144,2023-06-08 17:20:00,1852.99,0.0439
6145,2023-06-08 17:21:00,1853.57,0.0439
6146,2023-06-08 17:22:00,1853.13,0.0439
6147,2023-06-08 17:23:00,1852.36,0.04392
6148,2023-06-08 17:24:00,1853.0,0.04384
6149,2023-06-08 17:25:00,1850.96,0.04391
6150,2023-06-08 17:26:00,1852.04,0.04386
6151,2023-06-08 17:27:00,1852.26,0.04385
6152,2023-06-08 17:28:00,1851.48,0.0439
6153,2023-06-08 17:29:00,1851.43,0.04386
6154,2023-06-08 17:30:00,1849.9,0.04386
6155,2023-06-08 17:31:00,1849.73,0.04386
6156,2023-06-08 17:32:00,1849.94,0.04386
6157,2023-06-08 17:33:00,1849.34,0.04386
6158,2023-06-08 17:34:00,1849.54,0.04387
6159,2023-06-08 17:35:00,1849.39,0.04387
6160,2023-06-08 17:36:00,1847.98,0.04387
6161,2023-06-08 17:37:00,1848.02,0.0438
6162,2023-06-08 17:38:00,1848.83,0.0438
6163,2023-06-08 17:39:00,1849.0,0.0438
6164,2023-06-08 17:40:00,1848.21,0.0438
6165,2023-06-08 17:41:00,1848.31,0.04385
6166,2023-06-08 17:42:00,1848.35,0.04387
6167,2023-06-08 17:43:00,1846.8,0.04382
6168,2023-06-08 17:44:00,1846.58,0.04376
6169,2023-06-08 17:45:00,1847.66,0.04384
6170,2023-06-08 17:46:00,1847.55,0.04384
6171,2023-06-08 17:47:00,1845.41,0.04377
6172,2023-06-08 17:48:00,1842.72,0.04371
6173,2023-06-08 17:49:00,1843.33,0.04376
6174,2023-06-08 17:50:00,1844.26,0.04376
6175,2023-06-08 17:51:00,1843.09,0.04373
6176,2023-06-08 17:52:00,1844.57,0.04381
6177,2023-06-08 17:53:00,1844.88,0.04378
6178,2023-06-08 17:54:00,1845.42,0.04378
6179,2023-06-08 17:55:00,1846.31,0.04389
6180,2023-06-08 17:56:00,1845.99,0.04407
6181,2023-06-08 17:57:00,1845.99,0.04413
6182,2023-06-08 17:58:00,1845.75,0.04433
6183,2023-06-08 17:59:00,1845.74,0.04435
6184,2023-06-08 18:00:00,1845.15,0.04447
6185,2023-06-08 18:01:00,1845.56,0.04454
6186,2023-06-08 18:02:00,1845.99,0.04446
6187,2023-06-08 18:03:00,1845.1,0.04437
6188,2023-06-08 18:04:00,1844.36,0.04435
6189,2023-06-08 18:05:00,1843.71,0.04431
6190,2023-06-08 18:06:00,1846.19,0.0443
6191,2023-06-08 18:07:00,1845.16,0.04428
6192,2023-06-08 18:08:00,1845.71,0.0442
6193,2023-06-08 18:09:00,1846.02,0.04416
6194,2023-06-08 18:10:00,1846.15,0.04409
6195,2023-06-08 18:11:00,1846.24,0.04406
6196,2023-06-08 18:12:00,1846.25,0.04406
6197,2023-06-08 18:13:00,1845.82,0.04404
6198,2023-06-08 18:14:00,1845.84,0.04405
6199,2023-06-08 18:15:00,1846.8,0.04409
6200,2023-06-08 18:16:00,1846.84,0.04404
6201,2023-06-08 18:17:00,1846.34,0.0441
6202,2023-06-08 18:18:00,1846.16,0.0441
6203,2023-06-08 18:19:00,1846.2,0.0441
6204,2023-06-08 18:20:00,1845.36,0.0441
6205,2023-06-08 18:21:00,1844.59,0.0441
6206,2023-06-08 18:22:00,1844.58,0.04413
6207,2023-06-08 18:23:00,1845.86,0.04431
6208,2023-06-08 18:24:00,1845.34,0.04413
6209,2023-06-08 18:25:00,1846.48,0.04427
6210,2023-06-08 18:26:00,1845.89,0.04413
6211,2023-06-08 18:27:00,1845.9,0.04416
6212,2023-06-08 18:28:00,1845.89,0.04421
6213,2023-06-08 18:29:00,1845.9,0.04421
6214,2023-06-08 18:30:00,1844.51,0.04421
6215,2023-06-08 18:31:00,1844.32,0.04412
6216,2023-06-08 18:32:00,1843.63,0.04413
6217,2023-06-08 18:33:00,1844.84,0.04413
6218,2023-06-08 18:34:00,1844.12,0.04419
6219,2023-06-08 18:35:00,1843.89,0.04427
6220,2023-06-08 18:36:00,1844.08,0.04435
6221,2023-06-08 18:37:00,1844.4,0.04445
6222,2023-06-08 18:38:00,1844.4,0.0444
6223,2023-06-08 18:39:00,1843.95,0.0443
6224,2023-06-08 18:40:00,1841.87,0.04429
6225,2023-06-08 18:41:00,1843.29,0.04429
6226,2023-06-08 18:42:00,1843.67,0.04424
6227,2023-06-08 18:43:00,1844.07,0.04419
6228,2023-06-08 18:44:00,1843.75,0.0443
6229,2023-06-08 18:45:00,1845.31,0.04429
6230,2023-06-08 18:46:00,1843.12,0.04429
6231,2023-06-08 18:47:00,1843.19,0.04429
6232,2023-06-08 18:48:00,1843.56,0.04429
6233,2023-06-08 18:49:00,1843.93,0.04433
6234,2023-06-08 18:50:00,1844.01,0.0443
6235,2023-06-08 18:51:00,1844.32,0.04435
6236,2023-06-08 18:52:00,1844.33,0.0444
6237,2023-06-08 18:53:00,1844.32,0.04437
6238,2023-06-08 18:54:00,1843.77,0.04434
6239,2023-06-08 18:55:00,1843.78,0.04436
6240,2023-06-08 18:56:00,1843.77,0.04436
6241,2023-06-08 18:57:00,1843.4,0.04435
6242,2023-06-08 18:58:00,1843.36,0.04442
6243,2023-06-08 18:59:00,1843.7,0.04442
6244,2023-06-08 19:00:00,1843.21,0.04437
6245,2023-06-08 19:01:00,1843.41,0.04421
6246,2023-06-08 19:02:00,1843.4,0.0441
6247,2023-06-08 19:03:00,1843.4,0.0441
6248,2023-06-08 19:04:00,1843.41,0.04418
6249,2023-06-08 19:05:00,1842.63,0.04426
6250,2023-06-08 19:06:00,1842.57,0.0442
6251,2023-06-08 19:07:00,1842.77,0.04426
6252,2023-06-08 19:08:00,1843.0,0.04387
6253,2023-06-08 19:09:00,1843.1,0.04384
6254,2023-06-08 19:10:00,1842.62,0.04388
6255,2023-06-08 19:11:00,1842.8,0.04385
6256,2023-06-08 19:12:00,1843.77,0.04391
6257,2023-06-08 19:13:00,1843.77,0.04392
6258,2023-06-08 19:14:00,1843.21,0.04389
6259,2023-06-08 19:15:00,1842.84,0.04389
6260,2023-06-08 19:16:00,1842.92,0.04384
6261,2023-06-08 19:17:00,1842.57,0.04384
6262,2023-06-08 19:18:00,1842.62,0.04384
6263,2023-06-08 19:19:00,1843.11,0.04408
6264,2023-06-08 19:20:00,1843.5,0.04401
6265,2023-06-08 19:21:00,1843.4,0.04404
6266,2023-06-08 19:22:00,1843.4,0.04397
6267,2023-06-08 19:23:00,1843.7,0.04397
6268,2023-06-08 19:24:00,1844.0,0.04397
6269,2023-06-08 19:25:00,1843.8,0.04401
6270,2023-06-08 19:26:00,1844.05,0.04404
6271,2023-06-08 19:27:00,1844.36,0.04396
6272,2023-06-08 19:28:00,1844.15,0.04395
6273,2023-06-08 19:29:00,1844.58,0.04395
6274,2023-06-08 19:30:00,1844.66,0.04399
6275,2023-06-08 19:31:00,1844.84,0.04389
6276,2023-06-08 19:32:00,1846.94,0.04397
6277,2023-06-08 19:33:00,1845.98,0.04397
6278,2023-06-08 19:34:00,1845.69,0.04403
6279,2023-06-08 19:35:00,1845.29,0.04403
6280,2023-06-08 19:36:00,1845.28,0.04401
6281,2023-06-08 19:37:00,1844.92,0.04401
6282,2023-06-08 19:38:00,1844.52,0.04401
6283,2023-06-08 19:39:00,1844.77,0.04401
6284,2023-06-08 19:40:00,1845.0,0.04406
6285,2023-06-08 19:41:00,1844.99,0.04406
6286,2023-06-08 19:42:00,1846.87,0.04413
6287,2023-06-08 19:43:00,1848.04,0.04421
6288,2023-06-08 19:44:00,1849.2,0.04416
6289,2023-06-08 19:45:00,1848.15,0.04416
6290,2023-06-08 19:46:00,1847.24,0.04414
6291,2023-06-08 19:47:00,1846.55,0.04414
6292,2023-06-08 19:48:00,1846.74,0.04414
6293,2023-06-08 19:49:00,1845.55,0.0441
6294,2023-06-08 19:50:00,1846.0,0.0441
6295,2023-06-08 19:51:00,1846.0,0.0441
6296,2023-06-08 19:52:00,1846.95,0.0441
6297,2023-06-08 19:53:00,1846.2,0.04401
6298,2023-06-08 19:54:00,1846.21,0.0441
6299,2023-06-08 19:55:00,1846.99,0.04417
6300,2023-06-08 19:56:00,1846.55,0.04426
6301,2023-06-08 19:57:00,1846.54,0.04426
6302,2023-06-08 19:58:00,1846.55,0.0443
6303,2023-06-08 19:59:00,1846.23,0.04438
6304,2023-06-08 20:00:00,1845.73,0.04438
6305,2023-06-08 20:01:00,1845.92,0.04439
6306,2023-06-08 20:02:00,1844.69,0.04432
6307,2023-06-08 20:03:00,1845.19,0.04423
6308,2023-06-08 20:04:00,1845.18,0.04421
6309,2023-06-08 20:05:00,1845.6,0.04421
6310,2023-06-08 20:06:00,1845.96,0.04423
6311,2023-06-08 20:07:00,1845.96,0.04423
6312,2023-06-08 20:08:00,1846.13,0.04427
6313,2023-06-08 20:09:00,1846.12,0.0444
6314,2023-06-08 20:10:00,1845.6,0.04443
6315,2023-06-08 20:11:00,1845.78,0.04443
6316,2023-06-08 20:12:00,1845.78,0.04444
6317,2023-06-08 20:13:00,1846.8,0.04444
6318,2023-06-08 20:14:00,1845.88,0.04439
6319,2023-06-08 20:15:00,1846.49,0.04437
6320,2023-06-08 20:16:00,1846.94,0.04426
6321,2023-06-08 20:17:00,1846.75,0.04428
6322,2023-06-08 20:18:00,1846.85,0.04442
6323,2023-06-08 20:19:00,1847.36,0.04433
6324,2023-06-08 20:20:00,1846.85,0.04437
6325,2023-06-08 20:21:00,1846.95,0.04442
6326,2023-06-08 20:22:00,1846.56,0.04442
6327,2023-06-08 20:23:00,1846.68,0.04442
6328,2023-06-08 20:24:00,1846.5,0.04442
6329,2023-06-08 20:25:00,1845.74,0.04442
6330,2023-06-08 20:26:00,1845.75,0.04422
6331,2023-06-08 20:27:00,1845.75,0.0442
6332,2023-06-08 20:28:00,1846.28,0.0442
6333,2023-06-08 20:29:00,1846.16,0.0442
6334,2023-06-08 20:30:00,1847.17,0.04423
6335,2023-06-08 20:31:00,1847.17,0.04418
6336,2023-06-08 20:32:00,1847.18,0.04422
6337,2023-06-08 20:33:00,1846.56,0.04417
6338,2023-06-08 20:34:00,1846.55,0.04419
6339,2023-06-08 20:35:00,1847.11,0.04421
6340,2023-06-08 20:36:00,1847.0,0.0442
6341,2023-06-08 20:37:00,1847.01,0.04423
6342,2023-06-08 20:38:00,1847.0,0.04423
6343,2023-06-08 20:39:00,1847.18,0.04414
6344,2023-06-08 20:40:00,1847.19,0.04417
6345,2023-06-08 20:41:00,1847.18,0.04417
6346,2023-06-08 20:42:00,1846.51,0.0441
6347,2023-06-08 20:43:00,1846.29,0.04411
6348,2023-06-08 20:44:00,1846.29,0.0441
6349,2023-06-08 20:45:00,1845.64,0.04411
6350,2023-06-08 20:46:00,1845.91,0.04421
6351,2023-06-08 20:47:00,1846.02,0.04415
6352,2023-06-08 20:48:00,1846.02,0.04415
6353,2023-06-08 20:49:00,1846.06,0.0441
6354,2023-06-08 20:50:00,1846.15,0.04414
6355,2023-06-08 20:51:00,1846.61,0.04409
6356,2023-06-08 20:52:00,1846.87,0.0441
6357,2023-06-08 20:53:00,1846.87,0.04416
6358,2023-06-08 20:54:00,1846.86,0.04416
6359,2023-06-08 20:55:00,1846.86,0.04416
6360,2023-06-08 20:56:00,1847.68,0.0444
6361,2023-06-08 20:57:00,1847.67,0.0445
6362,2023-06-08 20:58:00,1847.81,0.0445
6363,2023-06-08 20:59:00,1847.73,0.04455
6364,2023-06-08 21:00:00,1847.08,0.04453
6365,2023-06-08 21:01:00,1847.03,0.04445
6366,2023-06-08 21:02:00,1847.47,0.0444
6367,2023-06-08 21:03:00,1847.57,0.0446
6368,2023-06-08 21:04:00,1847.57,0.0445
6369,2023-06-08 21:05:00,1847.31,0.04458
6370,2023-06-08 21:06:00,1847.31,0.04461
6371,2023-06-08 21:07:00,1847.86,0.04469
6372,2023-06-08 21:08:00,1847.44,0.04464
6373,2023-06-08 21:09:00,1847.44,0.04464
6374,2023-06-08 21:10:00,1846.58,0.04463
6375,2023-06-08 21:11:00,1846.88,0.04454
6376,2023-06-08 21:12:00,1847.06,0.04447
6377,2023-06-08 21:13:00,1847.21,0.04444
6378,2023-06-08 21:14:00,1847.38,0.0444
6379,2023-06-08 21:15:00,1847.2,0.0444
6380,2023-06-08 21:16:00,1847.2,0.0444
6381,2023-06-08 21:17:00,1847.62,0.04446
6382,2023-06-08 21:18:00,1847.82,0.04438
6383,2023-06-08 21:19:00,1847.99,0.04443
6384,2023-06-08 21:20:00,1848.0,0.04444
6385,2023-06-08 21:21:00,1850.0,0.04454
6386,2023-06-08 21:22:00,1850.36,0.04456
6387,2023-06-08 21:23:00,1850.63,0.04468
6388,2023-06-08 21:24:00,1851.07,0.0446
6389,2023-06-08 21:25:00,1851.15,0.04455
6390,2023-06-08 21:26:00,1851.19,0.04464
6391,2023-06-08 21:27:00,1850.5,0.0446
6392,2023-06-08 21:28:00,1850.55,0.04465
6393,2023-06-08 21:29:00,1850.03,0.04459
6394,2023-06-08 21:30:00,1851.46,0.04465
6395,2023-06-08 21:31:00,1852.31,0.04481
6396,2023-06-08 21:32:00,1852.32,0.04474
6397,2023-06-08 21:33:00,1852.84,0.04486
6398,2023-06-08 21:34:00,1853.25,0.04492
6399,2023-06-08 21:35:00,1852.27,0.04495
6400,2023-06-08 21:36:00,1852.17,0.04502
6401,2023-06-08 21:37:00,1851.52,0.04483
6402,2023-06-08 21:38:00,1850.93,0.04506
6403,2023-06-08 21:39:00,1851.17,0.04496
6404,2023-06-08 21:40:00,1851.49,0.04496
