,Time,BCHUSDT,MDTUSDT
0,2023-06-04 11:01:00,116.8,0.05298
1,2023-06-04 11:02:00,116.7,0.05301
2,2023-06-04 11:03:00,116.7,0.05301
3,2023-06-04 11:04:00,116.7,0.05306
4,2023-06-04 11:05:00,116.6,0.05306
5,2023-06-04 11:06:00,116.5,0.05305
6,2023-06-04 11:07:00,116.5,0.05305
7,2023-06-04 11:08:00,116.5,0.05305
8,2023-06-04 11:09:00,116.5,0.053
9,2023-06-04 11:10:00,116.5,0.05304
10,2023-06-04 11:11:00,116.5,0.05304
11,2023-06-04 11:12:00,116.5,0.05306
12,2023-06-04 11:13:00,116.5,0.05302
13,2023-06-04 11:14:00,116.5,0.05313
14,2023-06-04 11:15:00,116.5,0.05318
15,2023-06-04 11:16:00,116.5,0.05318
16,2023-06-04 11:17:00,116.6,0.05318
17,2023-06-04 11:18:00,116.5,0.0532
18,2023-06-04 11:19:00,116.6,0.05321
19,2023-06-04 11:20:00,116.6,0.05321
20,2023-06-04 11:21:00,116.5,0.05321
21,2023-06-04 11:22:00,116.5,0.05321
22,2023-06-04 11:23:00,116.5,0.05321
23,2023-06-04 11:24:00,116.6,0.05321
24,2023-06-04 11:25:00,116.7,0.05324
25,2023-06-04 11:26:00,116.7,0.05324
26,2023-06-04 11:27:00,116.6,0.05331
27,2023-06-04 11:28:00,116.6,0.05332
28,2023-06-04 11:29:00,116.6,0.05338
29,2023-06-04 11:30:00,116.7,0.05344
30,2023-06-04 11:31:00,116.7,0.05363
31,2023-06-04 11:32:00,116.7,0.05353
32,2023-06-04 11:33:00,116.7,0.05357
33,2023-06-04 11:34:00,116.7,0.05357
34,2023-06-04 11:35:00,116.7,0.05357
35,2023-06-04 11:36:00,116.7,0.05357
36,2023-06-04 11:37:00,116.6,0.05364
37,2023-06-04 11:38:00,116.6,0.05368
38,2023-06-04 11:39:00,116.6,0.05369
39,2023-06-04 11:40:00,116.5,0.05368
40,2023-06-04 11:41:00,116.5,0.05367
41,2023-06-04 11:42:00,116.5,0.05371
42,2023-06-04 11:43:00,116.5,0.05368
43,2023-06-04 11:44:00,116.6,0.05367
44,2023-06-04 11:45:00,116.6,0.05346
45,2023-06-04 11:46:00,116.6,0.05338
46,2023-06-04 11:47:00,116.5,0.05339
47,2023-06-04 11:48:00,116.5,0.05349
48,2023-06-04 11:49:00,116.5,0.05353
49,2023-06-04 11:50:00,116.5,0.05344
50,2023-06-04 11:51:00,116.4,0.05342
51,2023-06-04 11:52:00,116.5,0.05342
52,2023-06-04 11:53:00,116.5,0.05346
53,2023-06-04 11:54:00,116.4,0.05345
54,2023-06-04 11:55:00,116.5,0.05338
55,2023-06-04 11:56:00,116.4,0.05332
56,2023-06-04 11:57:00,116.5,0.05331
57,2023-06-04 11:58:00,116.4,0.05329
58,2023-06-04 11:59:00,116.4,0.05334
59,2023-06-04 12:00:00,116.4,0.05341
60,2023-06-04 12:01:00,116.5,0.05336
61,2023-06-04 12:02:00,116.4,0.05323
62,2023-06-04 12:03:00,116.5,0.05325
63,2023-06-04 12:04:00,116.5,0.05322
64,2023-06-04 12:05:00,116.5,0.05335
65,2023-06-04 12:06:00,116.5,0.05317
66,2023-06-04 12:07:00,116.5,0.05316
67,2023-06-04 12:08:00,116.5,0.05313
68,2023-06-04 12:09:00,116.4,0.05316
69,2023-06-04 12:10:00,116.4,0.05313
70,2023-06-04 12:11:00,116.4,0.05316
71,2023-06-04 12:12:00,116.4,0.05313
72,2023-06-04 12:13:00,116.4,0.05295
73,2023-06-04 12:14:00,116.4,0.05302
74,2023-06-04 12:15:00,116.4,0.05292
75,2023-06-04 12:16:00,116.4,0.05297
76,2023-06-04 12:17:00,116.4,0.05297
77,2023-06-04 12:18:00,116.4,0.05302
78,2023-06-04 12:19:00,116.4,0.05299
79,2023-06-04 12:20:00,116.4,0.05299
80,2023-06-04 12:21:00,116.4,0.05301
81,2023-06-04 12:22:00,116.4,0.05297
82,2023-06-04 12:23:00,116.5,0.05297
83,2023-06-04 12:24:00,116.4,0.05297
84,2023-06-04 12:25:00,116.4,0.05297
85,2023-06-04 12:26:00,116.4,0.05297
86,2023-06-04 12:27:00,116.4,0.05297
87,2023-06-04 12:28:00,116.4,0.05301
88,2023-06-04 12:29:00,116.4,0.05301
89,2023-06-04 12:30:00,116.4,0.05303
90,2023-06-04 12:31:00,116.4,0.05303
91,2023-06-04 12:32:00,116.4,0.05305
92,2023-06-04 12:33:00,116.4,0.05305
93,2023-06-04 12:34:00,116.4,0.05305
94,2023-06-04 12:35:00,116.4,0.05295
95,2023-06-04 12:36:00,116.5,0.0529
96,2023-06-04 12:37:00,116.4,0.0529
97,2023-06-04 12:38:00,116.5,0.05288
98,2023-06-04 12:39:00,116.4,0.05293
99,2023-06-04 12:40:00,116.4,0.05298
100,2023-06-04 12:41:00,116.4,0.05293
101,2023-06-04 12:42:00,116.4,0.05293
102,2023-06-04 12:43:00,116.4,0.05293
103,2023-06-04 12:44:00,116.4,0.05293
104,2023-06-04 12:45:00,116.3,0.05293
105,2023-06-04 12:46:00,116.4,0.05293
106,2023-06-04 12:47:00,116.3,0.05294
107,2023-06-04 12:48:00,116.3,0.05294
108,2023-06-04 12:49:00,116.3,0.0529
109,2023-06-04 12:50:00,116.3,0.05288
110,2023-06-04 12:51:00,116.3,0.05293
111,2023-06-04 12:52:00,116.3,0.05282
112,2023-06-04 12:53:00,116.4,0.05288
113,2023-06-04 12:54:00,116.4,0.0528
114,2023-06-04 12:55:00,116.3,0.0528
115,2023-06-04 12:56:00,116.3,0.05295
116,2023-06-04 12:57:00,116.3,0.05295
117,2023-06-04 12:58:00,116.3,0.05288
118,2023-06-04 12:59:00,116.3,0.05288
119,2023-06-04 13:00:00,116.4,0.05294
120,2023-06-04 13:01:00,116.3,0.05289
121,2023-06-04 13:02:00,116.3,0.05289
122,2023-06-04 13:03:00,116.4,0.05289
123,2023-06-04 13:04:00,116.3,0.05289
124,2023-06-04 13:05:00,116.3,0.05289
125,2023-06-04 13:06:00,116.3,0.05289
126,2023-06-04 13:07:00,116.3,0.05289
127,2023-06-04 13:08:00,116.3,0.05289
128,2023-06-04 13:09:00,116.3,0.05289
129,2023-06-04 13:10:00,116.3,0.0528
130,2023-06-04 13:11:00,116.4,0.0528
131,2023-06-04 13:12:00,116.4,0.05284
132,2023-06-04 13:13:00,116.3,0.05264
133,2023-06-04 13:14:00,116.3,0.05264
134,2023-06-04 13:15:00,116.4,0.05268
135,2023-06-04 13:16:00,116.3,0.0526
136,2023-06-04 13:17:00,116.4,0.05258
137,2023-06-04 13:18:00,116.3,0.05258
138,2023-06-04 13:19:00,116.3,0.05258
139,2023-06-04 13:20:00,116.3,0.05255
140,2023-06-04 13:21:00,116.3,0.05253
141,2023-06-04 13:22:00,116.3,0.05252
142,2023-06-04 13:23:00,116.3,0.05252
143,2023-06-04 13:24:00,116.3,0.05254
144,2023-06-04 13:25:00,116.3,0.05246
145,2023-06-04 13:26:00,116.4,0.05242
146,2023-06-04 13:27:00,116.4,0.0524
147,2023-06-04 13:28:00,116.3,0.05241
148,2023-06-04 13:29:00,116.4,0.05241
149,2023-06-04 13:30:00,116.3,0.05241
150,2023-06-04 13:31:00,116.3,0.05206
151,2023-06-04 13:32:00,116.3,0.05213
152,2023-06-04 13:33:00,116.4,0.05215
153,2023-06-04 13:34:00,116.4,0.05203
154,2023-06-04 13:35:00,116.4,0.05213
155,2023-06-04 13:36:00,116.5,0.05205
156,2023-06-04 13:37:00,116.5,0.05202
157,2023-06-04 13:38:00,116.5,0.05198
158,2023-06-04 13:39:00,116.4,0.05204
159,2023-06-04 13:40:00,116.4,0.05204
160,2023-06-04 13:41:00,116.4,0.05209
161,2023-06-04 13:42:00,116.3,0.0521
162,2023-06-04 13:43:00,116.4,0.05213
163,2023-06-04 13:44:00,116.4,0.0521
164,2023-06-04 13:45:00,116.4,0.05211
165,2023-06-04 13:46:00,116.5,0.05205
166,2023-06-04 13:47:00,116.5,0.05206
167,2023-06-04 13:48:00,116.4,0.05199
168,2023-06-04 13:49:00,116.4,0.05197
169,2023-06-04 13:50:00,116.3,0.05202
170,2023-06-04 13:51:00,116.4,0.05204
171,2023-06-04 13:52:00,116.3,0.05207
172,2023-06-04 13:53:00,116.3,0.05201
173,2023-06-04 13:54:00,116.3,0.05205
174,2023-06-04 13:55:00,116.4,0.05205
175,2023-06-04 13:56:00,116.3,0.05209
176,2023-06-04 13:57:00,116.4,0.05213
177,2023-06-04 13:58:00,116.4,0.05211
178,2023-06-04 13:59:00,116.4,0.05213
179,2023-06-04 14:00:00,116.5,0.05209
180,2023-06-04 14:01:00,116.4,0.05199
181,2023-06-04 14:02:00,116.5,0.05193
182,2023-06-04 14:03:00,116.4,0.05205
183,2023-06-04 14:04:00,116.5,0.05203
184,2023-06-04 14:05:00,116.4,0.05204
185,2023-06-04 14:06:00,116.4,0.05212
186,2023-06-04 14:07:00,116.5,0.05202
187,2023-06-04 14:08:00,116.5,0.05213
188,2023-06-04 14:09:00,116.5,0.05205
189,2023-06-04 14:10:00,116.4,0.05203
190,2023-06-04 14:11:00,116.5,0.05203
191,2023-06-04 14:12:00,116.4,0.05208
192,2023-06-04 14:13:00,116.4,0.05207
193,2023-06-04 14:14:00,116.5,0.05207
194,2023-06-04 14:15:00,116.4,0.05204
195,2023-06-04 14:16:00,116.5,0.05195
196,2023-06-04 14:17:00,116.4,0.05197
197,2023-06-04 14:18:00,116.5,0.05197
198,2023-06-04 14:19:00,116.5,0.05195
199,2023-06-04 14:20:00,116.5,0.05194
200,2023-06-04 14:21:00,116.4,0.05196
201,2023-06-04 14:22:00,116.5,0.05189
202,2023-06-04 14:23:00,116.5,0.05192
203,2023-06-04 14:24:00,116.5,0.05195
204,2023-06-04 14:25:00,116.5,0.05195
205,2023-06-04 14:26:00,116.5,0.05195
206,2023-06-04 14:27:00,116.5,0.05195
207,2023-06-04 14:28:00,116.5,0.052
208,2023-06-04 14:29:00,116.5,0.052
209,2023-06-04 14:30:00,116.5,0.052
210,2023-06-04 14:31:00,116.5,0.05195
211,2023-06-04 14:32:00,116.6,0.05192
212,2023-06-04 14:33:00,116.7,0.05189
213,2023-06-04 14:34:00,116.7,0.05189
214,2023-06-04 14:35:00,116.8,0.05189
215,2023-06-04 14:36:00,116.7,0.05191
216,2023-06-04 14:37:00,116.7,0.05181
217,2023-06-04 14:38:00,116.7,0.05182
218,2023-06-04 14:39:00,116.6,0.05182
219,2023-06-04 14:40:00,116.7,0.05182
220,2023-06-04 14:41:00,116.7,0.0519
221,2023-06-04 14:42:00,116.6,0.0518
222,2023-06-04 14:43:00,116.7,0.05176
223,2023-06-04 14:44:00,116.7,0.05179
224,2023-06-04 14:45:00,116.6,0.05181
225,2023-06-04 14:46:00,116.6,0.05176
226,2023-06-04 14:47:00,116.5,0.05182
227,2023-06-04 14:48:00,116.4,0.05191
228,2023-06-04 14:49:00,116.4,0.05173
229,2023-06-04 14:50:00,116.4,0.05182
230,2023-06-04 14:51:00,116.5,0.05182
231,2023-06-04 14:52:00,116.5,0.05182
232,2023-06-04 14:53:00,116.5,0.05182
233,2023-06-04 14:54:00,116.6,0.05176
234,2023-06-04 14:55:00,116.7,0.05176
235,2023-06-04 14:56:00,116.5,0.05174
236,2023-06-04 14:57:00,116.6,0.05173
237,2023-06-04 14:58:00,116.6,0.05175
238,2023-06-04 14:59:00,116.5,0.05179
239,2023-06-04 15:00:00,116.5,0.05177
240,2023-06-04 15:01:00,116.3,0.05176
241,2023-06-04 15:02:00,116.4,0.05173
242,2023-06-04 15:03:00,116.3,0.05173
243,2023-06-04 15:04:00,116.3,0.05169
244,2023-06-04 15:05:00,116.4,0.05161
245,2023-06-04 15:06:00,116.4,0.05154
246,2023-06-04 15:07:00,116.3,0.05158
247,2023-06-04 15:08:00,116.3,0.05152
248,2023-06-04 15:09:00,116.4,0.05157
249,2023-06-04 15:10:00,116.3,0.05157
250,2023-06-04 15:11:00,116.4,0.05154
251,2023-06-04 15:12:00,116.4,0.05156
252,2023-06-04 15:13:00,116.3,0.05128
253,2023-06-04 15:14:00,116.4,0.05129
254,2023-06-04 15:15:00,116.3,0.05106
255,2023-06-04 15:16:00,116.3,0.05105
256,2023-06-04 15:17:00,116.4,0.051
257,2023-06-04 15:18:00,116.3,0.0511
258,2023-06-04 15:19:00,116.4,0.05113
259,2023-06-04 15:20:00,116.4,0.05113
260,2023-06-04 15:21:00,116.3,0.05108
261,2023-06-04 15:22:00,116.3,0.05095
262,2023-06-04 15:23:00,116.3,0.05073
263,2023-06-04 15:24:00,116.3,0.05068
264,2023-06-04 15:25:00,116.4,0.05063
265,2023-06-04 15:26:00,116.4,0.05061
266,2023-06-04 15:27:00,116.3,0.05058
267,2023-06-04 15:28:00,116.3,0.05054
268,2023-06-04 15:29:00,116.3,0.05053
269,2023-06-04 15:30:00,116.4,0.05044
270,2023-06-04 15:31:00,116.3,0.05044
271,2023-06-04 15:32:00,116.3,0.05032
272,2023-06-04 15:33:00,116.2,0.05036
273,2023-06-04 15:34:00,116.1,0.05046
274,2023-06-04 15:35:00,116.1,0.0505
275,2023-06-04 15:36:00,116.1,0.05051
276,2023-06-04 15:37:00,116.1,0.05051
277,2023-06-04 15:38:00,116.0,0.05039
278,2023-06-04 15:39:00,116.0,0.05044
279,2023-06-04 15:40:00,116.0,0.05033
280,2023-06-04 15:41:00,116.1,0.05032
281,2023-06-04 15:42:00,116.0,0.05052
282,2023-06-04 15:43:00,116.0,0.05051
283,2023-06-04 15:44:00,116.1,0.0505
284,2023-06-04 15:45:00,116.2,0.05045
285,2023-06-04 15:46:00,116.2,0.05051
286,2023-06-04 15:47:00,116.3,0.05065
287,2023-06-04 15:48:00,116.3,0.05057
288,2023-06-04 15:49:00,116.3,0.05068
289,2023-06-04 15:50:00,116.4,0.05078
290,2023-06-04 15:51:00,116.3,0.05082
291,2023-06-04 15:52:00,116.4,0.05088
292,2023-06-04 15:53:00,116.4,0.05092
293,2023-06-04 15:54:00,116.5,0.05087
294,2023-06-04 15:55:00,116.5,0.05098
295,2023-06-04 15:56:00,116.5,0.05087
296,2023-06-04 15:57:00,116.6,0.05088
297,2023-06-04 15:58:00,116.5,0.0509
298,2023-06-04 15:59:00,116.5,0.05088
299,2023-06-04 16:00:00,116.6,0.05087
300,2023-06-04 16:01:00,116.6,0.05081
301,2023-06-04 16:02:00,116.6,0.05086
302,2023-06-04 16:03:00,116.7,0.0509
303,2023-06-04 16:04:00,116.7,0.05088
304,2023-06-04 16:05:00,116.8,0.05094
305,2023-06-04 16:06:00,116.8,0.05094
306,2023-06-04 16:07:00,116.9,0.05089
307,2023-06-04 16:08:00,116.9,0.05094
308,2023-06-04 16:09:00,116.7,0.0508
309,2023-06-04 16:10:00,116.7,0.05069
310,2023-06-04 16:11:00,116.6,0.05066
311,2023-06-04 16:12:00,116.6,0.05038
312,2023-06-04 16:13:00,116.7,0.05024
313,2023-06-04 16:14:00,116.6,0.05019
314,2023-06-04 16:15:00,116.6,0.05025
315,2023-06-04 16:16:00,116.7,0.05031
316,2023-06-04 16:17:00,116.6,0.05029
317,2023-06-04 16:18:00,116.6,0.05029
318,2023-06-04 16:19:00,116.7,0.05032
319,2023-06-04 16:20:00,116.8,0.05038
320,2023-06-04 16:21:00,116.7,0.05038
321,2023-06-04 16:22:00,116.7,0.0502
322,2023-06-04 16:23:00,116.6,0.05026
323,2023-06-04 16:24:00,116.6,0.0503
324,2023-06-04 16:25:00,116.6,0.05026
325,2023-06-04 16:26:00,116.6,0.0503
326,2023-06-04 16:27:00,116.6,0.0503
327,2023-06-04 16:28:00,116.7,0.05029
328,2023-06-04 16:29:00,116.7,0.05029
329,2023-06-04 16:30:00,116.7,0.0503
330,2023-06-04 16:31:00,116.7,0.05031
331,2023-06-04 16:32:00,116.8,0.05026
332,2023-06-04 16:33:00,116.7,0.05028
333,2023-06-04 16:34:00,116.6,0.0503
334,2023-06-04 16:35:00,116.5,0.05028
335,2023-06-04 16:36:00,116.5,0.05024
336,2023-06-04 16:37:00,116.6,0.05029
337,2023-06-04 16:38:00,116.6,0.0503
338,2023-06-04 16:39:00,116.5,0.05029
339,2023-06-04 16:40:00,116.5,0.0503
340,2023-06-04 16:41:00,116.5,0.05033
341,2023-06-04 16:42:00,116.6,0.05033
342,2023-06-04 16:43:00,116.5,0.05044
343,2023-06-04 16:44:00,116.4,0.05048
344,2023-06-04 16:45:00,116.4,0.05045
345,2023-06-04 16:46:00,116.5,0.05052
346,2023-06-04 16:47:00,116.6,0.05047
347,2023-06-04 16:48:00,116.7,0.05049
348,2023-06-04 16:49:00,116.7,0.05048
349,2023-06-04 16:50:00,116.7,0.05049
350,2023-06-04 16:51:00,116.7,0.05048
351,2023-06-04 16:52:00,116.7,0.05039
352,2023-06-04 16:53:00,116.7,0.05038
353,2023-06-04 16:54:00,116.7,0.05037
354,2023-06-04 16:55:00,116.7,0.05036
355,2023-06-04 16:56:00,116.7,0.05037
356,2023-06-04 16:57:00,116.7,0.05037
357,2023-06-04 16:58:00,116.7,0.05043
358,2023-06-04 16:59:00,116.7,0.05044
359,2023-06-04 17:00:00,116.6,0.05049
360,2023-06-04 17:01:00,116.7,0.05041
361,2023-06-04 17:02:00,116.8,0.05048
362,2023-06-04 17:03:00,116.7,0.05042
363,2023-06-04 17:04:00,116.7,0.05042
364,2023-06-04 17:05:00,116.7,0.05081
365,2023-06-04 17:06:00,116.6,0.05073
366,2023-06-04 17:07:00,116.5,0.05065
367,2023-06-04 17:08:00,116.6,0.05071
368,2023-06-04 17:09:00,116.6,0.05072
369,2023-06-04 17:10:00,116.6,0.05067
370,2023-06-04 17:11:00,116.6,0.05067
371,2023-06-04 17:12:00,116.7,0.0508
372,2023-06-04 17:13:00,116.7,0.05076
373,2023-06-04 17:14:00,116.6,0.05071
374,2023-06-04 17:15:00,116.6,0.05071
375,2023-06-04 17:16:00,116.6,0.05074
376,2023-06-04 17:17:00,116.6,0.05057
377,2023-06-04 17:18:00,116.6,0.05057
378,2023-06-04 17:19:00,116.5,0.05063
379,2023-06-04 17:20:00,116.5,0.05066
380,2023-06-04 17:21:00,116.4,0.0506
381,2023-06-04 17:22:00,116.5,0.0506
382,2023-06-04 17:23:00,116.4,0.05049
383,2023-06-04 17:24:00,116.4,0.05048
384,2023-06-04 17:25:00,116.4,0.05044
385,2023-06-04 17:26:00,116.4,0.05049
386,2023-06-04 17:27:00,116.4,0.05049
387,2023-06-04 17:28:00,116.4,0.05049
388,2023-06-04 17:29:00,116.3,0.05049
389,2023-06-04 17:30:00,116.3,0.05054
390,2023-06-04 17:31:00,116.3,0.05048
391,2023-06-04 17:32:00,116.3,0.05052
392,2023-06-04 17:33:00,116.4,0.05051
393,2023-06-04 17:34:00,116.3,0.05043
394,2023-06-04 17:35:00,116.3,0.05045
395,2023-06-04 17:36:00,116.3,0.05045
396,2023-06-04 17:37:00,116.3,0.05049
397,2023-06-04 17:38:00,116.3,0.05047
398,2023-06-04 17:39:00,116.3,0.05047
399,2023-06-04 17:40:00,116.3,0.05028
400,2023-06-04 17:41:00,116.3,0.05026
401,2023-06-04 17:42:00,116.3,0.05028
402,2023-06-04 17:43:00,116.3,0.05026
403,2023-06-04 17:44:00,116.3,0.05014
404,2023-06-04 17:45:00,116.2,0.05019
405,2023-06-04 17:46:00,116.2,0.05018
406,2023-06-04 17:47:00,116.3,0.05023
407,2023-06-04 17:48:00,116.4,0.05023
408,2023-06-04 17:49:00,116.4,0.05021
409,2023-06-04 17:50:00,116.4,0.05029
410,2023-06-04 17:51:00,116.4,0.05028
411,2023-06-04 17:52:00,116.3,0.05032
412,2023-06-04 17:53:00,116.3,0.05032
413,2023-06-04 17:54:00,116.3,0.05027
414,2023-06-04 17:55:00,116.3,0.05028
415,2023-06-04 17:56:00,116.3,0.05024
416,2023-06-04 17:57:00,116.3,0.05023
417,2023-06-04 17:58:00,116.3,0.05022
418,2023-06-04 17:59:00,116.3,0.05019
419,2023-06-04 18:00:00,116.3,0.05017
420,2023-06-04 18:01:00,116.3,0.05031
421,2023-06-04 18:02:00,116.4,0.05034
422,2023-06-04 18:03:00,116.4,0.0502
423,2023-06-04 18:04:00,116.4,0.05017
424,2023-06-04 18:05:00,116.4,0.05005
425,2023-06-04 18:06:00,116.5,0.05005
426,2023-06-04 18:07:00,116.5,0.05005
427,2023-06-04 18:08:00,116.5,0.05005
428,2023-06-04 18:09:00,116.5,0.05005
429,2023-06-04 18:10:00,116.5,0.05005
430,2023-06-04 18:11:00,116.6,0.05004
431,2023-06-04 18:12:00,116.6,0.05004
432,2023-06-04 18:13:00,116.5,0.05032
433,2023-06-04 18:14:00,116.5,0.05035
434,2023-06-04 18:15:00,116.5,0.05035
435,2023-06-04 18:16:00,116.6,0.05035
436,2023-06-04 18:17:00,116.5,0.0503
437,2023-06-04 18:18:00,116.5,0.05018
438,2023-06-04 18:19:00,116.5,0.05013
439,2023-06-04 18:20:00,116.4,0.05013
440,2023-06-04 18:21:00,116.4,0.05013
441,2023-06-04 18:22:00,116.4,0.05022
442,2023-06-04 18:23:00,116.4,0.05022
443,2023-06-04 18:24:00,116.4,0.05022
444,2023-06-04 18:25:00,116.5,0.05022
445,2023-06-04 18:26:00,116.4,0.05017
446,2023-06-04 18:27:00,116.4,0.05024
447,2023-06-04 18:28:00,116.4,0.05027
448,2023-06-04 18:29:00,116.5,0.05015
449,2023-06-04 18:30:00,116.4,0.05015
450,2023-06-04 18:31:00,116.4,0.05013
451,2023-06-04 18:32:00,116.4,0.05007
452,2023-06-04 18:33:00,116.4,0.05011
453,2023-06-04 18:34:00,116.4,0.05007
454,2023-06-04 18:35:00,116.4,0.05
455,2023-06-04 18:36:00,116.5,0.05003
456,2023-06-04 18:37:00,116.3,0.05004
457,2023-06-04 18:38:00,116.4,0.05001
458,2023-06-04 18:39:00,116.3,0.05002
459,2023-06-04 18:40:00,116.3,0.04982
460,2023-06-04 18:41:00,116.2,0.04968
461,2023-06-04 18:42:00,116.2,0.04972
462,2023-06-04 18:43:00,116.2,0.04977
463,2023-06-04 18:44:00,116.2,0.04977
464,2023-06-04 18:45:00,116.4,0.04978
465,2023-06-04 18:46:00,116.3,0.04973
466,2023-06-04 18:47:00,116.3,0.04972
467,2023-06-04 18:48:00,116.3,0.04971
468,2023-06-04 18:49:00,116.3,0.0497
469,2023-06-04 18:50:00,116.3,0.04969
470,2023-06-04 18:51:00,116.2,0.0497
471,2023-06-04 18:52:00,116.3,0.04966
472,2023-06-04 18:53:00,116.2,0.04971
473,2023-06-04 18:54:00,116.3,0.04971
474,2023-06-04 18:55:00,116.2,0.04968
475,2023-06-04 18:56:00,116.2,0.04967
476,2023-06-04 18:57:00,116.2,0.04967
477,2023-06-04 18:58:00,116.2,0.04964
478,2023-06-04 18:59:00,116.3,0.04955
479,2023-06-04 19:00:00,116.2,0.0494
480,2023-06-04 19:01:00,116.3,0.04941
481,2023-06-04 19:02:00,116.4,0.04944
482,2023-06-04 19:03:00,116.5,0.04947
483,2023-06-04 19:04:00,116.4,0.04947
484,2023-06-04 19:05:00,116.4,0.04947
485,2023-06-04 19:06:00,116.3,0.04945
486,2023-06-04 19:07:00,116.4,0.0495
487,2023-06-04 19:08:00,116.4,0.04953
488,2023-06-04 19:09:00,116.3,0.0494
489,2023-06-04 19:10:00,116.4,0.04947
490,2023-06-04 19:11:00,116.4,0.04946
491,2023-06-04 19:12:00,116.4,0.04947
492,2023-06-04 19:13:00,116.4,0.04953
493,2023-06-04 19:14:00,116.4,0.04959
494,2023-06-04 19:15:00,116.3,0.04952
495,2023-06-04 19:16:00,116.3,0.04952
496,2023-06-04 19:17:00,116.5,0.04973
497,2023-06-04 19:18:00,116.5,0.04982
498,2023-06-04 19:19:00,116.6,0.04981
499,2023-06-04 19:20:00,116.5,0.04975
500,2023-06-04 19:21:00,116.6,0.04976
501,2023-06-04 19:22:00,116.6,0.04977
502,2023-06-04 19:23:00,116.6,0.04988
503,2023-06-04 19:24:00,116.6,0.04985
504,2023-06-04 19:25:00,116.7,0.04988
505,2023-06-04 19:26:00,116.7,0.04988
506,2023-06-04 19:27:00,116.6,0.0499
507,2023-06-04 19:28:00,116.7,0.04971
508,2023-06-04 19:29:00,116.5,0.04954
509,2023-06-04 19:30:00,116.6,0.04957
510,2023-06-04 19:31:00,116.6,0.04948
511,2023-06-04 19:32:00,116.6,0.04946
512,2023-06-04 19:33:00,116.6,0.0494
513,2023-06-04 19:34:00,116.6,0.04941
514,2023-06-04 19:35:00,116.5,0.04939
515,2023-06-04 19:36:00,116.5,0.04935
516,2023-06-04 19:37:00,116.5,0.04934
517,2023-06-04 19:38:00,116.5,0.0494
518,2023-06-04 19:39:00,116.5,0.04938
519,2023-06-04 19:40:00,116.6,0.04938
520,2023-06-04 19:41:00,116.6,0.0493
521,2023-06-04 19:42:00,116.7,0.04927
522,2023-06-04 19:43:00,116.6,0.04924
523,2023-06-04 19:44:00,116.6,0.04927
524,2023-06-04 19:45:00,116.5,0.04925
525,2023-06-04 19:46:00,116.6,0.04924
526,2023-06-04 19:47:00,116.6,0.04924
527,2023-06-04 19:48:00,116.5,0.04921
528,2023-06-04 19:49:00,116.5,0.04906
529,2023-06-04 19:50:00,116.6,0.04907
530,2023-06-04 19:51:00,116.5,0.04902
531,2023-06-04 19:52:00,116.5,0.049
532,2023-06-04 19:53:00,116.5,0.049
533,2023-06-04 19:54:00,116.5,0.04898
534,2023-06-04 19:55:00,116.5,0.049
535,2023-06-04 19:56:00,116.6,0.049
536,2023-06-04 19:57:00,116.6,0.04897
537,2023-06-04 19:58:00,116.5,0.04899
538,2023-06-04 19:59:00,116.5,0.04901
539,2023-06-04 20:00:00,116.5,0.04905
540,2023-06-04 20:01:00,116.5,0.04903
541,2023-06-04 20:02:00,116.6,0.04914
542,2023-06-04 20:03:00,116.6,0.04907
543,2023-06-04 20:04:00,116.6,0.04902
544,2023-06-04 20:05:00,116.6,0.04901
545,2023-06-04 20:06:00,116.6,0.04912
546,2023-06-04 20:07:00,116.6,0.04906
547,2023-06-04 20:08:00,116.7,0.04911
548,2023-06-04 20:09:00,116.6,0.04912
549,2023-06-04 20:10:00,116.6,0.04908
550,2023-06-04 20:11:00,116.6,0.049
551,2023-06-04 20:12:00,116.6,0.049
552,2023-06-04 20:13:00,116.6,0.04908
553,2023-06-04 20:14:00,116.6,0.04909
554,2023-06-04 20:15:00,116.6,0.04909
555,2023-06-04 20:16:00,116.6,0.04904
556,2023-06-04 20:17:00,116.6,0.049
557,2023-06-04 20:18:00,116.6,0.04904
558,2023-06-04 20:19:00,116.6,0.04913
559,2023-06-04 20:20:00,116.6,0.04921
560,2023-06-04 20:21:00,116.6,0.04922
561,2023-06-04 20:22:00,116.6,0.04926
562,2023-06-04 20:23:00,116.6,0.04931
563,2023-06-04 20:24:00,116.6,0.04927
564,2023-06-04 20:25:00,116.6,0.04927
565,2023-06-04 20:26:00,116.6,0.0492
566,2023-06-04 20:27:00,116.6,0.04919
567,2023-06-04 20:28:00,116.6,0.04918
568,2023-06-04 20:29:00,116.6,0.04918
569,2023-06-04 20:30:00,116.5,0.04918
570,2023-06-04 20:31:00,116.5,0.04916
571,2023-06-04 20:32:00,116.5,0.04911
572,2023-06-04 20:33:00,116.5,0.04906
573,2023-06-04 20:34:00,116.4,0.04899
574,2023-06-04 20:35:00,116.4,0.04915
575,2023-06-04 20:36:00,116.5,0.04915
576,2023-06-04 20:37:00,116.5,0.04918
577,2023-06-04 20:38:00,116.5,0.04925
578,2023-06-04 20:39:00,116.4,0.0493
579,2023-06-04 20:40:00,116.4,0.04934
580,2023-06-04 20:41:00,116.5,0.04935
581,2023-06-04 20:42:00,116.5,0.04928
582,2023-06-04 20:43:00,116.5,0.04928
